B_Height_cms,B_Weight_lbs,B_avg_LEG_att,B_avg_SIG_STR_pct,gender,B_avg_CLINCH_att,B_age,R_Weight_lbs,B_win_by_Submission,B_avg_TOTAL_STR_att,R_avg_opp_HEAD_landed,R_avg_opp_CTRL_time(seconds),B_avg_opp_TOTAL_STR_landed,B_win_by_TKO_Doctor_Stoppage,R_avg_LEG_landed,B_avg_opp_CTRL_time(seconds),B_avg_LEG_landed,B_avg_HEAD_att,B_avg_TOTAL_STR_landed,B_avg_opp_GROUND_landed,B_Reach_cms
187.96,250.0,0.0,0.41625,1,6.75,30.0,210.0,0.0,15.25,16.59375,0.0,5.25,0.0,0.5,0.0,0.0,12.375,8.0,0.25,203.2
185.42,185.0,2.84375,0.5075000000000001,1,1.28125,25.0,205.0,3.0,29.46875,30.75,259.5,15.5625,0.0,5.5,19.75,1.15625,8.3125,22.1875,1.3125,187.96
187.96,185.0,3.125,0.436484375,1,2.20703125,28.0,185.0,4.0,64.29296875,4.345905780792236,29.711431980133057,28.02734375,0.0,4.776230335235596,38.359375,2.96484375,28.2734375,40.54296875,7.0703125,200.66
167.64,145.0,10.943124771118164,0.5,1,6.0,30.0,135.0,0.0,131.0,49.836669921875,172.8125,85.503173828125,0.0,3.8837890625,224.5,8.5625,63.2109375,75.0,6.125,167.64
177.8,135.0,5.0,0.44,1,11.0,25.0,135.0,0.0,75.36562728881836,10.2900390625,74.9853515625,55.0,0.0,6.5107421875,388.0,2.0,43.125,45.625,4.875,180.34
175.26,145.0,38.0,0.37,1,3.0,24.0,145.0,0.0,146.0,35.125,57.75,85.0,0.0,8.5,121.0,30.0,79.0,55.0,10.0,175.26
185.42,205.0,2.56396484375,0.539381103515625,1,7.778564453125,42.0,205.0,2.0,66.06134033203125,14.4898681640625,9.47998046875,12.52117919921875,1.0,3.1082763671875,48.94091796875,2.18603515625,32.62933349609375,46.733642578125,1.020751953125,190.5
170.18,155.0,9.0,0.7,1,9.0,29.0,155.0,0.0,43.125,48.0,186.5,20.25,0.0,10.5,188.0,6.92578125,26.0,32.76953125,2.0,180.34
187.96,185.0,0.5,0.45,1,11.0,30.0,170.0,1.0,67.0,4.5,111.5,19.5,0.0,2.5,97.0,0.5,60.0,29.5,4.5,195.58
187.96,185.0,20.828125,0.50890625,1,4.21875,32.0,205.0,0.0,120.3125,31.25,323.25,27.390625,0.0,4.625,20.109375,17.953125,87.828125,56.796875,0.90625,193.04
165.1,125.0,3.359375,0.32375,1,12.0859375,27.0,125.0,0.0,178.21875,31.0625,64.78125,62.84375,0.0,10.5625,402.5,1.9609375,79.140625,106.6328125,3.4140625,165.1
180.34,170.0,7.625,0.3575,1,1.125,31.0,170.0,0.0,83.75,16.762611389160156,139.98489379882812,47.375,0.0,2.8536148071289062,151.5,7.25,47.625,43.25,6.5,182.88
180.34,205.0,3.5,0.3,1,7.5,29.0,253.0,0.0,134.625,4.5,29.5,30.333984375,0.0,3.125,137.49609375,2.765625,76.0,50.5,0.0,177.8
180.34,185.0,10.450302124023438,0.3632766723632812,1,11.497879028320312,30.0,205.0,2.0,112.76792907714844,21.703125,61.453125,51.52995300292969,0.0,13.6640625,218.7314910888672,6.2132110595703125,45.50651550292969,72.82838439941406,6.077438354492188,185.42
172.72,135.0,3.03125,0.40015625,1,9.5,31.0,135.0,1.0,113.96875,17.11669921875,20.9814453125,25.984375,0.0,17.15283203125,9.265625,2.453125,94.171875,45.6875,0.6875,180.34
180.34,170.0,1.625,0.7625,1,1.0,24.0,170.0,2.0,17.375,9.75,99.25,9.875,0.0,5.0,22.625,1.375,9.25,12.5,1.125,190.5
190.5,205.0,7.25,0.485,1,17.75,27.0,205.0,1.0,97.25,17.9822998046875,173.83154296875,25.5,0.0,4.06689453125,4.75,6.0,72.75,47.0,0.0,195.58
177.8,170.0,3.828125,0.526328125,1,5.30078125,34.0,185.0,3.0,80.12890625,14.0,77.0,25.6328125,1.0,7.5,68.0,3.45703125,28.5625,60.26953125,0.32421875,185.42
167.64,125.0,9.1171875,0.3457421874999999,1,3.7265625,24.0,135.0,0.0,199.8125,15.390625,3.875,60.12109375,0.0,4.53125,311.79296875,6.52734375,167.203125,74.2421875,4.3515625,175.26
177.8,155.0,13.0,0.423125,1,1.5,20.0,170.0,0.0,65.65625,3.5,2.0,28.46875,0.0,5.3125,273.0,10.0,38.25,31.6796875,21.0,182.88
175.26,145.0,23.0,0.48,1,19.0,28.0,145.0,0.0,106.0,38.5,87.0,30.0,0.0,14.0,21.0,19.0,53.0,50.0,5.5,177.8
177.8,170.0,0.0,0.0,1,0.0,29.0,155.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8
210.82,265.0,6.73260498046875,0.52099609375,1,2.979766845703125,28.0,264.0,4.0,82.26934814453125,12.5078125,57.83203125,49.017333984375,0.0,3.87890625,318.4310302734375,6.58197021484375,54.306060791015625,47.100616455078125,4.4381103515625,213.36
185.42,145.0,4.9375,0.40125,1,9.1875,30.0,145.0,0.0,123.3125,17.0,268.0,69.8125,0.0,10.0,176.5625,3.8125,87.875,49.1875,7.5625,187.96
172.72,155.0,1.8125,0.3975,1,15.0625,31.0,155.0,0.0,87.25,18.953125,292.53125,38.9375,0.0,7.15625,157.1875,1.8125,67.8125,39.625,2.4375,177.8
198.12,255.0,1.59521484375,0.34158935546875,1,1.15966796875,34.0,231.0,1.0,58.5234375,22.482421875,68.14453125,64.6553955078125,0.0,6.6103515625,92.7825927734375,0.9920654296875,42.8076171875,25.18212890625,9.03125,200.66
182.88,185.0,5.625,0.53375,1,2.875,24.0,155.0,0.0,78.25,39.03500038385391,19.89300346374512,61.625,0.0,8.909228801727295,55.125,5.125,67.0,42.625,4.625,187.96
175.26,135.0,8.0,0.3,1,6.0,28.0,135.0,0.0,95.3125,36.5,32.0,66.0,0.0,20.0,399.546875,3.5,50.4140625,61.0,22.75,177.8
193.04,265.0,10.5,0.6375,1,4.5,26.0,247.0,0.0,101.5,18.3046875,402.5859375,23.0,0.0,8.2421875,25.25,9.75,37.75,71.0,0.5,203.2
167.64,125.0,3.0,0.415,1,6.5,27.0,125.0,0.0,31.0,12.0,427.0,25.0,0.0,17.0,68.5,2.5,22.0,14.0,4.5,170.18
170.18,135.0,3.875,0.5293749999999999,0,26.9375,37.0,135.0,0.0,107.1875,40.5,76.5,129.5625,0.0,5.5,392.875,3.1875,51.125,64.5,7.75,165.1
180.34,183.0,2.5,0.64,1,5.0,27.0,199.0,0.0,84.116455078125,26.5,157.875,24.154296875,0.0,2.875,219.5,1.46875,38.625,48.875,3.0,193.04
175.26,145.0,5.857879638671875,0.495,1,8.0,31.0,170.0,0.0,74.3125,16.125,102.0,85.0,0.0,22.34375,549.0,5.25,18.90625,48.09307861328125,4.5,185.42
167.64,125.0,0.25,0.48,1,7.5,29.0,125.0,0.0,64.125,28.0,64.5,60.0,0.0,10.5,305.0,0.25,50.4375,36.25,3.25,167.64
180.34,155.0,2.0,0.43,1,1.0,29.0,155.0,0.0,145.0,23.5,96.5,46.0,0.0,8.0,76.0,2.0,66.0,91.0,0.0,185.42
175.26,185.0,11.4921875,0.413984375,1,9.9140625,24.0,185.0,2.0,162.4140625,32.185028076171875,19.8170166015625,54.3125,0.0,11.264312744140623,184.546875,9.9765625,99.8046875,86.0546875,2.078125,180.34
177.8,135.0,14.0,0.33,1,6.0,27.0,145.0,0.0,133.0,19.5,294.50390625,35.0,0.0,2.75,230.0,12.0,87.0,59.0,0.0,182.88
182.88,185.0,13.0,0.615,1,12.0,29.0,185.0,0.0,101.5,36.86843204498291,273.4207181930542,86.5,0.0,8.138325691223145,308.0,12.0,43.0,70.0,4.0,200.66
182.88,170.0,3.5,0.27,1,0.5,34.0,170.0,1.0,69.0,21.0,238.0,20.0,0.0,2.0,104.0,1.5,17.0,48.5,2.0,187.96
182.88,185.0,7.25,0.42,1,5.125,34.0,185.0,2.0,47.625,56.0,166.0234375,15.75,0.0,3.0,113.875,4.625,14.75,33.25,2.25,187.96
180.34,185.0,10.75,0.6225,1,32.25,37.0,185.0,0.0,106.75,5.4375,118.375,110.75,0.0,2.3125,290.0,10.25,47.75,76.5,12.75,187.96
185.42,170.0,8.5,0.425,1,26.5,30.0,170.0,0.0,163.0,45.5,5.59375,28.5,0.0,17.890625,59.5,6.0,96.0,83.0,0.5,187.96
180.34,190.0,0.5,0.3,1,0.0,30.0,199.0,1.0,12.5,16.5,278.5,7.0,0.0,7.078125,0.0,0.5,1.0,10.0,0.0,185.42
187.96,233.0,2.25,0.2925,1,6.25,38.0,241.0,1.0,32.0,16.64599609375,257.2734375,28.75,0.0,7.85498046875,0.0,1.25,26.0,12.75,4.75,185.42000000000002
170.18,125.0,15.0,0.4037499999999999,1,12.375,27.0,125.0,0.0,250.875,6.953125,14.4609375,47.875,0.0,5.3046875,38.125,11.875,132.125,137.25,0.75,167.64
200.66,265.0,5.0,0.32,1,2.5,28.0,205.0,0.0,42.8798828125,13.875,370.5,58.75,0.0,9.375,286.5,3.0,32.0,31.5,12.4736328125,200.66
177.8,155.0,5.40582275390625,0.467740478515625,1,10.7186279296875,33.0,155.0,1.0,172.79791259765625,19.82787704467773,31.19690322875977,43.60858154296875,1.0,0.320556640625,18.07598876953125,4.856689453125,117.51214599609376,92.495849609375,1.56817626953125,177.8
170.18,155.0,11.4375,0.44,1,1.0,25.0,145.0,0.0,81.125,55.25,125.5,51.75,0.0,12.5,310.25,9.484375,37.5,33.5,8.75,182.88
180.34,170.0,3.03125,0.438125,1,7.15625,26.0,170.0,1.0,120.125,11.25,234.0,67.375,0.0,3.25,215.78125,2.90625,86.96875,68.875,12.625,190.5
162.56,135.0,0.875,0.525,1,4.78125,23.0,125.0,2.0,63.65625,9.8203125,160.4140625,38.40625,0.0,2.65625,145.34375,0.59375,31.21875,42.03125,5.0,160.02
180.34,170.0,3.287353515625,0.42320556640625,1,10.513671875,32.0,185.0,0.0,196.5908203125,86.480224609375,54.5361328125,78.576904296875,0.0,27.114501953125,92.4560546875,2.911865234375,172.87939453125,87.3203125,1.28125,187.96
170.18,135.0,0.671875,0.33,1,18.5,30.0,145.0,0.0,149.0,21.46875,107.5,42.28452682495117,0.0,3.2421875,85.76171875,0.5,24.0,53.0,2.0,182.88
177.8,145.0,14.0,0.63,1,5.828125,30.0,145.0,0.0,61.03125,20.0,182.0,39.5,0.0,7.0,21.0,13.0,26.0,32.5,14.80859375,187.96
172.72,170.0,0.0,0.0,1,0.0,28.0,185.0,1.0,2.0,25.75,223.0,1.0,0.0,9.125,0.0,0.0,0.0,2.0,0.0,180.34
177.8,170.0,13.76171875,0.5019921875,1,15.2265625,28.0,170.0,1.0,81.66015625,30.4375,199.5625,42.65234375,0.0,2.8125,82.71484375,11.59765625,47.56640625,45.171875,0.4296875,182.88
185.42,185.0,1.0,0.77,1,1.0,29.0,205.0,0.0,10.0,9.0234375,115.7578125,13.0,0.0,4.0,20.0,1.0,5.0,8.0,0.0,185.42
180.34,170.0,3.05859375,0.4824609374999999,1,3.88671875,23.0,170.0,3.0,112.109375,27.5,76.5,70.85546875,1.0,2.75,144.53515625,1.94921875,79.7890625,64.69140625,6.0,185.42
175.26,155.0,2.47259521484375,0.324955825805664,1,13.410270690917969,31.0,170.0,4.0,194.6635055541992,8.99940276145935,26.7239351272583,104.52304077148438,1.0,9.207534790039062,299.3420944213867,1.972198486328125,152.2620620727539,79.1089859008789,9.697242736816406,177.8
172.72,155.0,4.0,0.33,1,12.0,28.0,155.0,0.0,117.0,42.0,173.0,66.0,0.0,5.0,254.0,3.0,85.0,39.0,10.0,182.88
193.04,250.0,4.0,0.5025,1,7.25,30.0,265.0,0.0,137.875,0.0,0.0,76.375,0.0,0.0,387.75,3.75,59.625,86.125,17.375,198.12
193.04,265.0,3.5,0.4859375,1,14.875,32.0,265.0,0.0,73.0,4.625,15.0,41.90625,0.0,2.25,70.8125,3.0,56.21875,40.03125,3.53125,198.12
185.42,185.0,3.203125,0.32,1,0.5,24.0,185.0,0.0,62.0,18.5,478.0,48.953125,0.0,5.5703125,267.5,2.59375,62.25,38.0,2.875,195.58
198.12,260.0,22.0,0.26,1,3.0,28.0,246.0,0.0,132.0,9.934616088867188,174.0,99.0,0.0,5.40625,137.0,13.0,90.0,40.0,4.0,205.74
185.42,155.0,4.3125,0.35,1,18.0,30.0,155.0,0.0,110.5,22.5,167.0,41.00919151306152,0.0,3.1005859375,104.0,4.0,51.625,88.0,0.5,187.96
172.72,135.0,7.875,0.49,1,4.75,27.0,135.0,1.0,118.5,24.53125,209.78125,36.75,0.0,8.71875,15.25,7.625,77.5,60.5,0.5,175.26
175.26,155.0,2.625,0.363984375,1,2.8671875,26.0,170.0,0.0,37.015625,10.21875,521.9375,38.8515625,1.0,2.8125,276.171875,2.6015625,27.9609375,13.8828125,2.1484375,180.34
190.5,185.0,3.75,0.675,1,10.75,31.0,205.0,1.0,74.25,14.0,26.5,10.5,0.0,0.0,108.25,3.75,32.0,59.75,1.0,190.5
172.72,135.0,4.578125,0.4665625,1,8.390625,27.0,135.0,0.0,88.578125,19.78125,72.51953125,66.40625,0.0,1.40234375,267.65625,3.375,56.359375,47.40625,7.359375,185.42
172.72,155.0,12.706287384033203,0.4300254726409912,1,2.730772018432617,32.0,170.0,2.0,178.282546043396,29.6875,271.4375,121.18671989440918,0.0,8.9375,12.326958656311035,11.972733497619627,136.72706413269043,83.39579772949219,0.8379735946655273,177.8
177.8,155.0,4.0,0.62,1,3.0,29.0,185.0,0.0,116.0,20.75,37.0,25.0,0.0,9.25,163.0,2.0,30.0,95.0,1.0,177.8
175.26,155.0,2.0,0.4237499999999999,1,3.875,24.0,145.0,0.0,41.25,11.125,140.25,23.625,1.0,1.375,87.75,1.625,32.375,19.125,2.375,180.34
185.42,205.0,3.0791015625,0.4515185546875,1,9.84033203125,31.0,170.0,4.0,61.29248046875,25.25,65.25,27.755859375,0.0,12.0,157.732421875,2.0244140625,26.966796875,37.84326171875,3.23046875,195.58
198.12,255.0,5.297607421875,0.295794677734375,1,1.579833984375,34.0,260.0,1.0,101.26171875,4.201171875,416.353515625,85.82769775390625,0.0,1.2578125,91.39129638671876,3.49603271484375,82.90380859375,31.591064453125,8.515625,200.66
190.5,257.0,0.5,0.67,1,9.984375,33.0,230.0,0.0,65.3125,15.671875,122.375,54.0,0.0,1.9375,72.875,0.5,52.67431640625,29.0625,4.9375,187.96
187.96,240.0,0.0,0.64,1,1.0,24.0,193.0,0.0,55.8125,8.0,0.0,121.625,0.0,0.0,244.0,0.0,29.5,29.0732421875,15.0,193.04
165.1,135.0,29.0,0.55,0,9.0,30.0,135.0,0.0,138.0,34.0,352.0,81.0,0.0,8.0,4.0,25.0,71.0,84.0,0.0,162.56
175.26,185.0,2.5,0.4725,1,4.0,31.0,185.0,0.0,102.265625,13.673828125,27.75,45.375,0.0,1.0,141.953125,1.625,94.396484375,51.125,4.125,182.88
185.42,185.0,1.0,0.685,1,4.0,24.0,185.0,0.0,15.0,9.6875,137.4375,31.5,0.0,3.375,115.5,1.0,2.0,13.0,8.0,182.88
187.96,185.0,3.75,0.350625,1,5.875,32.0,185.0,1.0,84.8125,7.0,68.5,66.75,0.0,0.0,258.28125,3.625,57.46875,36.15625,11.5,198.12
182.88,170.0,0.29864501953125,0.3900238037109375,1,12.191162109375,30.0,185.0,5.0,87.96124267578125,15.68359375,136.578125,50.627685546875,0.0,11.83203125,188.48834228515625,0.09552001953125,70.19537353515625,36.98101806640625,1.36199951171875,182.88
187.96,265.0,0.0,0.4275,1,1.0,35.0,264.0,0.0,16.75,12.74932861328125,105.32354736328124,6.0,0.0,1.10302734375,14.5,0.0,13.75,9.0,0.5,203.2
172.72,155.0,3.892578125,0.290966796875,1,6.138671875,28.0,155.0,3.0,84.9189453125,2.63653564453125,27.7591552734375,73.662109375,0.0,1.41876220703125,357.8154296875,2.3896484375,54.9833984375,36.88671875,19.62890625,180.34
175.26,155.0,6.6796875,0.54078125,1,2.890625,28.0,170.0,0.0,100.1015625,42.48429012298584,105.52670097351074,52.125,0.0,4.538904190063477,75.15625,4.0546875,76.0546875,49.1484375,4.5,187.96
182.88,265.0,0.0,0.52504638671875,1,2.43115234375,37.0,241.0,2.0,37.0887451171875,4.5,43.0,15.0283203125,0.0,1.03125,0.0,0.0,19.66943359375,25.7708740234375,1.30859375,185.42
165.1,125.0,1.3125,0.525,0,6.1875,26.0,125.0,0.0,67.375,8.0,9.0,35.75,0.0,6.0,415.0,0.0,29.734375,39.625,9.0,170.18
182.88,199.0,2.5,0.35,1,20.6875,22.0,199.0,0.0,72.0,2.75,0.0,33.0,0.0,2.5,116.0,2.25,49.875,38.0,4.5,177.8
190.5,185.0,8.0625,0.4962500000000001,1,14.4375,28.0,170.0,0.0,81.125,25.875,66.25,90.875,0.0,5.3125,219.875,6.5,40.6875,38.625,2.875,190.5
172.72,155.0,1.5,0.69625,1,4.375,31.0,155.0,0.0,28.5,25.0,203.0,25.5,1.0,7.0,135.25,1.5,16.625,19.625,3.75,180.34
185.42,185.0,13.75,0.4025,1,3.0,30.0,170.0,1.0,100.0,12.75,138.75,69.25,0.0,10.25,26.5,10.25,61.5,47.25,11.5,195.58
185.42,170.0,7.0,0.5025,1,2.75,31.0,205.0,2.0,41.25,12.57421875,67.9296875,13.0,0.0,0.09765625,40.5,6.0,26.25,25.25,0.75,193.04
175.26,170.0,2.5625,0.55625,1,3.3125,36.0,170.0,3.0,27.0625,9.0,100.0,14.8125,0.0,6.5,153.1875,2.4375,7.375,23.875,0.3125,182.88000000000002
170.18,115.0,7.21875,0.496640625,0,4.0859375,33.0,115.0,0.0,175.0234375,54.47134399414063,179.21856689453125,79.1875,0.0,2.771453857421875,182.7734375,4.9296875,58.8046875,121.1953125,5.1875,175.26
175.26,145.0,5.15625,0.529140625,1,10.84375,23.0,155.0,0.0,55.90625,26.515625,175.421875,28.46875,1.0,14.1015625,231.8828125,4.4921875,36.5234375,34.15625,2.1953125,180.34
185.42,185.0,29.15625,0.3246875,1,8.96875,33.0,185.0,0.0,151.5,6.576416015625,164.51904296875,74.90625,0.0,10.508056640625,195.71875,22.59375,100.1875,51.5,3.5625,185.42
190.5,205.0,7.0,0.61,1,11.1875,24.0,205.0,0.0,121.75,20.25,74.71875,28.251953125,0.0,2.715576171875,200.125,4.5,77.5,60.0,3.0,190.5
185.42,185.0,7.0,0.5,1,17.0,25.0,170.0,0.0,112.53125,0.0,0.0,55.34375,0.0,0.0,224.5,5.25,58.25,72.0,3.625,198.12
175.26,185.0,6.34375,0.59453125,1,10.25,38.0,185.0,0.0,104.046875,7.47576904296875,55.541259765625,119.015625,0.0,2.213653564453125,77.765625,4.5,73.78125,67.734375,50.125,180.34
185.42,170.0,2.703125,0.4870312499999999,1,2.234375,30.0,170.0,2.0,39.2265625,8.9736328125,115.6513671875,33.1015625,0.0,4.189453125,224.3671875,2.703125,23.3359375,24.03125,6.90625,190.5
162.56,125.0,16.0,0.34,1,9.0,29.0,135.0,0.0,150.0,28.1875,354.0,86.0,0.0,0.25,0.0,15.0,72.0,78.0,4.0,165.1
167.64,125.0,5.0,0.48,0,40.0,27.0,125.0,0.0,251.0,35.75,219.5,69.0,0.0,5.0,0.0,5.0,180.0,126.0,1.0,175.26
185.42,155.0,8.0625,0.54,1,14.0,30.0,155.0,0.0,194.0,5.5,458.5,69.916015625,0.0,3.0,487.50390625,7.0,61.0,135.115234375,10.25,187.96
193.04,205.0,4.0,0.42,1,5.0,24.0,185.0,0.0,55.90625,27.0,296.625,62.0,0.0,2.0,224.5,4.0,36.625,43.5,3.40625,193.04
177.8,145.0,7.0,0.35,1,4.0,28.0,145.0,0.0,57.0,34.0,512.0,47.0,0.0,0.0,218.0,6.0,47.0,21.0,0.0,185.42
190.5,240.0,2.0,0.425,1,5.0,32.0,264.0,1.0,119.0,11.99462890625,58.58837890625,67.0,0.0,1.82421875,111.0,2.0,86.0,59.5,7.0,195.58
160.02,115.0,0.0,0.4,0,4.5,32.0,115.0,1.0,62.0,56.03125,116.2890625,57.0,0.0,8.65625,178.5,0.0,24.0,42.0,2.5,162.56
180.34,170.0,7.967036724090576,0.52,1,8.3359375,27.0,170.0,0.0,166.0,27.0,76.75,46.75,0.0,3.9375,277.0,6.4765625,79.75,87.0,1.84375,182.88
177.8,155.0,16.1711483001709,0.4677654266357422,1,2.236505508422852,32.0,145.0,0.0,173.27481651306152,19.34375,12.875,62.85499954223633,0.0,5.8125,82.25421714782715,13.55901336669922,113.08172988891602,81.60534858703613,2.883169174194336,185.42
170.18,125.0,1.0,0.48,0,4.0,24.0,125.0,3.0,100.0,27.5,69.5,23.75,0.0,22.5,35.75,1.0,53.75,63.0,0.5,172.72
172.72,145.0,10.6318359375,0.7120800781250001,1,15.3896484375,28.0,155.0,1.0,159.689453125,10.0,67.0,33.533203125,0.0,9.0,94.5625,9.9619140625,43.892578125,135.0634765625,4.3671875,172.72
170.18,145.0,18.5,0.495,1,7.0,28.0,155.0,0.0,212.75,12.25,83.5,34.75,0.0,11.0,6.75,17.5,87.75,121.75,0.5,177.8
170.18,145.0,3.46875,0.5278125,1,4.46875,32.0,135.0,2.0,114.203125,68.02206814289093,1.4614617228507996,40.375,0.0,15.006170630455015,33.21875,2.3125,99.1875,51.984375,0.25,182.88
182.88,170.0,3.5,0.4649999999999999,1,10.0,28.0,185.0,1.0,87.5,20.0,98.5,48.0,0.0,8.25,99.5,3.0,53.5,49.0,9.0,190.5
175.26,185.0,5.154296875,0.44,1,5.75,34.0,250.0,0.0,166.0,0.0,0.0,36.6640625,0.0,0.0,256.0,5.4375,97.75,78.9140625,6.125,193.04
180.34,155.0,9.41064453125,0.5137304687500001,1,0.884765625,32.0,155.0,5.0,122.087890625,23.77825355529785,24.65391731262207,38.1005859375,1.0,4.945466995239258,96.2041015625,8.3798828125,86.18994140625,68.251953125,3.5,193.04
187.96,280.0,0.0,0.6,1,16.5,33.0,225.0,0.0,33.5,7.0,75.0,6.0,0.0,0.0,14.0,0.0,25.0,19.5,1.5,190.5
193.04,245.0,0.5,0.4674999999999999,1,20.25,28.0,240.0,0.0,135.5625,26.125,72.25,36.0625,0.0,1.0,60.125,0.5,84.25,72.375,0.5625,198.12
162.56,125.0,10.34375,0.5178125,1,9.21875,31.0,125.0,0.0,148.9375,34.703125,125.015625,59.40625,0.0,6.484375,47.15625,7.6875,85.1875,88.15625,4.34375,165.1
190.5,185.0,6.0,0.61,1,13.0,25.0,185.0,0.0,126.0,0.0,0.0,62.0,0.0,0.0,144.0,5.0,90.0,81.0,0.0,190.5
175.26,155.0,0.25,0.4075,1,1.5,27.0,155.0,0.0,18.75,21.25,88.25,13.5,0.0,16.25,10.25,0.25,14.0,8.5,3.5,180.34
193.04,205.0,7.75,0.61,1,6.0,27.0,205.0,0.0,77.90625,6.25,119.25,54.6875,0.0,1.5,250.5,7.125,53.96875,48.25,8.1875,195.58
165.1,125.0,14.375,0.6387499999999999,0,7.375,29.0,145.0,1.0,101.875,6.8359375,16.890625,83.25,0.0,2.78125,277.5,11.25,45.375,68.0,4.5,167.64
193.04,265.0,1.875,0.431484375,1,3.71875,34.0,250.0,1.0,34.75,23.8671875,273.6484375,19.4765625,0.0,1.765625,18.203125,1.25,27.3046875,18.5078125,0.8828125,198.12
177.8,170.0,19.75,0.5425,1,4.25,23.0,170.0,0.0,168.75,71.0,84.0,25.25,0.0,26.0,258.5,15.25,61.0,114.75,0.75,187.96
190.5,262.0,4.5,0.67,1,8.125,30.0,245.0,0.0,88.0,13.484375,225.5,85.509765625,0.0,2.25,318.375,4.03515625,39.25,49.0,29.0,198.12
180.34,155.0,16.0,0.41,1,0.0,33.0,155.0,0.0,51.0,16.3125,78.625,15.0,0.0,1.3125,0.0,10.0,30.0,21.0,0.0,187.96
180.34,155.0,12.71875,0.4428125,1,13.15625,32.0,155.0,1.0,117.28125,23.090576171875,97.65576171875,50.8125,0.0,6.83984375,183.34375,10.40625,75.3125,59.15625,0.59375,177.8
177.8,155.0,0.0,0.6475,1,1.25,23.0,145.0,2.0,16.5,6.75,116.0859375,3.5,0.0,2.9609375,28.25,0.0,7.75,13.0,0.25,180.34
182.88,170.0,10.25,0.2925,1,8.75,36.0,170.0,0.0,149.75,7.5,125.0,43.0,0.0,1.5,77.0,7.75,107.5,64.75,1.5,193.04
182.88,185.0,3.1572265625,0.46544921875,1,14.18359375,35.0,185.0,0.0,110.029296875,4.29327392578125,72.52923583984375,48.8232421875,0.0,3.35247802734375,191.7412109375,2.296875,46.3896484375,79.8017578125,5.611328125,180.34
182.88,170.0,1.3125,0.40125,1,8.78125,28.0,185.0,0.0,81.5,10.0,213.0,74.40625,0.0,3.5,389.625,0.8125,30.6875,54.84375,14.5,187.96
175.26,145.0,4.0,0.44,1,3.294921875,24.0,155.0,0.0,153.0625,7.0,162.0,47.5,0.0,11.0,256.0,1.0,110.5,92.25,0.6171875,185.42
170.18,155.0,0.0,0.53,1,5.0,30.0,145.0,0.0,30.0,31.75,147.5,4.0,0.0,10.0,0.0,0.0,28.0,16.0,0.0,172.72
180.34,185.0,2.4375,0.50125,1,29.3125,25.0,185.0,1.0,155.4375,28.296875,85.5,25.6875,0.0,3.1005859375,83.1875,1.3125,42.6875,120.0625,0.1875,185.42
185.42,170.0,23.0,0.55,1,20.0,33.0,170.0,0.0,194.0,16.5146484375,67.146484375,70.0,0.0,8.9296875,91.0,22.0,118.0,114.0,0.0,193.04
182.88,170.0,1.7421875,0.56703125,1,11.2578125,33.0,170.0,3.0,62.4375,12.9988055229187,53.4478702545166,43.609375,0.0,17.415069580078125,52.796875,1.3671875,34.0546875,42.1875,2.078125,187.96
172.72,155.0,14.72150893509388,0.4451563495025039,1,6.580979578197002,36.0,155.0,4.0,118.97375994548202,48.22705078125,216.6302490234375,81.80541687458754,0.0,18.5015869140625,578.8801834322512,12.527237240225077,63.73330884426832,66.67342108488083,3.972023334354162,177.8
185.42,170.0,3.0,0.5503125,1,0.59375,34.0,170.0,2.0,31.90625,38.3084716796875,241.675048828125,28.125,0.0,8.22802734375,65.5625,2.625,21.65625,19.03125,2.46875,193.04
182.88,200.0,0.5,0.415,1,19.0,28.0,205.0,0.0,90.75,21.375,209.78125,142.0,0.0,2.5,213.0,0.5,51.0,64.0,1.75,187.96
177.8,155.0,11.0,0.24,1,1.0,31.0,155.0,0.0,106.0,5.546142578125,73.03662109375,23.0,0.0,2.675048828125,29.0,9.0,82.0,26.0,0.0,182.88
187.96,205.0,3.25,0.59125,1,4.875,34.0,205.0,0.0,81.9375,18.25,263.25,16.75,0.0,0.75,13.8125,3.1875,50.3125,55.9375,4.5625,193.04
172.72,135.0,8.75,0.48,1,3.0,28.0,145.0,0.0,66.125,58.0,347.0,65.0,0.0,8.0,128.0,8.1640625,52.09375,37.1875,3.0,172.72
177.8,145.0,8.0,0.26,1,6.0,25.0,135.0,0.0,45.0,29.5,134.5,173.0,0.0,8.5,660.0,4.0,30.0,16.0,30.0,177.80000000000004
185.42,185.0,0.0,0.18,1,0.0,28.0,185.0,0.0,19.0,20.25,254.5234375,4.0,0.0,7.75,19.0,0.0,11.0,10.0,1.0,193.04
175.26,170.0,0.609375,0.45078125,1,13.921875,28.0,170.0,0.0,84.421875,12.202538251876833,149.375,95.84375,0.0,4.25,305.578125,0.546875,45.078125,53.25,14.328125,182.88
177.8,125.0,4.375,0.3775,1,0.875,27.0,125.0,2.0,37.25,12.96875,23.71875,39.75,0.0,3.5,267.5,2.875,17.5,19.125,3.75,180.34
167.64,125.0,3.0,0.45,1,14.5,26.0,135.0,0.0,67.375,15.0,209.5,54.5,0.0,3.0,224.5,3.0,37.75885009765625,36.625,6.0,170.18
