B_Height_cms,B_Weight_lbs,B_age,B_total_rounds_fought,R_Reach_cms,weight_class,B_longest_win_streak,R_age,R_Height_cms,R_Weight_lbs,R_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_avg_CTRL_time(seconds),B_avg_LEG_landed,B_current_win_streak,R_avg_DISTANCE_landed,B_Stance_Orthodox,R_avg_TD_pct,B_avg_SIG_STR_pct,R_avg_opp_BODY_att,B_Reach_cms
187.96,225.0,34.0,1.0,190.5,9,1.0,28.0,187.96,225.0,323.796875,17.0,42.0,0.0,1.0,9.25,True,0.4,0.45,6.5,195.58
177.8,155.0,32.0,6.0,185.42,5,1.0,20.0,180.34,170.0,323.796875,21.5,99.25,3.75,0.0,4.0,True,0.36,0.415,2.0,185.42
187.96,225.0,34.0,11.0,182.88,9,2.0,35.0,177.8,225.0,4.50341796875,59.875,58.3125,2.984375,2.0,21.51849365234375,True,0.00447998046875,0.5465625000000001,12.453399658203123,195.58
182.88,155.0,33.0,4.0,182.88,5,0.0,26.0,175.26,155.0,211.0,275.8466796875,22.5,5.0,0.0,28.0,True,0.37,0.43,5.0,182.88
187.96,185.0,30.0,20.0,187.96,7,3.0,32.0,182.88,185.0,154.1611328125,93.1826171875,283.0,3.7060546875,0.0,16.59912109375,True,0.258134765625,0.4468359375,18.9375,193.04
175.26,170.0,21.0,1.0,187.96,7,1.0,27.0,180.34,185.0,0.0,0.0,0.0,0.0,1.0,3.0,True,0.640675048828125,0.5864794921875001,4.0,182.88
180.34,170.0,31.0,0.0,195.58,6,0.0,26.0,190.5,170.0,152.75,94.5,99.75,3.625,0.0,14.0,True,0.53,0.4499999999999999,11.25,180.34
172.72,125.0,26.0,0.0,180.34,3,0.0,29.0,172.72,135.0,18.0,94.5,99.75,3.625,0.0,31.5,True,0.05,0.4499999999999999,18.9375,177.8
172.72,145.0,27.0,0.0,162.56,3,0.0,27.0,167.64,135.0,146.0,94.5,99.75,3.625,0.0,37.75,True,0.07,0.4499999999999999,14.75,175.26
180.34,155.0,29.0,1.0,177.8,5,1.0,26.0,175.26,155.0,250.0,0.0,33.0,0.0,1.0,28.0,False,0.255,0.52,10.5,177.8
167.64,135.0,28.0,0.0,177.8,3,0.0,30.0,170.18,135.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,167.64
187.96,185.0,29.0,9.0,182.88,7,1.0,34.0,185.42,185.0,306.75,61.25,73.0,7.5,1.0,5.75,True,0.3325,0.525,3.75,193.04
172.72,145.0,27.0,0.0,185.42,4,0.0,26.0,185.42,145.0,244.0,94.5,99.75,3.625,0.0,25.0,True,0.33,0.4499999999999999,14.0,182.88
193.04,205.0,28.0,0.0,190.5,9,0.0,29.0,185.42,185.0,219.125,94.5,99.75,3.625,0.0,30.75,True,0.0825,0.4499999999999999,4.125,195.58
177.8,170.0,22.0,0.0,170.18,6,0.0,35.0,167.64,170.0,134.5732421875,94.5,99.75,3.625,0.0,13.16552734375,True,0.640675048828125,0.4499999999999999,7.95751953125,187.96
180.34,155.0,28.0,1.0,172.72,5,1.0,28.0,167.64,135.0,271.53125,101.0,84.0,1.0,1.0,39.78125,True,0.3778125,0.41,4.8125,182.88
185.42,185.0,30.0,12.0,187.96,6,3.0,30.0,180.34,170.0,138.65625,18.3125,115.0625,2.40625,3.0,47.5,False,0.27734375,0.3559375,17.796875,195.58
185.42,135.0,33.0,24.0,175.26,3,2.0,31.0,170.18,135.0,97.53125,68.234375,160.61181640625,2.75830078125,0.0,17.2021484375,True,0.0483203125,0.3541357421875,9.8818359375,182.88
182.88,155.0,26.0,5.0,180.34,5,1.0,23.0,175.26,145.0,124.234375,130.0,60.75,1.75,0.0,5.625,True,0.328125,0.32,2.0,185.42
185.42,185.0,33.0,15.0,195.58,7,4.0,35.0,187.96,185.0,2.2174978256225586,3.9140625,75.90234375,0.31640625,2.0,38.91242027282715,False,0.0010414123535156,0.4928515624999999,11.288894653320312,195.58
180.34,170.0,29.0,17.0,193.04,6,3.0,35.0,187.96,170.0,262.9061584472656,3.09375,283.0,4.359375,3.0,14.617996215820312,True,0.3463261413574219,0.56765625,8.957595825195312,182.88
177.8,155.0,26.0,10.0,190.5,5,3.0,34.0,180.34,155.0,166.25,38.25,257.375,0.125,1.0,23.125,False,0.294375,0.5700000000000001,3.25,177.8
187.96,221.0,34.0,7.0,182.88,9,2.0,27.0,177.8,205.0,104.125,0.0,0.0,7.75,2.0,18.25,True,0.25,0.5864794921875001,7.7141265869140625,182.88
172.72,155.0,28.0,12.0,180.34,5,3.0,26.0,172.72,155.0,165.96875,38.65625,252.125,0.90625,0.0,10.78125,True,0.1528125,0.3946874999999999,4.34375,190.5
175.26,155.0,26.0,5.0,185.42,5,1.0,35.0,175.26,155.0,24.529216766357425,138.0,85.5,6.5,1.0,29.139911651611328,True,0.0473573303222656,0.425,18.9375,180.34
185.42,185.0,26.0,0.0,182.88,6,0.0,27.0,175.26,170.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
187.96,205.0,34.0,7.0,195.58,8,2.0,26.0,187.96,205.0,323.796875,185.75,46.75,3.0,2.0,9.5,False,0.640675048828125,0.32,2.0,190.5
182.88,170.0,34.0,3.0,182.88,6,0.0,26.0,177.8,155.0,83.75,275.8466796875,0.0,1.0,0.0,26.875,True,0.2012499999999999,0.27,2.0,182.88
185.42,225.0,32.0,3.0,190.5,9,0.0,28.0,187.96,225.0,323.796875,87.0,10.0,1.0,0.0,5.625,True,0.2,0.35,3.75,182.88
190.5,185.0,34.0,17.0,187.96,7,2.0,28.0,185.42,185.0,323.796875,51.796875,283.0,2.703125,0.0,10.0,True,0.5,0.5864794921875001,2.0,190.5
190.5,220.0,34.0,5.0,193.04,8,1.0,32.0,190.5,205.0,5.5,275.8466796875,78.5,6.5,0.0,20.0,True,0.0,0.5,3.5,195.58
172.72,135.0,34.0,24.0,162.56,3,4.0,33.0,162.56,135.0,154.0224609375,38.1875,85.5625,11.0,3.0,30.0263671875,True,0.241025390625,0.3521875,7.62890625,172.72
190.5,205.0,31.0,3.0,190.5,8,1.0,26.0,185.42,205.0,323.796875,132.0,0.0,1.5,1.0,2.0,True,0.4,0.4425,0.5,195.58
190.5,225.0,29.0,4.0,182.88,10,2.0,34.0,185.42,210.0,104.125,0.0,0.0,0.0,2.0,18.25,False,0.25,0.2075,7.7141265869140625,182.88
177.8,155.0,32.0,24.0,190.5,6,4.0,35.0,182.88,170.0,17.419189453125,109.4249267578125,82.8046875,3.45721435546875,0.0,44.862060546875,True,0.003798828125,0.4699127197265625,14.90625,182.88
154.94,115.0,27.0,11.0,172.72,2,2.0,23.0,167.64,125.0,104.125,84.1875,32.5,9.0625,0.0,18.25,True,0.25,0.35125,7.7141265869140625,157.48
185.42,170.0,27.0,8.0,185.42,6,3.0,30.0,185.42,170.0,87.0,40.25,202.0,11.0,3.0,4.0,True,0.0,0.415,0.0,190.5
170.18,125.0,33.0,0.0,175.26,2,0.0,26.0,177.8,125.0,113.0,94.5,99.75,3.625,0.0,7.0,True,0.0,0.4499999999999999,2.0,172.72
167.64,125.0,31.0,15.0,175.26,2,3.0,35.0,170.18,125.0,323.796875,147.0625,137.4375,11.0,3.0,29.296875,True,0.32703125,0.4418749999999999,9.890625,175.26
185.42,170.0,34.0,24.0,187.96,6,4.0,35.0,175.26,170.0,139.93359375,45.957223653793335,283.0,0.5494768619537354,3.0,23.02734375,False,0.5078125,0.5864794921875001,18.9375,182.88
185.42,185.0,32.0,16.0,195.58,7,4.0,31.0,187.96,185.0,9.0,17.15625,283.0,2.765625,3.0,13.0,False,0.0,0.4746875,0.0,193.04
177.8,170.0,32.0,14.0,177.8,6,2.0,25.0,172.72,170.0,84.0,275.8466796875,81.125,6.1875,2.0,4.5,True,0.5,0.335625,13.5,182.88
170.18,155.0,34.0,0.0,185.42,5,0.0,26.0,175.26,155.0,152.375,94.5,99.75,3.625,0.0,15.625,True,0.125,0.4499999999999999,5.0,182.88
167.64,135.0,32.0,0.0,165.1,0,0.0,24.0,172.72,135.0,41.0,94.5,99.75,3.625,0.0,47.5,True,0.415,0.4499999999999999,18.9375,165.1
175.26,155.0,28.0,0.0,185.42,5,0.0,28.0,182.88,155.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,177.8
170.18,135.0,33.0,24.0,175.26,3,4.0,32.0,170.18,135.0,9.19921875,155.142822265625,69.3828125,0.72314453125,1.0,35.40625,True,0.0091015625,0.3979418945312499,11.5625,175.26
172.72,135.0,34.0,24.0,175.26,3,3.0,31.0,172.72,145.0,92.9140625,24.94921875,283.0,8.94921875,3.0,43.7021484375,False,0.225849609375,0.484453125,7.1220703125,175.26
177.8,170.0,28.0,0.0,187.96,6,0.0,29.0,182.88,170.0,39.96875,94.5,99.75,3.625,0.0,9.5,False,0.0825,0.4499999999999999,3.1875,182.88
193.04,225.0,27.0,13.0,195.58,9,4.0,29.0,185.42,225.0,145.203125,51.34375,30.203125,3.0625,3.0,11.890625,True,0.4421875,0.47640625,2.0,195.58
180.34,145.0,25.0,3.0,185.42,4,1.0,27.0,185.42,145.0,33.517578125,275.8466796875,23.0,6.0,1.0,16.857421875,True,0.0361328125,0.54,3.50390625,177.8
175.26,145.0,32.0,0.0,185.42,5,0.0,26.0,180.34,155.0,323.796875,94.5,99.75,3.625,0.0,31.0,True,0.6,0.4499999999999999,11.0,182.88
162.56,125.0,28.0,3.0,167.64,2,1.0,26.0,170.18,125.0,323.796875,161.0,246.0,4.0,1.0,40.5,True,0.625,0.55,11.75,165.1
193.04,205.0,32.0,24.0,195.58,8,3.0,32.0,185.42,205.0,132.25,275.8466796875,150.08984375,3.263671875,0.0,15.0,True,0.225,0.4476757812499999,13.875,195.58
172.72,155.0,25.0,0.0,177.8,5,0.0,22.0,170.18,145.0,104.125,94.5,99.75,3.625,0.0,18.25,False,0.25,0.4499999999999999,7.7141265869140625,167.64
190.5,170.0,28.0,24.0,180.34,6,4.0,35.0,175.26,185.0,187.125,275.8466796875,255.986083984375,2.955810546875,1.0,27.78125,True,0.5956250000000001,0.383330078125,12.0,195.58
170.18,125.0,25.0,10.0,160.02,1,2.0,29.0,154.94,115.0,272.875,101.75,65.875,2.0,1.0,14.875,True,0.4725,0.2212499999999999,4.75,170.18
180.34,185.0,26.0,3.0,177.8,7,1.0,35.0,182.88,185.0,51.0,64.0,283.0,0.0,1.0,19.0,True,0.5,0.45,2.0,182.88
187.96,205.0,34.0,0.0,182.88,8,0.0,25.0,187.96,205.0,143.0,94.5,99.75,3.625,0.0,13.5,False,0.5,0.4499999999999999,2.5,182.88
170.18,125.0,30.0,0.0,162.56,2,0.0,30.0,165.1,125.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
175.26,155.0,30.0,0.0,180.34,5,0.0,27.0,172.72,155.0,323.796875,94.5,99.75,3.625,0.0,18.0,True,0.57,0.4499999999999999,18.9375,175.26
175.26,155.0,29.0,19.0,172.72,5,4.0,23.0,172.72,145.0,104.125,145.0703125,129.8359375,7.71875,0.0,18.25,False,0.25,0.5864794921875001,7.7141265869140625,185.42
172.72,135.0,24.0,3.0,175.26,3,0.0,29.0,175.26,135.0,195.0,267.0,283.0,8.0,0.0,16.5,False,0.43,0.5864794921875001,16.0,177.8
187.96,185.0,21.0,0.0,193.04,8,0.0,29.0,185.42,205.0,104.125,94.5,99.75,3.625,0.0,18.25,False,0.25,0.4499999999999999,7.7141265869140625,190.5
162.56,125.0,30.0,3.0,172.72,2,0.0,34.0,167.64,135.0,146.56640625,275.8466796875,149.0,9.0,0.0,41.30078125,True,0.351875,0.4,10.8828125,162.56
180.34,170.0,32.0,11.0,180.34,6,3.0,25.0,175.26,170.0,5.0,275.8466796875,116.0,0.6875,0.0,5.0,False,0.0,0.415,5.0,180.34
187.96,205.0,34.0,24.0,185.42,8,4.0,28.0,185.42,205.0,61.0,17.68499755859375,49.79034423828125,2.513534545898437,1.0,13.0,True,0.0,0.4503399658203125,5.0,193.04
190.5,205.0,29.0,0.0,193.04,8,0.0,27.0,190.5,205.0,132.0,94.5,99.75,3.625,0.0,25.0,True,0.0,0.4499999999999999,10.5,193.04
167.64,135.0,27.0,3.0,167.64,3,0.0,26.0,170.18,135.0,227.0,275.8466796875,283.0,0.0,0.0,1.0,True,0.640675048828125,0.54,0.0,167.64
175.26,135.0,31.0,21.0,172.72,3,3.0,28.0,172.72,135.0,323.796875,103.140625,4.65625,11.0,0.0,17.125,True,0.640675048828125,0.35359375,18.625,172.72
182.88,170.0,25.0,24.0,187.96,6,4.0,33.0,180.34,170.0,105.1844482421875,71.4345703125,75.46875,4.1201171875,1.0,47.5,True,0.270965576171875,0.385224609375,16.8291015625,193.04
193.04,205.0,30.0,1.0,190.5,8,0.0,32.0,185.42,185.0,83.0,29.0,80.0,5.0,0.0,25.65625,True,0.0990625,0.52,18.9375,193.04
185.42,170.0,32.0,9.0,187.96,6,1.0,33.0,182.88,170.0,0.0,275.8466796875,232.5,5.25,0.0,0.0,True,0.0,0.5375000000000001,2.0,190.5
180.34,170.0,31.0,19.0,193.04,6,2.0,30.0,187.96,170.0,103.9765625,117.8984375,97.8203125,1.1171875,1.0,14.20703125,True,0.3194921874999999,0.18015625,3.14453125,187.96
180.34,145.0,21.0,9.0,167.64,4,3.0,26.0,167.64,155.0,298.875,69.875,13.125,8.125,0.0,24.75,True,0.36,0.375,15.25,175.26
187.96,170.0,32.0,4.0,177.8,7,1.0,32.0,182.88,185.0,141.416015625,275.8466796875,24.0,3.0,0.0,5.884765625,False,0.640675048828125,0.5700000000000001,8.009765625,190.5
172.72,170.0,30.0,14.0,175.26,6,3.0,27.0,175.26,185.0,157.125,25.6875,283.0,5.625,1.0,9.5,True,0.193125,0.531875,11.625,180.34
162.56,135.0,34.0,7.0,182.88,3,0.0,27.0,170.18,135.0,0.0,145.5,88.75,0.75,0.0,2.0,False,0.0,0.4024999999999999,1.0,167.64
162.56,125.0,28.0,0.0,162.56,3,0.0,31.0,167.64,145.0,10.40625,94.5,99.75,3.625,0.0,8.265625,False,0.5625,0.4499999999999999,5.625,165.1
175.26,170.0,24.0,20.0,177.8,5,4.0,35.0,175.26,155.0,206.7049560546875,52.8515625,282.55859375,0.41015625,0.0,38.2054443359375,True,0.348193359375,0.5864794921875001,18.9375,195.58
182.88,170.0,34.0,24.0,185.42,6,4.0,33.0,185.42,155.0,99.18646764755248,256.97918128967285,35.645745277404785,0.7578911781311035,1.0,34.43757104873657,True,0.640675048828125,0.4548851156234741,14.588593482971191,190.5
170.18,135.0,28.0,23.0,170.18,3,4.0,29.0,167.64,135.0,32.5,211.9453125,283.0,11.0,3.0,44.5,True,0.25,0.5159374999999999,15.5,180.34
165.1,135.0,29.0,3.0,182.88,3,0.0,29.0,170.18,135.0,262.0,275.8466796875,249.0,11.0,0.0,35.5,True,0.47,0.5864794921875001,7.5,175.26
175.26,170.0,21.0,0.0,177.8,5,0.0,26.0,177.8,155.0,100.25,94.5,99.75,3.625,0.0,47.5,True,0.375,0.4499999999999999,18.75,195.58
182.88,205.0,34.0,4.0,193.04,8,2.0,30.0,190.5,185.0,125.5,31.125,11.5,0.375,2.0,3.5,True,0.205,0.23125,3.5,182.88
172.72,135.0,29.0,2.0,172.72,3,0.0,23.0,172.72,135.0,79.0,58.0,44.0,6.0,0.0,7.0,True,0.0,0.22,3.0,182.88
187.96,205.0,29.0,9.0,187.96,7,3.0,30.0,175.26,185.0,104.125,5.0,283.0,4.25,3.0,18.25,True,0.25,0.495,7.7141265869140625,195.58
193.04,225.0,25.0,4.0,193.04,9,1.0,29.0,190.5,205.0,20.0,50.5,166.5,5.5,0.0,47.0,True,0.0,0.525,11.0,195.58
182.88,170.0,30.0,3.0,182.88,6,1.0,35.0,175.26,155.0,260.8125,91.0,283.0,6.0,1.0,2.296875,False,0.2,0.52,5.1875,185.42
182.88,205.0,28.0,0.0,182.88,8,0.0,32.0,190.5,205.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
190.5,225.0,34.0,24.0,195.58,9,4.0,35.0,190.5,225.0,36.94096374511719,88.20539408922195,9.175162613391876,0.6006865501403809,2.0,15.015182495117188,False,0.0625152587890625,0.4331715559959411,4.8830108642578125,195.58
180.34,145.0,28.0,19.0,185.42,5,4.0,31.0,185.42,155.0,67.94287109375,98.34375,33.8359375,11.0,3.0,21.07275390625,True,0.640675048828125,0.4415624999999999,7.7197265625,190.5
170.18,145.0,33.0,3.0,172.72,4,0.0,29.0,172.72,145.0,67.5,275.8466796875,15.0,1.0,0.0,16.875,True,0.125,0.38,2.1875,182.88
175.26,170.0,30.0,24.0,182.88,6,4.0,26.0,180.34,170.0,131.25,31.909942626953125,254.59591674804688,3.70782470703125,0.0,8.0,False,0.640675048828125,0.4760153198242187,9.375,180.34
182.88,185.0,34.0,24.0,182.88,7,4.0,35.0,185.42,185.0,204.671875,44.84572792053223,71.08266067504883,3.104921340942383,1.0,7.984375,True,0.37078125,0.5546090888977051,2.421875,187.96
180.34,170.0,30.0,9.0,190.5,6,4.0,35.0,182.88,170.0,9.85479736328125,17.0625,67.0625,1.375,3.0,47.5,False,0.00094970703125,0.5864794921875001,15.7265625,190.5
187.96,225.0,33.0,1.0,182.88,9,1.0,34.0,187.96,225.0,0.0,0.0,0.0,0.0,1.0,2.0,True,0.0,0.5864794921875001,0.0,182.88
172.72,145.0,30.0,20.0,180.34,4,2.0,28.0,172.72,155.0,20.5,32.7578125,149.6875,2.177734375,1.0,24.0,True,0.0,0.3833398437499999,5.0,170.18
182.88,155.0,24.0,3.0,187.96,6,1.0,24.0,182.88,185.0,54.5,34.0,11.0,11.0,1.0,24.0,True,0.0,0.4,10.0,185.42
182.88,205.0,26.0,0.0,190.5,8,0.0,26.0,190.5,205.0,202.0,94.5,99.75,3.625,0.0,14.0,True,0.0,0.4499999999999999,8.5,187.96
180.34,170.0,32.0,24.0,190.5,6,3.0,34.0,182.88,170.0,65.6767578125,275.8466796875,44.833251953125,5.977783203125,2.0,47.5,True,0.0151953125,0.5864794921875001,18.9375,187.96
177.8,170.0,30.0,24.0,177.8,6,4.0,25.0,175.26,170.0,56.947265625,76.921875,283.0,2.5478515625,2.0,10.5234375,True,0.51171875,0.48107421875,3.20703125,185.42
177.8,135.0,29.0,0.0,180.34,4,0.0,27.0,175.26,145.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
167.64,125.0,31.0,0.0,167.64,2,0.0,33.0,167.64,125.0,114.357421875,94.5,99.75,3.625,0.0,27.017578125,False,0.118359375,0.4499999999999999,11.529296875,170.18
170.18,145.0,30.0,15.0,190.5,4,3.0,26.0,180.34,145.0,48.5,207.58203125,66.26171875,0.21484375,0.0,47.5,True,0.5,0.5128515625,18.9375,185.42
154.94,115.0,26.0,0.0,165.1,1,0.0,20.0,165.1,125.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,157.48
177.8,145.0,27.0,0.0,177.8,5,0.0,23.0,175.26,155.0,323.796875,94.5,99.75,3.625,0.0,13.5,True,0.640675048828125,0.4499999999999999,6.0,172.72
187.96,225.0,34.0,0.0,195.58,9,0.0,35.0,193.04,225.0,243.75,94.5,99.75,3.625,0.0,2.75,True,0.640675048828125,0.4499999999999999,4.75,190.5
182.88,185.0,31.0,24.0,187.96,7,4.0,29.0,185.42,185.0,323.796875,230.33984375,110.994140625,2.74658203125,3.0,14.0546875,True,0.537890625,0.41919677734375,2.1640625,187.96
167.64,115.0,34.0,6.0,167.64,1,1.0,23.0,165.1,125.0,104.125,53.0,283.0,7.5,1.0,18.25,True,0.25,0.51,7.7141265869140625,162.56
172.72,145.0,26.0,0.0,185.42,4,0.0,28.0,177.8,145.0,56.719268798828125,94.5,99.75,3.625,0.0,41.83761596679688,True,0.3996533203125,0.4499999999999999,11.0413818359375,175.26
190.5,225.0,28.0,3.0,187.96,8,0.0,32.0,190.5,205.0,66.0,42.0,71.0,11.0,0.0,3.5,True,0.5,0.56,0.5,193.04
175.26,155.0,23.0,4.0,177.8,5,2.0,28.0,177.8,155.0,46.0,38.0,282.5,8.0,2.0,29.0,True,0.5,0.4549999999999999,2.0,180.34
185.42,225.0,28.0,10.0,195.58,9,4.0,33.0,190.5,225.0,232.3125,6.625,188.40625,5.25,3.0,1.75,True,0.551875,0.5728125000000001,1.25,195.58
182.88,185.0,31.0,20.0,190.5,7,3.0,32.0,180.34,170.0,56.54052734375,169.365234375,3.34326171875,1.531494140625,0.0,25.44775390625,True,0.12677734375,0.4539599609375,17.974609375,182.88
177.8,155.0,29.0,24.0,185.42,5,4.0,24.0,182.88,155.0,1.75,185.560546875,283.0,11.0,0.0,1.5,True,0.0,0.5177685546875,1.0,172.72
162.56,135.0,26.0,24.0,175.26,3,3.0,27.0,167.64,135.0,159.1875,243.7607421875,283.0,0.5185546875,0.0,31.625,True,0.3243749999999999,0.5864794921875001,9.6875,160.02
180.34,155.0,25.0,0.0,182.88,5,0.0,29.0,187.96,155.0,104.125,94.5,99.75,3.625,0.0,18.25,False,0.25,0.4499999999999999,7.7141265869140625,177.8
180.34,170.0,26.0,3.0,180.34,6,1.0,28.0,177.8,170.0,69.1875,190.0,66.0,3.0,1.0,5.25,True,0.0,0.34,18.9375,182.88
177.8,155.0,30.0,13.0,185.42,5,2.0,28.0,177.8,155.0,4.25,275.8466796875,116.5,11.0,0.0,18.5,True,0.0,0.436875,5.0,185.42
172.72,155.0,28.0,3.0,195.58,5,2.0,24.0,175.26,170.0,168.1171875,144.0,46.0,2.0,2.0,15.6875,True,0.379140625,0.545,6.9609375,180.34
172.72,145.0,31.0,7.0,182.88,4,3.0,25.0,175.26,155.0,176.71484375,126.75,68.0,6.25,3.0,25.84765625,True,0.1251171875,0.5075000000000001,11.3046875,172.72
177.8,155.0,31.0,14.0,182.88,6,2.0,27.0,182.88,170.0,87.0,54.953125,11.09375,6.234375,1.0,46.875,True,0.145625,0.52078125,17.875,182.88
180.34,170.0,34.0,24.0,187.96,6,3.0,26.0,182.88,185.0,27.890625,142.171875,23.9166259765625,11.0,2.0,14.09375,True,0.083125,0.43823974609375,11.15625,187.96
182.88,185.0,34.0,0.0,187.96,7,0.0,32.0,187.96,185.0,0.5,94.5,99.75,3.625,0.0,34.5,False,0.5,0.4499999999999999,11.5,177.8
185.42,225.0,34.0,0.0,195.58,9,0.0,30.0,190.5,225.0,95.5,94.5,99.75,3.625,0.0,2.34375,True,0.046875,0.4499999999999999,2.46875,190.5
175.26,125.0,27.0,3.0,167.64,3,1.0,32.0,167.64,125.0,180.0,275.8466796875,7.0,10.0,1.0,19.1875,True,0.49,0.32,5.0625,172.72
177.8,155.0,26.0,12.0,185.42,5,4.0,29.0,177.8,155.0,57.14892578125,30.3125,283.0,3.3125,1.0,36.78955078125,False,0.62744140625,0.4921875,17.7333984375,182.88
177.8,155.0,27.0,0.0,177.8,5,0.0,32.0,167.64,145.0,120.0,94.5,99.75,3.625,0.0,47.5,False,0.33,0.4499999999999999,18.9375,185.42
203.2,225.0,30.0,21.0,190.5,9,4.0,35.0,185.42,205.0,212.885986328125,159.75,196.494140625,11.0,3.0,5.1368408203125,True,0.38353515625,0.3348828125,0.869384765625,195.58
190.5,185.0,34.0,23.0,190.5,7,2.0,29.0,185.42,185.0,136.4765625,19.69921875,283.0,6.92578125,0.0,47.5,True,0.15734375,0.5802343750000001,8.0546875,190.5
187.96,170.0,25.0,4.0,195.58,6,3.0,27.0,190.5,170.0,106.6875,31.5,138.75,0.5,3.0,30.75,False,0.306875,0.53,4.875,187.96
177.8,145.0,25.0,7.0,175.26,4,3.0,33.0,175.26,145.0,128.1875,202.875,225.125,0.0,3.0,47.5,True,0.21375,0.5864794921875001,16.125,180.34
180.34,185.0,32.0,6.0,190.5,7,1.0,29.0,190.5,185.0,166.625,275.8466796875,167.5,1.5,0.0,32.625,True,0.125,0.425,6.5,185.42
187.96,170.0,34.0,24.0,190.5,6,4.0,29.0,187.96,170.0,36.5625,101.17751693725586,79.47311019897461,0.6109657287597656,3.0,4.0,False,0.046875,0.1252383422851562,1.8125,190.5
167.64,135.0,34.0,24.0,170.18,3,2.0,31.0,170.18,135.0,185.419921875,275.8466796875,54.5703125,3.724609375,2.0,21.595703125,True,0.343330078125,0.41615234375,18.9375,172.72
182.88,185.0,22.0,0.0,187.96,7,0.0,28.0,185.42,185.0,106.75,94.5,99.75,3.625,0.0,7.25,True,0.29,0.4499999999999999,1.75,182.88
180.34,170.0,26.0,3.0,177.8,6,1.0,34.0,180.34,170.0,104.125,223.0,283.0,0.0,1.0,18.25,True,0.25,0.5864794921875001,7.7141265869140625,182.88
175.26,155.0,22.0,3.0,187.96,5,1.0,30.0,177.8,145.0,139.5,259.0,60.0,9.0,1.0,5.0,True,0.31,0.33,2.0,177.8
180.34,185.0,32.0,7.0,190.5,7,2.0,27.0,180.34,170.0,123.75,208.5,106.75,0.75,0.0,41.0,True,0.4425,0.5375000000000001,7.75,185.42
170.18,135.0,27.0,0.0,175.26,3,0.0,30.0,170.18,135.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,177.8
182.88,170.0,24.0,0.0,182.88,6,0.0,27.0,182.88,155.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
175.26,170.0,25.0,5.0,182.88,6,1.0,27.0,170.18,170.0,186.5,119.0,283.0,1.0,0.0,5.0,True,0.640675048828125,0.425,5.375,180.34
182.88,225.0,27.0,2.0,190.5,9,1.0,26.0,182.88,225.0,44.0,6.0,35.5,2.5,0.0,47.5,False,0.0,0.5864794921875001,6.0,187.96
177.8,155.0,25.0,1.0,182.88,5,0.0,35.0,172.72,155.0,0.0,216.0,0.0,0.0,0.0,16.0,True,0.0,0.3,6.0,180.34
170.18,155.0,31.0,24.0,167.64,4,4.0,28.0,167.64,145.0,26.40625,83.20880126953125,283.0,6.99554443359375,1.0,7.5,True,0.04375,0.2165513610839843,1.34375,177.8
180.34,170.0,29.0,0.0,182.88,7,0.0,29.0,180.34,180.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
187.96,225.0,31.0,2.0,195.58,9,2.0,26.0,190.5,225.0,8.7734375,80.0,21.5,3.5,2.0,19.7734375,True,0.0078125,0.45,0.1015625,195.58
180.34,145.0,26.0,12.0,175.26,4,1.0,32.0,172.72,155.0,146.78125,141.25,53.25,1.71875,1.0,36.28125,True,0.2296875,0.3415625,18.9375,187.96
182.88,190.0,29.0,4.0,182.88,10,2.0,31.0,185.42,219.0,0.0,0.0,0.0,0.375,0.0,0.78125,True,0.640675048828125,0.5864794921875001,3.8125,182.88
190.5,205.0,28.0,24.0,190.5,8,4.0,35.0,185.42,205.0,323.796875,18.3046875,283.0,11.0,1.0,17.7578125,True,0.640675048828125,0.5864794921875001,3.640625,187.96
175.26,145.0,29.0,2.0,175.26,5,1.0,33.0,172.72,155.0,239.890625,0.0,279.0,8.0,1.0,28.140625,True,0.26484375,0.55,12.90625,172.72
185.42,170.0,26.0,4.0,182.88,6,1.0,35.0,177.8,170.0,284.08006515167654,171.5,92.5,1.0,1.0,3.9922395553439856,True,0.595681865029037,0.48,1.9529241435229776,185.42
182.88,205.0,27.0,7.0,195.58,8,2.0,34.0,187.96,205.0,101.53125,124.0,283.0,6.0,0.0,29.59375,True,0.4375,0.5864794921875001,8.15625,190.5
