weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_TOTAL_STR_att,B_avg_opp_TOTAL_STR_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_DISTANCE_att,B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_SIG_STR_att,R_avg_opp_SIG_STR_att,R_avg_TOTAL_STR_att,R_avg_opp_TOTAL_STR_att,R_avg_BODY_att,R_avg_opp_BODY_att,R_avg_DISTANCE_att,R_avg_opp_DISTANCE_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
8.0,85.26953125,53.0390625,92.828125,63.203125,39.8984375,6.16015625,4.3828125,46.3984375,3.0,187.96,205.0,45.64911651611328,44.06313705444336,50.91731262207031,47.206172943115234,3.9765472412109375,6.815605163574219,43.03113555908203,35.63022232055664,4.0,187.96,187.96,205.0,1.0,190.5
4.0,15.0,85.0,28.0,156.0,76.0,5.0,5.0,22.0,0.0,170.18,145.0,24.3125,26.0,34.75,34.125,1.875,4.125,18.0625,14.0625,1.0,170.18,185.42,145.0,1.0,180.34
7.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,190.5,185.0,68.75,58.0,71.0,58.0,8.75,7.5,61.5,55.0,1.0,187.96,193.04,205.0,1.0,195.58
4.0,135.625,129.0,167.0,156.0,102.0,18.75,10.3125,112.8337056040764,3.0,180.34,145.0,73.76045578951016,109.88550245575608,104.90881478227676,133.6986287003383,7.742145678959787,14.207067757844923,50.64240570599213,71.6055629728362,4.0,175.26,180.34,145.0,1.0,182.88
7.0,44.0,55.0,91.0,93.0,37.0,16.0,12.0,13.0,0.0,187.96,185.0,80.236572265625,74.79296875,132.286865234375,89.84033203125,8.927490234375,7.419189453125,66.693115234375,56.965576171875,4.0,180.34,185.42,185.0,1.0,182.88
2.0,135.625,129.0,167.0,156.0,102.0,13.75,7.5,112.8337056040764,0.0,162.56,125.0,103.75,109.9375,130.46875,130.6875,10.40625,9.53125,84.71875,92.78125,0.0,170.18,177.8,125.0,1.0,175.26
4.0,62.25,49.75,146.25,71.75,39.75,6.75,5.5,46.0,0.0,172.72,145.0,79.51171875,90.5,92.4921875,108.85546875,10.66015625,16.6796875,72.08203125,76.05078125,0.0,177.8,187.96,155.0,1.0,175.26
1.0,135.625,129.0,157.31640625,156.0,102.0,18.75,13.0,112.8337056040764,1.0,165.1,115.0,66.59848022460938,77.00030517578125,75.02056884765625,78.95916748046875,12.01715087890625,6.581390380859375,53.30706787109375,64.14382934570312,3.0,154.94,157.48,115.0,0.0,165.1
5.0,59.0,52.875,79.625,83.0,30.625,9.5,7.25,36.625,2.0,177.8,155.0,107.4375,104.515625,119.4375,112.234375,6.5625,14.109375,103.515625,99.59375,3.0,182.88,190.5,155.0,1.0,185.42
6.0,41.5,23.0,42.5,23.0,18.0,5.0,3.0,19.5,2.0,175.26,170.0,41.20602416992188,49.97381591796875,53.092193603515625,52.056671142578125,3.89794921875,2.87799072265625,31.059600830078125,48.08184814453125,4.0,177.8,185.42,170.0,1.0,193.04
5.0,32.0,105.0,78.0,147.0,96.0,2.0,2.0,47.0,0.0,167.64,155.0,144.125,140.75,171.51318359375,165.0,6.0,14.0,124.875,122.688232421875,0.0,170.18,175.26,155.0,1.0,167.64
5.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,1.0,177.8,155.0,78.60708618164062,95.03694152832033,124.12252807617188,117.7285614013672,9.712661743164062,13.369277954101562,59.56585693359375,70.31996154785156,1.0,177.8,180.34,155.0,1.0,177.8
5.0,50.4375,30.6875,121.8125,43.9375,22.8125,5.8125,4.375,27.125,0.0,185.42,170.0,88.5679931640625,140.75,109.75543212890624,165.0,6.892486572265625,19.1591796875,62.970245361328125,122.688232421875,2.0,177.8,180.34,155.0,1.0,190.5
6.0,129.0,53.375,157.0,59.8359375,44.0,3.5,3.0,50.84375,0.0,182.88,185.0,24.0,26.0,24.0,26.0,0.0,2.0,24.0,23.0,0.0,177.8,182.88,170.0,1.0,187.96
3.0,97.0,67.875,113.75,71.625,65.5,7.5,3.5,70.28125,0.0,165.1,125.0,14.5,17.5,47.0,25.0,3.5,9.0,6.0,6.0,1.0,167.64,167.64,135.0,0.0,170.18
3.0,135.625,129.0,163.328125,151.640625,102.0,14.78125,9.171875,112.8337056040764,0.0,172.72,135.0,67.375,34.875,104.625,41.625,15.375,7.375,36.375,29.125,1.0,170.18,180.34,135.0,1.0,172.72
3.0,135.625,109.1796875,151.2890625,118.4609375,81.8046875,13.234375,7.90625,100.0234375,1.0,165.1,135.0,144.125,140.75,171.51318359375,165.0,20.125,19.1591796875,124.875,122.688232421875,4.0,167.64,170.18,125.0,1.0,167.64
9.0,46.5,39.75,47.75,52.0,31.75,3.25,2.75,33.0,1.0,193.04,225.0,35.15625,34.5,54.5,37.671875,4.125,3.0,25.71875,26.34375,1.0,190.5,195.58,225.0,1.0,195.58
5.0,126.0,34.0,167.0,62.0,26.0,5.0,3.0,20.0,0.0,175.26,170.0,88.814453125,84.87109375,114.837890625,94.98828125,10.0625,5.771484375,76.314453125,80.904296875,2.0,172.72,180.34,155.0,1.0,177.8
6.0,50.0,29.0,69.0,29.0,28.0,1.0,0.0,29.0,1.0,177.8,170.0,65.5,51.0,70.0,64.0,16.5,8.5,42.5,29.0,0.0,185.42,187.96,170.0,1.0,180.34
5.0,71.375,58.9375,75.125,63.625,51.125,5.875,4.3125,53.5,3.0,180.34,155.0,92.875,125.875,107.5,151.5,13.25,8.5,87.0,116.125,1.0,175.26,177.8,155.0,1.0,180.34
10.0,23.0,6.0,62.0,56.5,3.0,2.0,1.0,4.5,1.0,182.88,210.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,187.96,195.58,225.0,1.0,187.96
1.0,49.0,108.0,89.0,156.0,96.0,10.0,4.0,17.0,0.0,162.56,115.0,15.0,26.0,15.0,68.0,3.0,5.0,7.0,11.0,0.0,160.02,160.02,115.0,0.0,165.1
8.0,42.25,23.25,92.25,53.0,17.578125,6.5,4.9375,16.625,0.0,172.72,185.0,6.0,15.0,6.0,39.0,1.0,3.0,5.0,8.0,0.0,187.96,190.5,205.0,1.0,180.34
8.0,40.13720703125,101.0,44.5,111.0,89.0,2.5,2.265625,90.1728515625,0.0,177.8,205.0,19.125,9.75,23.5,17.875,4.875,1.125,4.0,3.375,2.0,182.88,187.96,185.0,1.0,187.96
4.0,18.0,20.0,19.0,20.0,12.0,4.0,3.0,20.0,1.0,177.8,170.0,67.0,62.0,95.0,70.0,0.0,3.0,30.0,44.0,0.0,182.88,187.96,145.0,1.0,180.34
1.0,135.625,85.6875,167.0,122.46875,63.21875,10.1875,6.5,52.375,1.0,170.18,125.0,115.5625,95.6875,166.1875,113.8125,17.1875,11.75,95.625,82.9375,0.0,162.56,165.1,115.0,0.0,170.18
6.0,47.453125,61.609375,85.78125,74.296875,44.6875,8.5625,6.453125,40.859375,0.0,182.88,170.0,15.5,50.5,29.5,92.5,5.0,5.0,6.5,15.0,0.0,177.8,187.96,170.0,1.0,187.96
7.0,128.5,85.25,146.25,154.17822265625,58.46875,7.01953125,4.75,81.0,0.0,187.96,225.0,86.9229736328125,38.25,115.0,82.0,16.5,5.5,52.2860107421875,25.5,0.0,180.34,185.42,183.0,1.0,190.5
4.0,56.5,57.5,83.0,71.0,50.5,3.0,1.5,49.5,0.0,175.26,145.0,12.0,13.0,12.5,16.0,1.5,2.0,8.0,8.0,0.0,185.42,185.42000000000004,145.0,1.0,175.26
8.0,124.0,76.0,167.0,85.0,44.0,18.75,13.0,49.0,0.0,190.5,205.0,6.0,20.0,6.0,21.0,1.0,3.0,6.0,6.0,0.0,180.34,185.42,205.0,1.0,193.04
5.0,135.625,129.0,167.0,156.0,102.0,18.5,12.25,112.8337056040764,0.0,177.8,155.0,144.125,140.75,170.125,165.0,20.125,15.25,124.875,122.688232421875,2.0,172.72,175.26,155.0,1.0,182.88
8.0,40.3828125,23.462890625,58.380859375,34.904296875,20.771484375,2.28125,1.2578125,13.689453125,3.0,190.5,205.0,47.28577423095703,84.6246109008789,50.072059631347656,92.00140380859376,7.814552307128906,16.783737182617188,44.45674896240234,65.7074966430664,4.0,190.5,195.58,205.0,1.0,195.58
7.0,123.0,86.0,138.0,100.0,74.0,6.0,4.5,76.0,0.0,190.5,225.0,96.125,140.75,118.5,157.0,8.625,19.1591796875,86.0,122.688232421875,1.0,177.8,185.42,185.0,1.0,195.58
2.0,107.75,102.5,147.5,156.0,67.5,18.75,13.0,92.5,0.0,165.1,125.0,102.375,127.625,113.875,147.4375,5.6875,15.4375,90.9375,109.3125,0.0,165.1,170.18,125.0,0.0,170.18
4.0,62.0,129.0,105.0,156.0,92.0,18.75,13.0,72.0,0.0,167.64,145.0,34.875,22.375,98.25,50.625,4.375,2.0,22.125,17.625,0.0,167.64,170.18,135.0,1.0,177.8
3.0,123.75,76.84375,143.5,104.33050537109376,62.0625,4.21875,5.0,63.31640625,0.0,162.56,135.0,104.5,139.0,139.0,158.0,3.5,8.0,75.5,122.688232421875,1.0,170.18,170.18,135.0,1.0,170.18
6.0,37.5,34.0,38.0,42.5,25.0,3.5,3.0,27.0,1.0,180.34,170.0,131.537109375,132.3974609375,132.62109375,135.8544921875,20.125,18.1376953125,124.875,121.515625,2.0,185.42,187.96,170.0,1.0,177.8
9.0,71.0,84.0,83.0,88.5,56.0,18.75,13.0,71.5,1.0,200.66,225.0,33.515625,19.27734375,41.61328125,23.375,5.4921875,2.30078125,20.0859375,17.86328125,3.0,195.58,195.58,225.0,1.0,195.58
6.0,99.7109375,49.4375,126.9921875,69.375,41.8515625,5.21875,4.5625,42.90625,3.0,180.34,185.0,49.2734375,66.59765625,107.65234375,165.0,9.08984375,18.62109375,24.0390625,23.46484375,0.0,167.64,172.72,170.0,1.0,193.04
8.0,46.73828125,63.8974609375,88.2138671875,102.1220703125,50.96484375,7.908203125,6.4072265625,35.3623046875,3.0,185.42,205.0,75.44611930847168,61.70746421813965,97.563458442688,105.85540103912354,5.458724021911621,8.152168273925781,37.02765083312988,44.96218299865723,4.0,185.42,190.5,205.0,1.0,190.5
7.0,37.375,29.0,44.5,48.5,15.5,5.65625,5.28125,10.0,0.0,180.34,155.0,72.25,71.0,109.16576385498048,82.5,3.312673568725586,5.0,42.5,50.375,0.0,190.5,187.96,185.0,1.0,195.58
5.0,50.0,69.0,72.25,82.5,37.0,10.0,7.0625,44.75,0.0,177.8,155.0,100.39962768554688,95.0,111.1658935546875,108.173828125,7.0,7.75,76.03125,89.0,0.0,190.5,195.58,155.0,1.0,182.88
5.0,56.96875,60.75,78.03125,88.25,51.078125,6.859375,5.21875,38.71875,0.0,172.72,145.0,31.1328125,74.84375,56.8125,111.36328125,4.5,13.5859375,16.0078125,38.1796875,0.0,172.72,190.5,155.0,1.0,172.72
7.0,40.75,55.0,42.0,75.75,42.375,8.828125,6.5,31.0,0.0,182.88,170.0,62.0,75.39132690429688,94.25,88.25,12.25,6.1875,52.3125,61.94921875,0.0,187.96,193.04,185.0,1.0,185.42
3.0,9.0,18.0,9.0,67.0,17.0,1.0,1.0,5.0,0.0,165.1,135.0,50.5,72.75,61.6240234375,87.625,10.9560546875,19.1591796875,20.72265625,30.0,0.0,172.72,175.26,135.0,1.0,167.64
5.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,1.0,187.96,170.0,58.6064453125,56.80859375,61.2177734375,62.7490234375,8.423828125,10.3203125,50.5,46.5380859375,3.0,172.72,182.88,155.0,1.0,185.42
5.0,86.79800415039062,80.52903747558594,119.52073669433594,104.4104461669922,71.39035034179688,6.796905517578125,2.9513092041015625,77.02587890625,3.0,172.72,155.0,40.8125,48.5,50.65625,77.25,4.6875,8.25,37.46875,36.8125,2.0,177.8,182.88,155.0,1.0,177.8
7.0,67.1875,60.3125,71.9375,66.125,53.0,4.875,1.875,48.25,1.0,182.88,185.0,14.0,1.0,41.0,2.0,0.0,0.0,1.0,1.0,0.0,177.8,185.42,185.0,1.0,187.96
3.0,122.3197021484375,84.7186279296875,134.4097900390625,89.5230712890625,53.193359375,18.75,9.234130859375,80.7550048828125,1.0,170.18,135.0,144.125,132.875,171.51318359375,136.15625,20.125,19.1591796875,124.875,122.688232421875,4.0,170.18,170.18,135.0,1.0,180.34
3.0,109.5,81.0,120.875,86.375,49.5,13.125,9.75,69.75,0.0,167.64,135.0,42.7938232421875,22.2669677734375,113.956298828125,52.9215087890625,10.0179443359375,2.7939453125,33.0430908203125,18.4791259765625,0.0,167.64,170.18,135.0,1.0,170.18
7.0,101.625,56.5859375,121.5,74.5,39.5,11.75,10.375,45.653350830078125,0.0,172.72,170.0,48.5,53.0,55.5,78.75,14.0,0.0,15.3125,37.0,0.0,187.96,195.58,185.0,1.0,195.58
8.0,41.375,67.125,57.5,86.125,50.875,12.875,11.0,35.375,0.0,190.5,205.0,58.0,61.68694686889648,69.90625,151.5,10.75,5.5,46.8125,41.0,0.0,187.96,187.96,205.0,1.0,193.04
4.0,58.0,71.560546875,140.0,117.0,47.53515625,15.9716796875,13.0,57.5,0.0,175.26,145.0,47.0,52.0,77.0,123.0,10.0,12.0,35.0,40.0,0.0,172.72,185.42,135.0,1.0,177.8
8.0,105.125,100.4375,136.25,109.9375,89.6875,6.875,2.8125,96.5625,2.0,187.96,205.0,33.8125,15.875,42.75,18.5,4.6875,1.28125,13.40625,12.375,2.0,193.04,195.58,205.0,1.0,187.96
3.0,39.0,50.0,50.0,64.0,31.0,18.0,12.0,28.0,0.0,170.18,135.0,41.75,82.5546875,82.0,62.75,7.75,5.0,22.0,66.3046875,0.0,170.18,172.72,135.0,0.0,167.64
6.0,46.0,54.0,80.0,77.0,33.0,18.75,13.0,22.0,0.0,182.88,170.0,144.125,101.1551513671875,171.51318359375,130.053466796875,17.923965454101562,5.20745849609375,124.875,90.85137939453124,4.0,180.34,193.04,185.0,1.0,182.88
7.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,185.42,185.0,99.91015625,78.8125,124.705078125,124.25,1.5,19.1591796875,84.861328125,74.640625,0.0,185.42,187.96,185.0,1.0,187.96
7.0,71.349609375,97.4599609375,80.6015625,100.337890625,87.7822265625,7.6513671875,4.9921875,83.5048828125,3.0,185.42,185.0,61.51318359375,67.272705078125,89.528076171875,74.523681640625,10.297119140625,5.85205078125,49.599365234375,45.954833984375,4.0,187.96,195.58,185.0,1.0,182.88
8.0,76.5,65.5,77.5,74.5,55.0,3.5,2.0,49.5,0.0,185.42,185.0,55.6875,140.0,62.0,132.25,2.9375,10.0,43.40625,122.688232421875,0.0,182.88,195.58,205.0,1.0,195.58
6.0,69.0,65.875,93.25,98.0,65.0,3.0,1.0,64.5,0.0,185.42,170.0,29.625,26.75,49.015625,41.9349365234375,5.125,5.0,29.875,14.0,0.0,182.88,185.42,170.0,1.0,187.96
2.0,55.875,114.3515625,85.74609375,156.0,79.06396484375,11.217700958251951,6.0,80.75,0.0,160.02,125.0,144.125,140.75,171.51318359375,165.0,20.125,19.1591796875,124.875,122.688232421875,0.0,167.64,170.18,125.0,0.0,162.56
6.0,11.0,23.0,11.0,23.0,22.0,1.0,1.0,23.0,0.0,187.96,185.0,144.125,140.75,171.51318359375,149.794921875,14.826171875,19.1591796875,124.875,122.080078125,3.0,182.88,182.88,170.0,1.0,187.96
5.0,62.0,83.0,133.0,84.0,64.0,8.0,3.0,80.0,0.0,172.72,145.0,108.5,43.5,171.51318359375,56.0,20.125,4.5,64.5,36.0,0.0,180.34,185.42,155.0,1.0,177.8
3.0,56.125,98.5,69.1875,127.0,78.75,10.0,7.265625,81.46875,0.0,167.64,135.0,28.0,34.0,86.0,149.0,5.0,3.0,11.0,21.0,0.0,175.26,165.1,135.0,0.0,172.72
2.0,69.0625,47.65625,80.53125,63.625,42.96875,3.1875,2.0,29.875,1.0,165.1,125.0,66.1396484375,93.048828125,102.46484375,114.0146484375,4.458984375,12.6689453125,64.587890625,73.7646484375,0.0,162.56,165.1,125.0,1.0,165.1
9.0,86.24092674255371,114.74778747558594,89.0168342590332,136.332181930542,70.40907287597656,18.75,13.0,100.79083442687988,3.0,210.82,225.0,112.96875,102.59375,159.71875,116.75,12.6875,11.625,79.4375,76.5,2.0,190.5,195.58,225.0,1.0,195.58
8.0,135.625,126.0625,167.0,137.5625,102.0,5.75,2.6875,111.75,1.0,190.5,205.0,144.125,98.375,171.51318359375,106.125,8.0,4.25,124.875,92.375,1.0,187.96,193.04,185.0,1.0,195.58
7.0,21.5,21.1875,33.5625,48.5,13.6875,4.625,4.0,9.75,1.0,182.88,185.0,92.0,111.0,98.0,158.0,6.0,12.0,90.0,103.0,0.0,185.42,185.42,185.0,1.0,190.5
6.0,17.0,4.0,17.0,4.0,3.0,1.0,0.0,4.0,1.0,182.88,170.0,83.46875,103.09375,86.75,113.75,4.15625,19.1591796875,74.34375,86.90625,4.0,177.8,185.42,170.0,1.0,195.58
7.0,132.0,129.0,157.0,156.0,102.0,14.75,7.75,112.8337056040764,0.0,182.88,185.0,54.5,43.25,97.5,51.75,6.0,3.75,22.0,32.75,2.0,185.42,195.58,185.0,1.0,185.42
1.0,53.5,96.0,61.5,104.5,49.0,18.75,13.0,63.0,0.0,160.02,115.0,69.0,83.892578125,68.5,123.6953125,6.05078125,11.5,54.6875,71.0,0.0,165.1,170.18,115.0,0.0,165.1
4.0,70.875,46.25,91.1875,58.375,54.796875,6.328125,4.5,40.125,0.0,167.64,135.0,63.0,58.10020446777344,97.0,84.796875,1.5,6.4375,47.875,44.0,0.0,170.18,165.1,145.0,1.0,170.18
6.0,7.0,5.0,7.5,5.0,3.0,1.5,1.0,4.0,1.0,177.8,170.0,49.0,20.0,170.0,25.0,4.0,2.0,13.0,6.0,0.0,182.88,187.96,170.0,1.0,182.88
6.0,70.296875,54.015625,79.25,61.34375,31.875,9.0,3.890625,44.421875,3.0,182.88,170.0,144.125,135.51739501953125,171.51318359375,162.0863037109375,6.90179443359375,19.1591796875,124.875,107.9158935546875,4.0,175.26,175.26,185.0,1.0,190.5
5.0,35.0,28.0,42.0,36.0,23.0,4.0,3.0,21.0,1.0,180.34,155.0,98.640625,124.359375,99.828125,125.171875,16.328125,13.9375,88.390625,122.484375,2.0,172.72,172.72,155.0,1.0,187.96
2.0,106.0,70.875,155.0,100.75,57.5,5.375,3.125,62.75,0.0,167.64,125.0,27.0,34.0,30.5,47.5,2.0,6.0,12.0,15.0,0.0,167.64,175.26,125.0,1.0,172.72
5.0,89.0,56.0,123.0,63.0,43.0,5.0,2.0,56.0,0.0,180.34,145.0,79.0546875,76.234375,81.4296875,80.7109375,8.3046875,4.96875,74.234375,70.0703125,1.0,172.72,180.34,155.0,1.0,185.42
6.0,91.2734375,98.42578125,101.330078125,115.2890625,80.140625,12.919921875,10.58984375,85.640625,1.0,177.8,170.0,52.3125,56.5625,84.1875,88.625,6.8125,7.0,34.0625,52.8125,2.0,175.26,180.34,185.0,1.0,182.88
8.0,30.0,37.0,32.0,42.0,25.0,12.0,8.0,30.0,1.0,185.42,205.0,67.0,43.0,162.0,53.0,2.0,9.0,48.0,33.0,0.0,187.96,195.58,205.0,1.0,187.96
2.0,135.625,106.25,152.0,114.8125,91.1875,11.3125,6.9375,90.6875,0.0,167.64,125.0,77.44140625,80.57470703125,95.04931640625,126.63232421875,16.62890625,19.1591796875,63.607421875,47.4052734375,1.0,160.02,162.56,125.0,1.0,175.26
9.0,39.0,34.0,39.0,34.0,22.0,9.0,9.0,24.0,0.0,182.88,225.0,34.0,43.0,95.0,141.0,5.0,4.0,22.0,15.0,0.0,187.96,187.96,225.0,1.0,187.96
0.0,12.0,4.0,15.0,4.0,0.0,2.0,2.0,2.0,1.0,187.96,225.0,60.25,95.3525390625,98.8515625,100.0,6.4609375,4.875,33.0,82.2294921875,0.0,177.8,185.42,215.0,1.0,187.96
1.0,64.875,50.75,79.5,89.875,37.875,7.75,4.0,39.5,1.0,170.18,125.0,144.125,140.75,171.51318359375,165.0,14.625,19.1591796875,124.875,122.688232421875,0.0,162.56,160.02,115.0,0.0,170.18
3.0,116.14404296875,92.21435546875,131.927734375,128.45751953125,67.43603515625,16.44091796875,12.9892578125,66.96044921875,1.0,170.18,135.0,70.75,51.75,71.875,52.75,2.625,5.875,66.625,50.125,3.0,172.72,165.1,135.0,1.0,175.26
3.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,167.64,125.0,122.0,73.0,171.51318359375,135.5,10.5,6.0,97.5,64.5,0.0,167.64,172.72,135.0,0.0,167.64
4.0,25.125,63.953125,37.46703618764877,96.0625,57.8074951171875,6.0,4.5390625,43.0,0.0,175.26,145.0,37.4375,17.6875,130.625,59.8125,3.1875,1.5,24.0625,13.3125,0.0,167.64,170.18,135.0,1.0,175.26
6.0,117.5,97.0,139.0,119.0,79.75,12.0,7.0,87.25,0.0,175.26,170.0,65.5,38.0,103.5,62.5,8.5,6.0,25.0,20.0,1.0,187.96,193.04,170.0,1.0,180.34
7.0,66.46875,89.75390625,74.0,146.505859375,63.0,7.6142578125,6.5,68.5,0.0,185.42,185.0,35.36307144165039,53.94989013671875,75.44198226928711,69.06000518798828,2.8738670349121094,10.194049835205078,20.44832992553711,16.452587127685547,4.0,180.34,185.42,185.0,1.0,195.58
8.0,66.0,64.0,95.0,156.0,38.0,16.0,12.0,24.0,0.0,193.04,205.0,95.75,85.75,103.5,165.0,5.5,7.5,81.75,74.5,1.0,190.5,193.04,205.0,1.0,195.58
7.0,35.0,36.75,98.0,70.0,27.71875,2.96875,2.25,23.458984375,0.0,177.8,185.0,41.5,46.0,50.5,67.5,2.5,9.5,12.25,22.0,1.0,182.88,193.04,185.0,1.0,180.34
4.0,107.0,107.0,123.0,144.0,95.0,8.0,7.0,53.0,0.0,177.8,145.0,55.703125,66.87890625,69.978515625,77.6640625,4.416015625,5.552734375,45.04296875,50.09375,1.0,180.34,182.88,145.0,1.0,185.42
3.0,131.5625,129.0,143.25,156.0,102.0,18.75,13.0,112.8337056040764,1.0,167.64,135.0,79.734375,90.1875,94.25,105.328125,14.328125,9.828125,72.546875,58.78125,0.0,170.18,172.72,135.0,1.0,177.8
6.0,60.0,24.5,149.0,29.5,16.75,6.5,4.5,19.25,0.0,182.88,170.0,82.8125,131.3125,87.375,159.9375,15.3125,12.75,72.625,105.375,0.0,180.34,182.88,170.0,1.0,193.04
4.0,22.75,77.0,29.5,111.75,61.0,10.0,8.25,29.75,0.0,180.34,145.0,105.0,93.0,156.0,99.0,15.0,13.0,83.0,89.0,0.0,172.72,175.26,145.0,1.0,187.96
3.0,135.625,129.0,167.0,153.03125,102.0,13.4140625,5.7890625,112.8337056040764,1.0,175.26,135.0,64.748046875,75.5,113.49609375,89.712890625,13.2255859375,19.1591796875,53.6162109375,54.4052734375,2.0,172.72,175.26,135.0,0.0,172.72
8.0,68.5,66.5,79.0,90.03125,53.0,5.0,3.0,57.78515625,0.0,185.42,205.0,54.0,42.5,74.0,117.0,16.5,9.0,29.0,22.0,1.0,193.04,195.58,205.0,1.0,190.5
1.0,61.740234375,64.7197265625,78.8525390625,72.267578125,46.515625,7.435546875,5.1298828125,55.3984375,0.0,162.56,115.0,92.8203125,140.75,128.4609375,165.0,4.48828125,13.6875,79.68359375,122.688232421875,0.0,162.56,160.02,115.0,0.0,160.02
6.0,74.5,55.0,60.25,88.0625,37.0,4.25,4.0,44.53125,0.0,182.88,170.0,94.0,86.96923828125,94.62690949137324,92.9384765625,16.5,8.375,83.5,66.75,0.0,180.34,182.88,170.0,1.0,185.42
10.0,86.0,118.25,88.8125,156.0,102.0,18.75,11.872594833374023,94.8554072380066,0.0,167.64,225.0,72.56565856933594,51.0,94.0,60.0,12.6875,5.5,60.24609375,34.0,0.0,200.66,195.58,225.0,1.0,167.64
4.0,7.0,3.0,7.0,3.0,1.0,1.0,1.0,3.0,1.0,180.34,145.0,144.125,140.75,162.71875,162.84375,16.21875,11.875,124.875,122.688232421875,0.0,172.72,180.34,155.0,1.0,180.34
5.0,10.0,18.0,15.5,20.5,15.5,1.0,0.5,16.5,0.0,182.88,155.0,35.25,30.484375,87.234375,65.203125,2.625,4.78125,20.546875,18.921875,0.0,175.26,180.34,155.0,1.0,185.42
5.0,109.1328125,66.7490234375,142.0,88.75,42.734375,11.2158203125,9.875,46.3984375,0.0,177.8,145.0,24.6796875,23.21875,27.28125,28.7734375,2.6015625,1.0859375,19.2734375,19.1328125,3.0,172.72,177.8,155.0,1.0,182.88
6.0,77.0,58.83447265625,77.5,84.75,54.0,6.0,2.9716796875,39.390625,0.0,172.72,170.0,88.6875,104.515625,134.90625,108.5,20.125,11.529296875,85.53125,98.1141984462738,0.0,175.26,187.96,170.0,1.0,177.8
4.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,180.34,145.0,61.0,36.0,71.0,55.0,10.0,4.0,53.0,20.0,0.0,172.72,180.34,155.0,1.0,185.42
6.0,12.9375,20.375,17.0625,24.90625,18.25,1.84375,0.75,8.46875,2.0,175.26,170.0,36.1591796875,53.69970703125,56.20654296875,112.833984375,7.51123046875,16.07763671875,27.3798828125,22.80810546875,1.0,167.64,172.72,170.0,1.0,180.34
8.0,44.8359375,56.76171875,50.3828125,63.34765625,26.1640625,8.640625,5.09375,40.5546875,2.0,185.42,185.0,77.03125,96.484375,94.0625,120.765625,8.484375,7.03125,51.75,71.96875,3.0,185.42,185.42,205.0,1.0,187.96
6.0,33.0625,35.5625,50.0,58.5,22.75,11.0,9.0,23.3203125,0.0,177.8,170.0,41.875,58.125,52.125,70.0,8.25,6.0,38.25,46.875,0.0,175.26,182.88,155.0,1.0,180.34
3.0,101.0,98.0,123.5,117.0,66.5,18.75,13.0,93.0,0.0,172.72,145.0,37.0,48.0,37.0,55.0,2.0,11.0,37.0,30.0,0.0,170.18,172.72,135.0,1.0,182.88
6.0,16.11328125,29.255859375,21.154296875,40.95703125,21.23828125,4.755859375,3.216796875,22.904296875,0.0,180.34,170.0,34.050537109375,27.332275390625,40.52001953125,37.107421875,6.2568359375,3.64111328125,21.598388671875,20.677490234375,4.0,180.34,193.04,170.0,1.0,182.88
2.0,135.625,129.0,167.0,156.0,102.0,18.75,13.0,112.8337056040764,0.0,170.18,125.0,92.0,80.5,121.0,101.5,13.0,18.5,80.5,65.0,0.0,172.72,170.18,135.0,1.0,167.64
9.0,88.1954345703125,43.98553466796875,115.75054931640624,51.13226318359375,35.588623046875,4.70745849609375,2.16632080078125,38.7169189453125,3.0,193.04,225.0,60.25,35.25,102.75,41.0,1.0,0.25,45.0,28.75,1.0,177.8,182.88,225.0,1.0,195.58
5.0,87.0,52.42236328125,120.65625,78.0,39.4375,1.8125,1.5,36.25,0.0,187.96,155.0,65.53125,53.09375,83.6875,78.0625,4.90625,6.09375,48.53125,36.59375,0.0,172.72,177.8,155.0,1.0,187.96
4.0,9.0,17.0,11.0,17.0,10.0,7.0,5.0,12.0,0.0,175.26,145.0,139.2584171295166,103.7383451461792,154.0973129272461,115.13022327423096,19.994178771972656,19.1591796875,106.62945556640624,88.30628395080566,3.0,177.8,180.34,145.0,1.0,182.88
2.0,54.0,54.0,58.5,75.0,32.0,10.0,8.0,32.0,1.0,172.72,125.0,112.1875,123.0625,153.75,130.25,19.1875,17.4375,83.1875,102.1875,1.0,165.1,165.1,125.0,1.0,182.88
5.0,24.9375,28.4375,33.4375,43.5625,23.25,4.5625,4.4375,12.0625,0.0,177.8,155.0,27.75,16.96875,44.375,23.71875,3.78125,1.375,20.84375,14.46875,1.0,180.34,190.5,155.0,1.0,177.8
