weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_HEAD_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_total_time_fought(seconds),B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_opp_TOTAL_STR_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
6.0,33.13818359375,41.125244140625,16.78759765625,51.246337890625,32.234130859375,58.7666015625,33.45361328125,25.354248046875,31.10107421875,6.803955078125,4.995361328125,25.74560546875,22.3125,6.89599609375,441.670166015625,3.0,177.8,170.0,64.98046875,1.0,182.88,193.04,170.0,1.0,177.8
5.0,18.0,17.0,3.0,18.0,4.0,18.0,4.0,12.0,13.0,3.0,0.0,18.0,17.0,3.0,152.0,0.0,177.8,155.0,165.69252014160156,5.0,175.26,185.42,155.0,1.0,190.5
9.0,44.89453125,9.51171875,4.296875,72.484375,45.66015625,12.87109375,7.1328125,42.12109375,7.70703125,1.25,0.875,11.03515625,6.76953125,2.5703125,194.03125,4.0,185.42,205.0,40.61328125,5.0,193.04,195.58,205.0,1.0,195.58
4.0,18.8125,16.3125,8.0625,26.375,13.8125,32.4375,20.9375,16.3125,13.1875,2.625,2.25,15.375,11.5,4.75,191.625,0.0,170.18,145.0,74.625,0.0,170.18,162.56,145.0,1.0,175.26
3.0,110.0,143.0,59.85095763206482,146.5,67.5,165.625,85.375,98.0,111.79295480251312,19.0,11.5,108.5,126.5,47.5,900.0,0.0,165.1,135.0,97.125,0.0,170.18,172.72,140.0,1.0,167.64
6.0,62.45654296875,45.528564453125,14.1563720703125,82.785400390625,50.5986328125,75.61083984375,42.0438232421875,53.9954833984375,41.5517578125,2.4818115234375,1.6488037109375,41.9100341796875,39.728271484375,10.2860107421875,776.21533203125,4.0,182.88,185.0,101.84375,3.0,175.26,180.34,170.0,1.0,187.96
3.0,49.0,61.0,19.0,50.0,18.0,62.0,20.0,37.0,57.0,4.0,2.0,48.0,50.0,16.0,210.0,0.0,167.64,135.0,99.0,0.0,167.64,172.72,135.0,1.0,167.64
7.0,3.0,11.5,6.0,11.0,7.5,25.0,19.0,3.0,10.0,1.5,0.5,3.0,4.5,1.5,134.5,0.0,187.96,185.0,121.625,0.0,185.42,187.96,205.0,1.0,185.42
6.0,122.0,117.5,47.375,176.625,96.5,127.375,56.875,91.375,85.125,12.0,7.375,107.375,108.875,41.75,689.625,1.0,180.34,170.0,123.25,2.0,182.88,185.42,170.0,1.0,182.88
7.0,48.51065731048584,66.53618860244751,27.70147728919983,67.98004961013794,41.52265357971192,76.11447429656982,35.8067262172699,29.720694303512573,50.62803077697754,7.102503538131714,5.014939069747925,40.1853711605072,59.79829740524292,23.686105489730835,681.1176080703735,4.0,182.88,185.0,67.70586335659027,5.0,182.88,187.96,185.0,1.0,187.96
8.0,147.0,40.5,18.0,177.611328125,96.509765625,55.5,32.0,118.0,31.5,2.0,0.0,93.0,39.5,17.0,900.0,0.0,193.04,205.0,83.8125,0.0,182.88,190.5,205.0,1.0,195.58
6.0,93.75,52.25,17.25,100.625,36.5,57.125,21.5625,71.4375,42.8125,6.0,1.75,83.0625,47.1875,13.5625,586.9375,2.0,182.88,185.0,150.0,0.0,180.34,185.42,170.0,1.0,185.42
3.0,81.25,66.75,25.75,106.25,62.5,68.0,26.75,62.75,51.0,10.75,5.5,61.0,65.5,24.5,471.0,1.0,167.64,145.0,169.11376953125,2.0,167.64,177.8,145.0,1.0,167.64
3.0,26.0,24.0,6.0,81.0,59.0,44.0,25.0,15.0,18.0,5.0,2.0,16.0,20.0,4.0,258.0,0.0,172.72,135.0,57.0,0.0,172.72,180.34,135.0,1.0,172.72
5.0,150.0,123.75,39.25,177.611328125,74.0,142.5,56.0,120.0,108.5,8.5,4.25,131.0,113.0,32.75,683.5,2.0,180.34,155.0,62.40625,0.0,190.5,193.04,155.0,1.0,180.34
2.0,68.375,92.75,28.25,103.25,57.25,131.6875,57.3125,56.375,76.8125,10.6875,7.375,61.0625,80.3125,18.5625,806.125,0.0,167.64,125.0,171.0352783203125,1.0,170.18,170.18,125.0,0.0,175.26
6.0,82.5,55.75,38.5,137.75,80.0,94.0,72.75,68.25,41.75,7.5,5.75,64.75,27.0,15.75,900.0,0.0,180.34,170.0,98.08544921875,0.0,180.34,185.42,170.0,1.0,187.96
7.0,93.5,123.9375,50.625,101.75,51.1875,158.875,83.25,85.75,82.25,20.05322265625,13.9281005859375,86.5,95.5625,25.0625,790.5625,0.0,187.96,185.0,68.96875,0.0,172.72,180.34,170.0,1.0,185.42
6.0,48.75,24.75,9.5,80.0,56.5,33.5,17.0,38.75,15.0,6.25,3.75,28.0,19.5,6.25,593.75,2.0,190.5,185.0,103.0625,1.0,185.42,193.04,185.0,1.0,185.42
8.0,133.5,143.0,59.85095763206482,177.611328125,96.509765625,160.0,84.0,88.0,91.0,20.05322265625,13.9281005859375,107.5,115.0,47.5,774.0,1.0,185.42,205.0,48.09375,2.0,182.88,187.96,205.0,1.0,190.5
3.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,85.375,120.0,111.79295480251312,20.05322265625,10.375,131.0,126.5,47.5,810.375,0.0,170.18,140.0,148.5625,1.0,172.72,172.72,135.0,1.0,172.72
3.0,59.625,59.28125,28.40625,63.59375,29.75,76.65625,42.78125,40.5,42.21875,5.625,4.15625,51.28125,46.28125,18.28125,486.96875,1.0,172.72,135.0,171.0352783203125,5.0,160.02,170.18,135.0,1.0,177.8
6.0,22.0,32.0,18.0,22.0,6.0,32.0,18.0,21.0,30.0,0.0,0.0,21.0,30.0,17.0,97.0,1.0,182.88,170.0,109.0,0.0,182.88,187.96,170.0,1.0,180.34
7.0,14.5,10.5,6.5,18.0,10.0,15.5,10.5,11.5,4.5,1.0,1.0,9.5,9.0,5.0,193.5,0.0,185.42,185.0,68.46875,1.0,185.42,193.04,185.0,1.0,193.04
4.0,63.25,90.0,41.625,82.625,52.375,120.125,65.625,46.75,78.875,4.0,2.375,46.625,57.125,23.25,615.75,0.0,185.42,145.0,107.75,0.0,170.18,177.8,145.0,1.0,187.96
2.0,93.625,81.8125,28.6875,125.3125,67.0625,92.3125,38.375,85.0625,69.625,9.5,7.9375,77.875,64.5,17.4375,726.0,0.0,162.56,125.0,168.0625,2.0,165.1,167.64,125.0,1.0,162.56
6.0,110.70068359375,108.51806640625,38.283203125,177.611328125,96.509765625,140.958984375,66.75341796875,87.83251953125,90.40966796875,11.1708984375,7.8681640625,82.66064453125,79.216796875,19.39208984375,931.25146484375,1.0,182.88,170.0,52.5,2.0,187.96,195.58,170.0,1.0,187.96
7.0,32.5625,53.3671875,20.806640625,44.029296875,26.26171875,83.380859375,46.53515625,24.89453125,46.306640625,2.96484375,2.623046875,21.451171875,32.1953125,10.0390625,575.341796875,1.0,185.42,185.0,49.75,0.0,182.88,187.96,185.0,1.0,187.96
6.0,15.5,15.75,4.75,105.25,96.509765625,33.5,22.5,14.0,11.5,3.5,1.0,2.75,10.0,2.75,499.75,0.0,167.64,155.0,10.015625,3.0,175.26,185.42,170.0,1.0,170.18
7.0,65.75,36.0,12.25,83.25,53.25,40.5,16.25,44.25,21.5,10.75,7.0,41.5,30.25,8.75,392.75,1.0,185.42,185.0,168.0625,0.0,185.42,193.04,170.0,1.0,195.58
6.0,109.462890625,101.6953125,50.75,152.787109375,93.384765625,116.984375,64.029296875,78.2578125,84.751953125,6.1875,4.51953125,86.791015625,81.240234375,38.501953125,576.23828125,2.0,187.96,170.0,97.12720489501952,3.0,180.34,190.5,170.0,1.0,195.58
2.0,40.5,40.0,21.5,49.0,25.0,48.25,28.5,34.0,30.5,7.25,6.25,19.75,21.5,9.0,336.75,0.0,167.64,125.0,109.625,0.0,162.56,162.56,125.0,1.0,170.18
7.0,148.0,135.0,45.0,161.0,78.0,148.0,56.0,111.0,89.0,17.0,9.0,131.0,126.5,43.0,900.0,0.0,182.88,185.0,65.25,1.0,185.42,182.88,185.0,1.0,187.96
7.0,44.0,13.0,7.0,108.5,92.5,26.5,19.5,22.0,7.5,4.5,4.0,7.5,9.0,4.0,632.5,0.0,185.42,185.0,107.5234375,1.0,185.42,187.96,185.0,1.0,190.5
9.0,76.75,31.25,11.75,82.0,47.5,32.0,12.5,69.25,28.25,1.75,1.75,57.75,30.25,11.0,205.0,3.0,203.2,205.0,57.46875,1.0,190.5,195.58,205.0,1.0,195.58
3.0,71.5,75.0,29.5,72.0,27.0,86.5,39.0,43.5,60.5,8.5,6.5,69.5,54.0,16.0,585.5,0.0,170.18,135.0,3.0,1.0,180.34,190.5,135.0,1.0,172.72
6.0,4.0,2.0,0.0,4.0,3.0,2.0,0.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,42.0,1.0,180.34,170.0,32.41796875,1.0,187.96,193.04,170.0,1.0,185.42
4.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,85.375,113.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,900.0,0.0,170.18,145.0,39.0,0.0,182.88,180.34,145.0,1.0,175.26
6.0,5.0,21.0,18.0,5.0,2.0,21.0,18.0,2.0,21.0,0.0,0.0,5.0,5.0,3.0,48.0,0.0,177.8,170.0,38.0,0.0,182.88,185.42,170.0,1.0,177.8
7.0,30.375,34.75,15.375,31.875,17.5,35.875,16.5,28.125,22.375,4.125,2.125,19.875,33.25,14.625,207.5,3.0,187.96,205.0,40.8125,1.0,185.42,195.58,185.0,1.0,190.5
1.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,83.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,900.0,0.0,165.1,115.0,171.0352783203125,0.0,160.02,162.56,115.0,0.0,160.02
5.0,1.0,11.0,6.0,1.0,0.0,11.0,6.0,1.0,11.0,0.0,0.0,1.0,5.0,2.0,24.0,0.0,177.8,155.0,151.5,0.0,175.26,177.8,155.0,1.0,182.88
8.0,3.0,8.0,4.0,10.0,6.0,11.0,7.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,149.0,0.0,185.42,205.0,43.75,1.0,198.12,195.58,205.0,1.0,185.42
5.0,150.0,143.0,59.85095763206482,177.611328125,87.3671875,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,803.6171875,1.0,177.8,155.0,126.4453125,2.0,177.8,180.34,170.0,1.0,180.34
8.0,70.625,90.25,34.125,83.5,24.875,123.5,58.0,64.625,68.75,14.125,10.25,68.375,60.75,15.75,802.0,1.0,187.96,205.0,112.10118716955184,5.0,190.5,187.96,205.0,1.0,190.5
8.0,49.0,24.0,16.0,75.0,57.0,33.0,23.0,37.0,13.0,7.0,7.0,27.0,14.0,6.0,419.0,0.0,190.5,205.0,14.0,0.0,190.5,195.58,205.0,1.0,193.04
9.0,59.046875,46.4375,15.171875,66.53125,51.078125,48.1875,16.78125,25.21875,40.375,4.21875,3.046875,44.953125,36.578125,9.71875,606.671875,2.0,193.04,205.0,171.0352783203125,5.0,193.04,195.58,205.0,1.0,195.58
6.0,42.5,33.5,12.0,81.0,61.0,54.0,29.0,32.5,24.5,8.5,5.5,16.5,27.5,9.5,584.0,1.0,182.88,170.0,77.0,0.0,180.34,190.5,170.0,1.0,185.42
4.0,50.5,34.0,13.75,56.0,23.8125,38.125,17.5625,38.8125,25.5,3.8125,2.5,41.5,28.0625,10.625,330.75,2.0,180.34,145.0,132.25,0.0,180.34,180.34,145.0,1.0,187.96
8.0,68.595703125,43.36572265625,25.517578125,95.84521484375,60.76513671875,71.22607421875,50.1376953125,45.916015625,40.19287109375,3.0703125,2.564453125,58.087890625,27.17236328125,12.88232421875,658.30712890625,3.0,190.5,205.0,23.75,3.0,198.12,195.58,205.0,1.0,195.58
4.0,150.0,143.0,59.85095763206482,169.0,89.0,165.625,85.375,120.0,111.79295480251312,13.0,4.0,131.0,126.5,47.5,900.0,0.0,170.18,135.0,171.0352783203125,0.0,185.42,187.96,145.0,1.0,175.26
6.0,66.0,51.0,26.0,153.0,96.509765625,133.0,85.375,42.0,34.0,15.0,13.9281005859375,32.0,18.0,1.0,900.0,0.0,180.34,170.0,48.25,0.0,190.5,190.5,170.0,1.0,182.88
9.0,57.34375,76.25,32.41015625,77.380859375,45.48046875,118.0546875,71.57421875,47.3828125,62.56640625,10.6171875,7.587890625,37.572265625,47.666015625,10.634765625,746.6953125,2.0,187.96,205.0,63.66237258911133,5.0,187.96,193.04,205.0,1.0,185.42
8.0,73.96875,43.53125,19.53125,121.96875,78.96875,45.0,20.375,63.65625,38.1875,3.1875,2.4375,33.96875,34.1875,12.46875,581.21875,2.0,187.96,205.0,121.8671875,1.0,187.96,193.04,205.0,1.0,193.04
4.0,110.0,139.0,43.0,113.0,52.0,156.0,59.0,81.0,103.0,20.05322265625,12.0,97.0,126.5,38.0,900.0,0.0,172.72,145.0,64.78125,1.0,175.26,172.72,145.0,1.0,170.18
6.0,69.75,76.75,23.25,79.0,44.5,80.0,26.0,55.0,57.25,14.5,7.25,55.25,68.25,17.0,610.5,1.0,182.88,170.0,78.973388671875,4.0,182.88,187.96,170.0,1.0,185.42
2.0,104.72625732421876,69.96380615234375,26.1468505859375,127.49371337890624,66.8038330078125,72.94439697265625,28.61126708984375,82.0113525390625,56.567626953125,10.58135986328125,5.27056884765625,76.81689453125,64.6077880859375,23.201904296875,489.1357421875,4.0,167.64,125.0,137.90234375,1.0,162.56,162.56,135.0,1.0,170.18
6.0,150.0,106.296875,37.90625,177.611328125,96.509765625,131.45703125,61.69921875,120.0,102.04296875,1.65234375,0.9453125,131.0,101.72265625,34.51171875,866.71875,2.0,180.34,170.0,171.0352783203125,4.0,172.72,177.8,155.0,1.0,182.88
7.0,54.0,34.0,14.0,117.0,96.509765625,45.0,24.0,43.0,24.0,8.0,6.0,34.0,29.0,12.0,769.0,0.0,190.5,185.0,149.25,1.0,185.42,187.96,185.0,1.0,190.5
4.0,62.5,82.0,33.25,110.25,76.25,123.5,73.25,42.75,53.25,12.5,9.75,45.0,72.75,25.75,900.0,0.0,180.34,145.0,171.0352783203125,1.0,170.18,177.8,155.0,1.0,185.42
6.0,30.75,15.5,7.625,47.25,33.125,21.625,13.75,25.875,13.0,1.375,1.0,6.875,5.875,1.125,291.375,2.0,175.26,170.0,37.0,1.0,180.34,193.04,185.0,1.0,180.34
4.0,150.0,143.0,48.5,169.796875,76.5,165.625,63.359375,120.0,111.79295480251312,10.921875,6.5,131.0,126.5,45.671875,1089.53125,4.0,172.72,145.0,151.410400390625,3.0,167.64,172.72,135.0,1.0,177.8
4.0,128.5,109.5625,48.875,138.25,75.9375,119.5625,58.25,86.75,74.5,20.05322265625,13.9281005859375,109.3125,98.5625,40.125,770.25,2.0,172.72,135.0,128.7265625,4.0,170.18,177.8,145.0,1.0,177.8
8.0,42.0,23.5,15.0,69.5,54.5,66.5,54.0,34.0,21.5,1.0,1.0,14.0,5.5,2.5,359.5,1.0,190.5,205.0,40.0,1.0,190.5,195.58,205.0,1.0,195.58
9.0,150.0,136.599853515625,59.85095763206482,177.611328125,96.509765625,145.42138671875,79.2498779296875,120.0,109.165771484375,19.3157958984375,13.9281005859375,117.9805908203125,116.615234375,47.5,792.343017578125,3.0,180.34,205.0,171.0352783203125,5.0,193.04,195.58,205.0,1.0,182.88
7.0,18.25,34.625,20.375,47.0,35.75,93.875,75.625,15.125,29.0,1.625,1.625,10.75,7.625,4.75,589.125,0.0,185.42,185.0,14.96875,0.0,185.42,182.88,170.0,1.0,187.96
9.0,56.75,30.0,13.75,65.5,46.25,37.0,19.5,35.5,23.0,4.5,3.75,13.25,22.25,8.5,316.75,1.0,193.04,205.0,77.61536359786987,3.0,190.5,195.58,205.0,1.0,195.58
5.0,121.0625,119.40625,46.09375,131.90625,49.125,128.6875,53.8125,98.53125,91.0625,18.5625,11.0,111.28125,107.53125,38.3125,725.6875,1.0,180.34,155.0,87.0,1.0,177.8,172.72,155.0,1.0,185.42
7.0,80.34375,68.90625,23.625,98.4375,50.625,85.25,37.375,60.0625,52.8125,11.03125,5.59375,70.96875,55.8125,15.28125,697.1875,0.0,187.96,185.0,40.0546875,3.0,187.96,195.58,185.0,1.0,190.5
2.0,90.99368286132812,90.8439483642578,43.76161193847656,108.50775146484376,48.72657775878906,117.68899536132812,67.81938171386719,61.941741943359375,65.55441284179688,20.05322265625,13.9281005859375,79.95571899414062,70.49752807617188,25.762939453125,737.3174743652344,4.0,162.56,125.0,101.84765625,0.0,165.1,170.18,125.0,1.0,165.1
4.0,93.125,112.875,52.0,99.75,45.75,121.625,59.75,64.75,83.0,10.25,7.625,86.875,104.625,46.125,642.25,2.0,170.18,135.0,113.83670806884766,1.0,175.26,177.8,155.0,1.0,175.26
5.0,85.122314453125,95.706298828125,36.578125,96.443115234375,39.634521484375,113.62109375,53.52587890625,69.35107421875,67.8876953125,11.660888671875,6.73828125,78.57373046875,89.573974609375,33.576904296875,743.6796875,2.0,175.26,155.0,92.9267578125,1.0,172.72,172.72,145.0,1.0,180.34
5.0,79.125,71.1875,25.0625,107.3671875,55.0234375,83.0078125,35.9609375,63.2109375,49.0078125,14.640625,8.3828125,61.4453125,65.90625,22.15625,890.5546875,1.0,172.72,155.0,74.625,2.0,180.34,180.34,155.0,1.0,185.42
7.0,81.25,46.25,23.5,116.75,81.25,55.25,32.5,72.0,36.0,5.25,2.5,47.0,34.25,16.0,627.0,0.0,185.42,185.0,76.0,0.0,182.88,185.42,185.0,1.0,195.58
7.0,150.0,143.0,58.25,177.611328125,89.84375,151.0625,61.40625,120.0,111.79295480251312,12.3125,8.5625,131.0,126.5,47.5,1149.40625,2.0,193.04,185.0,171.0352783203125,5.0,182.88,185.42,185.0,1.0,195.58
6.0,76.0,75.0,31.0,149.0,96.509765625,101.0,53.0,63.0,71.0,1.0,1.0,49.0,32.0,13.0,900.0,0.0,177.8,155.0,74.5,1.0,187.96,193.04,170.0,1.0,182.88
1.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,82.59375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,847.875,0.0,160.02,115.0,171.0352783203125,1.0,154.94,157.48,115.0,0.0,162.56
8.0,24.331787109375,18.374267578125,9.478515625,88.024169921875,68.693603515625,33.4619140625,23.85888671875,17.307861328125,15.05908203125,3.119384765625,2.369384765625,8.314697265625,7.232421875,1.632568359375,371.14208984375,0.0,185.42,205.0,134.89051818847656,5.0,182.88,190.5,205.0,1.0,185.42
3.0,29.5,39.0,17.0,32.25,10.75,44.25,20.25,24.0,32.0,3.5,2.25,26.25,25.25,10.75,305.25,0.0,170.18,135.0,82.310546875,2.0,185.42,182.88,135.0,1.0,180.34
6.0,124.0,65.0,28.0,177.611328125,96.509765625,87.0,46.75,94.75,56.0,7.0,4.25,71.5,41.0,14.75,896.5,1.0,187.96,170.0,159.375,1.0,182.88,187.96,170.0,1.0,190.5
9.0,52.78447723388672,48.829856872558594,23.130279541015625,70.25383377075195,49.60835266113281,70.42160415649414,44.34507369995117,43.10183334350586,41.84358978271485,4.608673095703125,4.417495727539063,21.11060333251953,29.848731994628903,6.602195739746094,663.792911529541,4.0,185.42,205.0,130.75,0.0,190.5,195.58,205.0,1.0,190.5
8.0,60.0625,47.8125,18.25,65.3125,24.1875,82.5,46.6875,48.75,33.5,6.375,2.9375,54.6875,36.8125,11.5,916.125,2.0,190.5,205.0,66.794189453125,5.0,185.42,193.04,205.0,1.0,195.58
6.0,67.0,54.0,28.0,117.0,81.0,137.0,85.375,49.0,46.0,7.0,5.0,39.0,39.0,16.0,456.0,0.0,185.42,170.0,99.125,0.0,190.5,190.5,170.0,1.0,195.58
2.0,131.640625,132.8125,52.65625,156.546875,87.625,137.265625,56.796875,92.265625,102.78125,14.046875,11.421875,97.796875,119.5625,43.234375,811.375,0.0,162.56,125.0,119.39111328125,0.0,167.64,167.64,125.0,0.0,162.56
5.0,94.25,98.75,40.75,110.5,44.5,110.5,51.0,76.25,84.0,11.75,9.0,82.25,87.75,33.5,506.0,0.0,172.72,155.0,63.0,0.0,175.26,182.88,155.0,1.0,177.8
9.0,70.5,122.0,55.5,87.5,51.0,133.5,65.5,55.5,90.5,19.0,13.9281005859375,58.0,108.0,44.5,535.5,1.0,190.5,205.0,86.84375,1.0,187.96,195.58,205.0,1.0,187.96
5.0,14.0,17.0,9.0,33.0,27.0,31.0,20.0,9.0,10.0,5.0,4.0,7.0,7.0,3.0,900.0,0.0,175.26,155.0,52.75,1.0,170.18,177.8,155.0,1.0,185.42
5.0,25.0,13.0,9.0,27.0,13.0,14.0,10.0,19.0,4.0,2.0,1.0,13.0,12.0,8.0,73.0,1.0,182.88,155.0,41.71875,4.0,175.26,185.42,155.0,1.0,195.58
8.0,64.3271484375,44.4970703125,17.9140625,161.0966796875,96.509765625,70.84765625,42.435546875,50.2314453125,36.236328125,7.4775390625,5.4775390625,26.2587890625,27.9296875,6.5302734375,637.568359375,0.0,185.42,205.0,70.2734375,3.0,193.04,195.58,205.0,1.0,185.42
7.0,35.5,39.25,22.875,71.625,53.375,54.25,37.375,23.625,33.5,3.75,3.5,8.625,7.625,3.125,487.25,1.0,190.5,185.0,104.75,2.0,187.96,190.5,170.0,1.0,195.58
3.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,25.0,0.0,175.26,135.0,93.0,0.0,175.26,185.42,135.0,1.0,175.26
5.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,1082.9489650726318,4.0,175.26,155.0,118.5556640625,2.0,177.8,177.8,155.0,1.0,182.88
3.0,26.875,20.75,11.0,35.0,22.375,35.0,24.5,21.375,16.625,2.625,2.0,8.5,6.125,1.0,273.75,3.0,172.72,145.0,122.75,1.0,167.64,167.64,135.0,0.0,175.26
4.0,150.0,143.0,59.85095763206482,155.1985321044922,62.84278869628906,164.34164428710938,85.375,108.65383911132812,111.79295480251312,6.272918701171875,4.3479766845703125,131.0,103.11366271972656,47.5,603.7767028808594,4.0,177.8,155.0,169.0835723876953,3.0,177.8,180.34,145.0,1.0,185.42
7.0,5.75,7.0,3.0,8.5,6.25,8.75,4.75,4.75,6.25,0.75,0.75,3.25,5.5,2.0,152.25,0.0,185.42,185.0,99.625,0.0,187.96,195.58,185.0,1.0,185.42
5.0,29.0,30.5,17.0,76.5,49.0,57.5,38.5,24.5,25.5,3.5,3.0,19.5,20.0,7.5,695.0,0.0,172.72,155.0,78.0,0.0,170.18,180.34,155.0,1.0,185.42
5.0,138.0,143.0,59.85095763206482,157.0,64.0,165.625,85.375,111.0,104.0,20.05322265625,13.9281005859375,114.0,126.5,47.5,900.0,0.0,175.26,155.0,127.25,0.0,175.26,185.42,145.0,1.0,175.26
4.0,150.0,143.0,59.85095763206482,177.611328125,80.5,158.5,65.0,120.0,111.79295480251312,17.5,10.0,131.0,126.5,47.5,900.0,0.0,170.18,155.0,61.375,1.0,170.18,180.34,145.0,1.0,185.42
7.0,27.5,26.75,10.25,41.625,27.0,29.625,12.625,19.5,19.625,6.75,5.375,18.5,18.625,5.125,292.75,0.0,180.34,185.0,105.129150390625,0.0,182.88,195.58,185.0,1.0,195.58
5.0,66.0,72.5,32.5,69.5,37.0,79.5,38.5,43.0,55.5,14.0,8.0,55.0,56.5,20.0,493.0,0.0,172.72,155.0,105.9375,2.0,177.8,185.42,155.0,1.0,180.34
1.0,150.0,126.0,52.0,177.611328125,96.509765625,165.625,85.375,120.0,98.5,17.5,9.5,131.0,116.5,46.0,900.0,0.0,160.02,115.0,127.5,0.0,165.1,165.1,115.0,0.0,162.56
4.0,55.1875,98.28125,39.1875,61.09375,24.75,150.09375,80.625,48.46875,81.1875,15.09375,7.4375,51.46875,57.40625,16.4375,509.46875,2.0,182.88,145.0,123.5,1.0,175.26,175.26,145.0,1.0,182.88
1.0,150.0,143.0,56.5,177.611328125,78.0,165.625,64.5,120.0,111.79295480251312,20.05322265625,11.5,131.0,126.5,46.5,900.0,0.0,170.18,115.0,26.0,0.0,170.18,170.18,125.0,0.0,172.72
7.0,25.59375,16.15625,7.71875,42.203125,29.2578125,35.984375,25.03125,22.9921875,11.140625,1.90625,1.640625,9.1015625,9.6015625,2.7890625,396.6796875,1.0,193.04,185.0,59.4578971862793,5.0,182.88,187.96,185.0,1.0,193.04
6.0,100.0,143.0,59.85095763206482,103.0,40.0,151.0,60.0,91.0,100.0,20.05322265625,11.0,91.0,126.5,47.5,900.0,0.0,177.8,170.0,86.1708984375,0.0,180.34,185.42,170.0,1.0,182.88
7.0,42.46875,27.84375,11.09375,73.96875,51.0625,40.0625,23.03125,38.09375,22.03125,4.59375,2.46875,22.21875,20.84375,7.1875,428.34375,0.0,182.88,205.0,43.90478515625,2.0,190.5,195.58,185.0,1.0,187.96
2.0,28.375,47.625,23.40625,37.0625,23.5,59.59375,34.09375,23.40625,45.28125,2.28125,2.125,18.875,30.90625,10.0625,329.46875,1.0,165.1,125.0,106.6396484375,1.0,170.18,170.18,125.0,0.0,160.02
4.0,100.421875,88.265625,47.15625,111.484375,50.6875,107.765625,63.5625,80.25,80.90625,5.109375,4.234375,72.578125,41.8125,10.96875,651.9375,2.0,180.34,145.0,67.5625,2.0,170.18,182.88,145.0,1.0,180.34
9.0,26.625,39.0,11.625,76.0,53.875,75.5,42.0,25.75,32.25,2.875,1.25,10.25,28.75,6.125,660.0,1.0,190.5,205.0,4.0,1.0,185.42,195.58,205.0,1.0,193.04
5.0,99.0625,52.0,24.0625,107.5625,40.3125,58.5,29.4375,88.5625,42.3125,5.75,4.4375,91.125,40.6875,16.0,587.0,1.0,177.8,155.0,52.203125,1.0,190.5,193.04,155.0,1.0,185.42
7.0,34.875,32.4375,11.4375,45.0,26.75,35.5,14.5,24.9375,25.3125,2.5625,0.3125,21.75,30.75,10.3125,349.6875,1.0,190.5,205.0,65.37890625,4.0,187.96,195.58,185.0,1.0,195.58
9.0,150.0,143.0,59.85095763206482,177.611328125,88.0,165.625,83.0,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,871.5,1.0,190.5,205.0,92.9375,2.0,190.5,195.58,205.0,1.0,195.58
6.0,54.09375,23.390625,12.296875,111.609375,70.796875,59.6875,47.78125,42.5625,16.25,5.484375,4.78125,15.15625,14.859375,5.1875,877.296875,0.0,167.64,170.0,105.375,0.0,177.8,182.88,170.0,1.0,172.72
7.0,15.0,6.0,0.0,20.0,14.0,7.0,1.0,14.0,5.0,1.0,0.0,2.0,4.0,0.0,133.0,1.0,185.42,170.0,29.5625,2.0,180.34,185.42,185.0,1.0,190.5
7.0,29.2060546875,44.0751953125,21.693359375,32.2900390625,17.5859375,54.6572265625,31.5966796875,16.0390625,34.810546875,2.599609375,1.783203125,26.3681640625,25.67578125,10.7265625,322.9296875,2.0,182.88,185.0,106.53125,1.0,185.42,195.58,185.0,1.0,195.58
3.0,19.0,39.5,22.5,52.0,41.0,41.0,24.0,18.5,24.0,6.5,5.5,13.0,34.5,18.5,328.5,1.0,165.1,135.0,32.25,0.0,167.64,170.18,125.0,1.0,160.02
7.0,27.5,25.5,14.0,47.5,37.5,36.0,23.0,22.5,20.5,3.0,2.5,16.5,9.0,3.0,230.0,1.0,182.88,185.0,48.75,1.0,198.12,195.58,185.0,1.0,182.88
