B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_HEAD_att,B_avg_DISTANCE_att,B_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_total_time_fought(seconds),B_total_rounds_fought,B_Height_cms,B_Reach_cms,R_avg_opp_SIG_STR_landed,R_avg_HEAD_att,R_avg_DISTANCE_landed,R_avg_opp_DISTANCE_att,R_avg_opp_GROUND_landed,R_avg_CTRL_time(seconds),R_avg_opp_CTRL_time(seconds),R_total_time_fought(seconds),R_Height_cms,R_Reach_cms
44.3056640625,152.9375,49.482421875,61.5078125,25.0107421875,275.8466796875,900.0,24.0,193.04,193.04,54.6871337890625,108.36004638671876,38.68408203125,98.49786376953124,7.03314208984375,130.620361328125,67.98712158203125,900.0,195.58,195.58
59.01837158203125,114.06494140625,80.614990234375,89.40374755859375,95.25811767578124,180.21173095703125,840.1796875,24.0,185.42,187.96,25.35546875,75.45703125,13.78125,47.59375,4.8046875,151.3203125,112.51171875,618.76171875,185.42,195.58
40.15625,19.375,21.4375,9.90625,166.1875,7.0,313.34375,10.0,193.04,195.58,35.75244140625,53.166015625,18.3505859375,77.957763671875,0.44775390625,17.86083984375,38.869140625,476.26953125,182.88,185.42
35.078125,57.75,61.984375,60.515625,54.8125,21.65625,316.390625,16.0,182.88,185.42,18.546875,26.3125,10.1171875,21.40625,7.65625,41.9296875,171.53125,373.4375,182.88,195.58
87.625,86.75,26.5,8.375,283.0,275.8466796875,900.0,11.0,167.64,170.18,5.375,41.125,7.125,12.25,1.0625,303.125,43.8125,449.5,180.34,193.04
87.625,104.0,36.0,40.0,76.0,275.8466796875,900.0,3.0,175.26,182.88,17.5,21.0,7.0,21.0,7.0,1.0,20.5,213.5,175.26,180.34
18.474609375,20.7802734375,19.87890625,19.970703125,73.15234375,14.7646484375,265.341796875,23.0,187.96,187.96,19.125,72.875,19.25,56.0,0.0,159.125,4.25,393.125,187.96,193.04
87.625,129.4436492919922,106.25,115.609375,101.33192443847656,191.6669006347656,900.0,24.0,182.88,190.5,57.5,114.0,47.5,122.1015625,10.9375,323.796875,58.26806640625,900.0,175.26,175.26
34.6328125,38.171875,37.03125,27.171875,220.9921875,120.09375,484.9296875,15.0,177.8,180.34,45.75,105.125,47.5,108.75,2.875,207.75,102.375,881.375,165.1,170.18
33.0,112.0,35.0,35.0,283.0,275.8466796875,900.0,3.0,175.26,185.42,19.0,33.5,11.5,30.5,10.0,323.796875,96.0,805.0,167.64,167.64
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,177.8,180.34
50.17578125,98.15625,68.359375,89.83984375,109.51953125,260.55078125,897.5,24.0,185.42,187.96,28.310546875,22.1141357421875,12.8997802734375,31.376220703125,10.1192626953125,70.290283203125,199.1265869140625,498.4368896484375,182.88,187.96
4.71875,10.40625,8.15625,9.15625,5.5625,0.9375,85.5,8.0,177.8,185.42,34.84375,52.171875,30.421875,83.125,0.03125,14.375,18.0,377.234375,190.5,193.04
83.0,136.0,106.25,115.609375,59.0,5.0,900.0,3.0,182.88,182.88,17.125,53.375,11.5,22.375,6.0,157.75,18.0,309.75,182.88,182.88
8.375,17.3125,5.5,3.8125,57.75,47.4375,156.0625,7.0,172.72,182.88,50.0,70.0,41.0,96.0,1.0,114.0,220.0,900.0,170.18,177.8
44.0,152.9375,106.25,115.609375,7.0,70.5,900.0,6.0,170.18,175.26,16.0,21.0,8.0,34.0,4.0,323.796875,276.0,900.0,172.72,182.88
63.0,85.25,54.5,67.0,193.0,8.75,824.75,8.0,162.56,162.56,47.25,44.0,11.0,40.25,10.9375,133.0,276.0,783.75,172.72,177.8
37.0,109.0,51.0,56.0,203.0,119.0,900.0,3.0,175.26,175.26,57.5,96.125,47.5,122.1015625,5.2421875,10.875,80.8828125,796.7421875,172.72,177.8
75.0,152.9375,106.25,115.609375,6.75,275.8466796875,900.0,9.0,165.1,165.1,57.5,82.7109375,26.8046875,87.5390625,10.9375,143.0859375,233.90625,792.859375,170.18,170.18
44.0,109.25,58.25,29.25,174.5,146.25,530.5,6.0,180.34,180.34,14.5,34.5,7.5,8.125,2.75,73.5,119.25,260.625,190.5,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,165.1,167.64,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,177.8,180.34
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,165.1,182.88,34.5,74.0,47.5,73.0,1.0,118.0,17.5,900.0,162.56,165.1
87.625,108.375,106.25,96.875,283.0,114.375,900.0,12.0,170.18,170.18,4.0,71.0,2.0,8.0,0.0,261.0,99.0,426.0,167.64,180.34
33.5,83.5,44.5,58.0,54.5,29.5,448.5,4.0,167.64,167.64,52.71875,114.0,47.5,122.1015625,1.734375,242.875,193.71875,900.0,160.02,167.64
12.5,112.0,48.0,64.0,6.0,52.5,418.0,4.0,170.18,177.8,18.1455078125,62.888671875,9.07861328125,52.75341796875,2.1201171875,310.81982421875,40.681640625,646.7080078125,170.18,177.8
3.0,19.0,3.0,4.0,24.0,89.0,141.0,1.0,177.8,185.42,16.5,46.0,7.25,18.0,5.5,323.796875,64.5,676.0,175.26,180.34
47.0,146.0,85.0,102.0,56.0,40.0,900.0,3.0,177.8,185.42,16.5,33.5,5.5,33.0,1.5,112.0,92.5,348.0,182.88,182.88
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,185.42,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,182.88,180.34
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,190.5,187.96,46.0,77.25,18.6875,65.875,0.5,323.796875,94.375,862.3125,190.5,195.58
17.6875,24.5,24.3125,17.8125,44.25,51.75,216.8125,9.0,182.88,190.5,13.66796875,15.51171875,8.09765625,31.9140625,1.32421875,6.265625,60.85546875,237.2421875,190.5,195.58
74.0,152.9375,35.0,41.0,196.0,275.8466796875,900.0,3.0,170.18,175.26,28.0,17.5,5.0,18.75,7.5,83.5,190.75,391.75,180.34,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,180.34,11.375,31.0,11.125,25.75,0.375,114.125,3.625,316.0,167.64,177.8
20.0,48.0,21.0,21.0,15.0,67.0,157.0,1.0,182.88,182.88,36.2310791015625,102.4979248046875,34.1046142578125,81.8690185546875,4.32861328125,131.6756591796875,147.6019287109375,703.3763427734375,172.72,180.34
34.75,81.0,36.75,21.75,6.75,92.0,269.25,5.0,190.5,182.88,8.0,22.0,9.1875,19.25,1.75,20.1875,29.5625,213.25,190.5,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,187.96,195.58,29.18948596715927,77.48620799183846,47.5,71.89410443976521,0.554818656295538,20.40850469749421,62.42471214476973,463.3847979642451,190.5,195.58
75.75,152.9375,106.25,106.0,199.5,168.5,737.25,7.0,167.64,162.56,43.0,54.875,10.625,37.125,10.9375,257.875,276.0,900.0,162.56,165.1
50.5390625,60.3828125,49.171875,33.2109375,147.359375,121.1328125,482.15625,19.0,193.04,195.58,34.0,73.0,13.0,43.0,0.0,256.0,107.0,900.0,193.04,195.58
57.64453125,125.1484375,75.328125,93.859375,76.375,32.92578125,465.3984375,19.0,170.18,177.8,55.01284790039063,71.4652328491211,21.45166778564453,112.81976318359376,2.027870178222656,104.56731414794922,62.39380645751953,576.2058181762695,177.8,180.34
46.5,118.5,65.5,81.0,30.0,67.5,571.5,4.0,187.96,195.58,15.0,36.0,6.0,19.0,0.0,1.0,33.0,252.0,190.5,195.58
32.0,107.0,41.0,53.0,28.0,275.8466796875,900.0,3.0,182.88,187.96,22.749069213867188,41.20692443847656,17.371658325195312,43.239654541015625,3.0001220703125,7.231719970703125,19.882476806640625,358.85333251953125,187.96,190.5
46.0,74.0,32.0,18.0,106.0,275.8466796875,900.0,3.0,190.5,190.5,42.0,85.0,24.0,68.0,1.0,230.0,276.0,900.0,185.42,187.96
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,170.18,182.88,28.875,84.875,28.0,50.375,5.5625,238.4375,151.6875,855.8125,190.5,195.58
56.39150881767273,123.70285177230836,79.48739957809448,106.220534324646,53.83471035957336,76.78516125679016,689.242094039917,24.0,175.26,177.8,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,172.72,177.8
87.625,72.5,61.625,52.0,216.25,219.375,862.375,11.0,185.42,195.58,32.75,66.375,23.75,56.875,2.25,221.5,104.5,666.625,185.42,193.04
66.0,152.9375,85.0,88.5,29.5,235.0,808.5,6.0,172.72,177.8,29.0,30.5,19.5,37.5,4.0,61.0,212.5,460.5,175.26,180.34
56.5,135.0,78.25,68.75,240.0,178.5,728.0,8.0,172.72,172.72,11.625,18.875,3.625,7.5,7.625,323.796875,207.75,635.5,167.64,172.72
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,187.96,182.88,40.0,109.0,29.0,89.0,0.0,323.796875,0.0,900.0,185.42,195.58
48.0,71.0,52.0,67.0,229.0,8.0,900.0,3.0,175.26,185.42,42.0,39.5,19.5,58.5,8.0,323.796875,104.0,900.0,167.64,170.18
51.75,152.9375,97.6875,115.609375,72.4375,50.5,852.0,13.0,170.18,180.34,25.375,65.5,28.5,72.5625,2.875,187.5625,78.8125,582.6875,177.8,177.8
6.25,4.5,2.25,1.75,0.0,0.0,64.0,3.0,182.88,182.88,17.8125,15.8125,1.125,3.1875,10.9375,0.0,0.0,509.75,185.42,182.88
78.0,118.0,72.0,80.0,276.0,222.0,900.0,3.0,167.64,175.26,16.625,14.625,3.375,23.625,8.125,214.125,62.875,396.875,165.1,160.02
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,187.96,57.5,114.0,47.5,122.1015625,2.75,18.25,83.75,900.0,162.56,180.34
53.0,87.0,19.0,25.0,164.0,275.8466796875,900.0,3.0,165.1,162.56,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,165.1,162.56
25.16015625,50.67578125,33.30859375,37.13671875,50.48046875,117.0390625,360.1484375,21.0,180.34,185.42,13.25,39.25,13.8125,29.0,3.0625,22.75,177.3125,432.125,187.96,193.04
65.0,69.0,50.0,49.0,251.0,141.0,571.0,2.0,162.56,162.56,31.0,64.0,25.0,65.0,2.0,159.0,255.0,900.0,162.56,162.56
60.330078125,152.9375,106.25,115.609375,94.32275390625,100.8056640625,900.0,24.0,167.64,177.8,27.046875,82.5625,43.609375,74.640625,1.03125,251.671875,149.890625,872.25,170.18,180.34
87.625,135.5,98.5,102.25,157.5,240.5,837.0,9.0,185.42,190.5,5.0,28.0,11.0,16.0,0.0,67.0,0.0,113.0,187.96,193.04
42.0,126.25,39.03125,29.40625,115.75,275.8466796875,649.125,12.0,177.8,172.72,54.3125,114.0,44.125,122.1015625,1.0625,49.25,116.6875,875.1875,175.26,177.8
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,182.88,41.0,41.5,4.5,28.0,1.5,120.5,164.0,567.5,182.88,193.04
60.04052734375,114.79534912109376,96.7960205078125,108.9544677734375,79.69256591796875,143.6451416015625,819.6434936523438,24.0,185.42,193.04,27.6923828125,20.6806640625,1.244140625,6.2841796875,10.9375,100.75,276.0,718.1796875,182.88,187.96
66.375,128.6875,73.390625,93.765625,88.59375,128.328125,886.96875,19.0,187.96,190.5,22.5,69.0,12.0,39.5,7.5,290.5,9.0,485.5,187.96,190.5
35.71875,69.4375,34.109375,37.5,91.78125,26.1875,298.0625,13.0,167.64,167.64,21.0,91.0,33.0,54.0,0.0,29.0,276.0,900.0,172.72,175.26
47.13207054138184,152.9375,63.89919662475586,85.76427459716797,17.677682876586914,104.28129005432127,585.9367523193359,24.0,175.26,177.8,36.01096785068512,87.06005656719208,38.356547474861145,76.51842677593231,7.450516223907471,44.458667635917664,244.2662128210068,675.7083753347397,172.72,180.34
58.924072265625,152.9375,106.25,112.4345703125,211.76806640625,106.953369140625,863.348388671875,24.0,182.88,182.88,31.608123779296875,71.38714599609375,25.9456787109375,70.42129516601562,1.46258544921875,63.84292602539063,201.50064086914065,566.988037109375,175.26,177.8
21.0,24.0,10.0,1.0,13.0,58.0,91.0,1.0,187.96,195.58,53.5,69.0,29.0,101.5,1.5,38.0,6.0,527.5,177.8,193.04
87.625,152.9375,106.25,115.609375,117.6484375,82.431640625,837.732421875,24.0,177.8,177.8,21.8876953125,71.513671875,21.0791015625,56.65625,0.0849609375,243.962890625,122.8056640625,767.9326171875,172.72,177.8
17.0,103.5,35.25,35.0,61.25,134.0,534.25,8.0,185.42,190.5,32.7958984375,56.19921875,14.921875,52.9169921875,10.9375,266.16796875,178.15234375,900.0,185.42,182.88
26.1015625,12.9765625,24.828125,7.7109375,79.8046875,0.828125,157.703125,14.0,185.42,195.58,47.34375,106.74609375,47.5,101.9921875,0.5546875,85.453125,17.9140625,754.09765625,182.88,185.42
87.625,152.9375,106.25,115.609375,9.050739288330078,172.05340194702148,794.3031387329102,24.0,182.88,193.04,13.703125,35.109375,18.65625,23.765625,4.0,16.015625,80.3125,236.890625,175.26,187.96
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,165.1,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,177.8,182.88
72.75,88.5,62.5,66.25,162.0,132.25,729.5,7.0,175.26,180.34,13.57818603515625,32.49774169921875,15.29730224609375,30.3641357421875,2.05316162109375,137.24853515625,88.8349609375,478.107666015625,182.88,187.96
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,170.18,172.72,38.375,70.59375,38.375,68.96875,1.21875,18.40625,36.71875,370.375,177.8,185.42
8.0,152.9375,36.0,34.0,4.0,208.0,454.0,2.0,182.88,182.88,12.0,1.0,0.0,8.0,2.0,0.0,6.0,54.0,210.82,195.58
6.0,10.0,6.0,13.0,39.0,38.0,156.0,1.0,180.34,187.96,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,193.04,193.04
87.625,152.9375,106.25,115.609375,0.0,0.0,900.0,3.0,162.56,167.64,27.0,75.0,15.0,50.0,0.0,57.0,276.0,900.0,172.72,170.18
30.25,119.25,50.75,44.5,65.25,253.5,586.0,6.0,190.5,195.58,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,182.88,190.5
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,190.5,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,180.34,182.88
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,180.34,190.5,53.5,69.0,33.25,107.25,10.25,180.75,78.5,719.75,175.26,177.8
87.625,152.9375,106.25,115.609375,276.38134241104126,103.63167524337769,900.0,24.0,182.88,193.04,17.347091674804688,32.40306091308594,16.814727783203125,34.1270751953125,0.9419403076171876,18.729156494140625,49.29296875,322.1848602294922,180.34,187.96
57.25,134.75,35.25,42.25,18.75,275.8466796875,593.0,7.0,177.8,180.34,3.0,23.5,6.25,22.25,0.0,229.5,25.75,344.5,177.8,180.34
48.25,88.875,41.1875,27.3125,182.9375,275.8466796875,702.75,13.0,175.26,180.34,18.25,31.1875,4.0625,26.5,7.3125,70.4375,64.0625,363.0625,177.8,180.34
26.0,45.0,20.0,13.0,128.0,72.0,361.0,2.0,177.8,182.88,55.3125,50.796875,10.015625,122.1015625,5.078125,174.859375,144.515625,686.515625,177.8,180.34
34.5,111.0,47.0,57.0,78.25,86.75,631.0,7.0,175.26,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,180.34,193.04
49.0546875,142.39453125,72.61328125,64.06640625,264.48046875,15.015625,894.328125,24.0,175.26,177.8,39.390625,114.0,47.5,122.1015625,0.55859375,240.81640625,65.35546875,900.0,167.64,172.72
24.13671875,45.384765625,26.171875,39.333984375,16.83203125,61.384765625,324.048828125,19.0,182.88,185.42,48.09375,58.2822265625,23.52490234375,90.155029296875,8.70654296875,12.917236328125,134.403076171875,568.27978515625,187.96,195.58
11.765625,28.625,11.92578125,14.2265625,39.859375,98.87890625,250.765625,13.0,187.96,193.04,36.0,75.0,32.0,65.0,10.9375,13.0,270.0,520.0,182.88,185.42
78.9140625,97.3359375,106.25,115.609375,76.70703125,20.45703125,900.0,20.0,182.88,190.5,13.9375,30.2109375,9.109375,49.0078125,0.125,35.734375,25.078125,379.65625,175.26,187.96
75.0,142.125,67.875,76.0,203.75,67.875,900.0,12.0,175.26,177.8,57.5,114.0,47.5,122.1015625,6.87890625,152.61328125,79.30859375,851.80859375,177.8,180.34
45.0,42.75,20.625,11.875,104.25,78.625,241.25,7.0,175.26,182.88,22.65625,48.875,5.59375,35.71875,2.65625,323.796875,75.375,735.59375,182.88,187.96
63.0,82.0,35.0,32.0,283.0,27.0,900.0,3.0,172.72,172.72,34.375,48.375,20.125,66.875,4.875,323.796875,228.125,900.0,172.72,175.26
62.0,2.0,24.0,1.0,277.0,62.0,375.0,2.0,182.88,182.88,15.5,90.5,30.5,41.0,0.0,107.0,0.0,357.0,190.5,190.5
15.344146728515623,44.99424743652344,16.630355834960938,16.58837890625,2.49468994140625,95.7706298828125,277.97607421875,24.0,180.34,187.96,41.91641911864281,114.0,47.5,83.26286318898201,1.0882849395275116,19.20447158813477,19.68871372938156,770.4087372422218,185.42,190.5
37.0,138.0,46.5,34.5,216.0,223.0,709.0,5.0,177.8,177.8,57.5,114.0,47.5,121.25,5.5,323.796875,136.8125,891.25,175.26,175.26
46.59375,105.21875,48.21875,43.59375,119.40625,275.8466796875,828.5625,16.0,175.26,180.34,52.6875,63.06640625,28.13671875,55.58203125,3.6484375,179.08203125,161.48828125,594.80078125,172.72,177.8
87.625,152.9375,105.4375,74.8125,283.0,159.75,900.0,15.0,170.18,175.26,20.0,33.0,1.75,14.75,10.9375,260.25,165.75,534.5,185.42,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,187.96,195.58,11.2900390625,33.4248046875,12.51953125,30.9873046875,2.5,10.373046875,46.4609375,345.623046875,182.88,182.88
32.92498779296875,76.77584838867188,36.426414489746094,32.400115966796875,158.94622039794922,99.35503387451172,491.4868621826172,24.0,187.96,190.5,40.8916015625,71.7529296875,28.389404296875,76.639892578125,1.830078125,103.61083984375,49.3408203125,637.97705078125,190.5,195.58
30.632080078125,78.453369140625,47.544189453125,45.476806640625,128.800537109375,23.48046875,481.67236328125,24.0,177.8,185.42,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,180.34,187.96
39.75,99.0,45.5,40.5,166.25,80.5,551.0,6.0,182.88,193.04,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,182.88,185.42
3.75,8.25,2.75,5.5,43.0,16.0,119.75,3.0,180.34,177.8,15.3125,36.625,16.75,31.1875,0.3125,172.1875,16.4375,417.125,187.96,195.58
57.0,108.0,80.0,70.0,18.0,275.8466796875,900.0,3.0,175.26,180.34,57.5,88.96657705307007,24.715729236602783,105.9262351989746,2.126741886138916,202.84795713424683,21.64961290359497,629.8253636360168,177.8,180.34
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,172.72,180.34,19.5,24.25,10.75,13.0,7.5,53.5,270.5,440.0,172.72,180.34
58.384765625,79.09375,80.873046875,82.314453125,46.2265625,44.95703125,500.548828125,23.0,182.88,185.42,11.3359375,26.5859375,6.4921875,15.0390625,3.5,139.3359375,15.9765625,346.3125,185.42,182.88
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,185.42,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,175.26,180.34
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,187.96,195.58,20.5,37.25,11.5,39.0,0.25,36.5,1.5,334.0,177.8,185.42
41.0,94.0,22.0,24.0,87.0,275.8466796875,900.0,3.0,180.34,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,187.96,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,185.42,57.5,45.5,15.25,89.0,10.9375,291.5,164.75,825.0,182.88,182.88
53.3310546875,100.64178466796876,58.5321044921875,66.4580078125,105.8726806640625,258.92535400390625,699.7457885742188,24.0,172.72,177.8,20.154296875,50.7421875,25.052734375,57.841796875,1.140625,226.4453125,216.5625,900.0,175.26,177.8
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,172.72,177.8,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,185.42,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,167.64,165.1,48.796875,114.0,47.5,122.1015625,0.171875,220.34375,2.3984375,900.0,167.64,170.18
56.5,152.9375,106.25,115.609375,125.0,141.0,900.0,6.0,165.1,177.8,57.5,114.0,47.5,122.1015625,3.5,110.5,206.5,829.0,177.8,185.42
16.0,72.0,19.0,12.0,53.0,275.8466796875,554.0,2.0,175.26,182.88,4.0,3.0,2.0,18.0,0.0,0.0,20.0,44.0,187.96,195.58
48.59375,28.875,34.0,6.53125,215.53125,116.65625,389.34375,10.0,190.5,190.5,5.0,17.0,8.0,19.0,0.0,12.0,1.0,111.0,187.96,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,177.8,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,170.18,175.26
87.625,65.0,93.0,52.0,283.0,78.0,900.0,3.0,182.88,185.42,6.5,12.5,6.0,10.5,0.0,84.5,0.0,174.5,177.8,180.34
38.0,89.0,43.0,14.0,108.0,117.0,447.0,2.0,185.42,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,193.04,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,167.64,170.18,50.37890625,81.876953125,45.01953125,122.1015625,0.25,18.556640625,25.92578125,888.65234375,165.1,167.64
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,175.26,172.72,41.0234375,43.57470703125,24.1787109375,70.38818359375,4.6904296875,124.0068359375,154.06689453125,613.265625,170.18,167.64
58.0,91.0,27.0,8.0,283.0,122.0,900.0,3.0,170.18,177.8,6.0,4.0,1.0,16.5,2.0,25.5,86.5,177.5,180.34,182.88
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,165.1,165.1,22.0,17.0,13.0,29.0,10.0,33.0,51.0,363.0,165.1,182.88
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,180.34,190.5,51.96875,51.421875,24.84375,76.609375,10.9375,61.0625,98.8125,535.828125,185.42,193.04
54.124504804611206,122.44165003299712,79.53002828359604,80.84708601236343,214.22933381795883,138.6331064105034,787.8541876673698,24.0,172.72,180.34,17.169952392578125,39.007598876953125,15.162872314453123,38.362060546875,2.33831787109375,77.53683471679688,10.616729736328123,228.7337646484375,175.26,182.88
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,172.72,180.34,57.5,114.0,47.5,122.1015625,8.50494384765625,277.45751953125,92.1005859375,900.0,182.88,190.5
42.0,152.9375,46.0,60.0,131.0,224.0,900.0,3.0,180.34,182.88,33.0,44.0,10.375,27.375,10.9375,77.25,276.0,700.5,182.88,187.96
71.0,125.0,54.5,58.0,93.5,275.8466796875,900.0,6.0,182.88,185.42,17.0,27.5,11.5,25.0,7.5,49.5,214.0,454.0,187.96,187.96
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,165.1,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,170.18,180.34
41.75,67.5,62.5,58.75,147.75,151.75,533.75,6.0,170.18,177.8,34.15625,114.0,44.2890625,101.2109375,2.703125,169.90625,155.5859375,868.2109375,167.64,175.26
30.025390625,69.6318359375,35.3427734375,33.65625,39.66015625,100.3203125,513.46875,24.0,180.34,187.96,18.13525390625,23.7724609375,11.44091796875,27.98388671875,3.86572265625,85.8046875,105.75830078125,347.00830078125,185.42,193.04
70.25,112.375,93.375,111.5,77.5,46.25,682.625,10.0,190.5,195.58,42.12752532958984,61.57432556152344,16.333526611328125,60.810829162597656,10.283546447753906,274.0879364013672,52.971923828125,703.0281600952148,193.04,195.58
37.0,44.5,70.5,62.5,88.0,102.5,585.5,5.0,172.72,182.88,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,175.26,182.88
37.75,90.75,91.75,115.609375,120.5,62.5,626.5,9.0,182.88,182.88,50.75,68.75,21.375,99.625,3.875,88.0,13.375,503.5,177.8,190.5
30.5,135.5,92.0,106.5,15.0,134.0,536.0,5.0,187.96,195.58,27.818885803222656,54.0,18.25,50.296875,2.6875,104.125,89.53125,653.9375,180.34,190.5
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,190.5,195.58,3.0,7.0,9.0,9.0,0.0,2.0,0.0,45.0,195.58,195.58
58.5,66.5,46.0,27.0,283.0,173.5,900.0,6.0,165.1,170.18,57.5,95.5,31.5,122.1015625,1.5,0.0,60.0,718.5,167.64,165.1
73.63671875,152.9375,106.25,115.609375,95.16015625,62.490234375,898.0078125,24.0,167.64,167.64,54.65625,114.0,46.46875,122.1015625,0.5625,323.796875,62.1875,900.0,165.1,167.64
2.0,12.0,1.0,0.0,44.0,61.0,145.0,1.0,175.26,182.88,2.75,12.25,1.5,8.5,0.0,323.796875,8.0,527.5,177.8,185.42
58.5,115.0,106.25,109.0,283.0,74.0,900.0,6.0,175.26,195.58,54.75,82.25,34.25,106.25,0.0,292.75,95.0,833.5,180.34,185.42
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,190.5,187.96,7.0,76.0,13.0,70.0,0.0,132.0,88.0,804.0,180.34,195.58
55.262245178222656,133.58315658569336,91.3861141204834,96.2937717437744,265.3591594696045,176.6025104522705,900.0,24.0,175.26,180.34,23.5390625,62.1875,16.8046875,42.66796875,1.8515625,166.90234375,45.40234375,420.67578125,167.64,167.64
65.875,147.625,106.25,115.609375,47.875,66.875,900.0,12.0,177.8,185.42,6.484375,22.328125,11.640625,22.5625,0.15625,11.421875,7.6875,197.90625,175.26,185.42
42.5,152.9375,74.0,82.25,51.75,275.8466796875,892.5,9.0,172.72,182.88,5.0,38.0,19.0,7.0,0.0,57.0,34.0,134.0,175.26,180.34
63.8681640625,88.642578125,77.2412109375,53.7744140625,276.4794921875,130.3837890625,715.658203125,24.0,175.26,185.42,0.0,2.0,0.0,1.0,0.0,52.0,64.0,123.0,182.88,182.88
69.5,152.9375,106.25,115.609375,0.0,2.5,466.5,4.0,162.56,167.64,48.0,114.0,47.5,122.1015625,2.5,1.5,231.5,900.0,165.1,160.02
87.625,86.5,66.0,12.0,283.0,275.8466796875,899.0,6.0,185.42,182.88,28.625,16.375,8.0,17.875,4.25,323.796875,131.875,657.125,195.58,195.58
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,167.64,170.18,6.0,9.0,1.0,0.0,0.0,179.0,12.0,211.0,167.64,177.8
26.59375,85.921875,37.40625,37.97265625,22.16015625,42.62109375,312.66796875,17.0,185.42,193.04,26.92041015625,63.83837890625,17.19482421875,45.69287109375,4.5283203125,17.478515625,169.78466796875,577.484375,187.96,193.04
48.0,85.25,51.125,48.375,99.75,94.5,638.5,0.0,177.8,177.8,33.1875,33.3203125,20.1640625,54.96875,1.0078125,7.0859375,7.75,283.671875,185.42,185.42
48.875,81.9375,81.625,97.1875,10.25,0.875,416.5625,11.0,193.04,195.58,25.5,58.0,27.0,67.5,0.0,103.0,20.0,526.5,185.42,195.58
