B_avg_DISTANCE_landed,R_avg_opp_SIG_STR_pct,R_age,B_avg_CTRL_time(seconds),B_avg_opp_SIG_STR_pct,B_avg_HEAD_att,B_avg_opp_LEG_att,B_age,B_avg_DISTANCE_att,R_losses,R_avg_opp_HEAD_landed,R_avg_opp_LEG_att,R_avg_LEG_att,B_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_BODY_landed,R_avg_SUB_ATT,R_avg_opp_DISTANCE_att,R_avg_BODY_landed,R_avg_opp_CTRL_time(seconds),Winner
14.0,0.4325,29.0,1.0,0.52,20.0,1.0,26.0,26.0,2.0,18.75,7.5,6.75,1.0,1.5,2.25,1.0,53.25,3.25,40.0,Blue
10.171875,0.34,26.0,15.0,0.48515625,25.0625,5.71875,23.0,27.953125,0.0,9.0,0.0,0.0,2.140625,0.0,3.0,0.0,28.0,2.0,20.0,Red
0.0,0.56,33.0,0.0,0.5,1.0,1.0,32.0,1.0,1.0,37.7607421875,0.0,15.9783935546875,0.0,0.0,13.15216064453125,1.0,94.0,13.875,198.0,Red
5.0,0.55,27.0,154.75,0.425,29.75,3.5,26.0,19.75,0.0,12.5,1.5,6.0,10.75,2.5,2.5,0.0,35.5,7.0,0.0,Red
11.5,0.31484375,25.0,113.625,0.44625,48.5,1.5,28.0,56.0,0.0,17.404541015625,6.0,3.863037109375,6.25,6.0,6.5,0.0,58.171875,3.0,44.6805419921875,Red
44.0,0.445,27.0,139.5,0.355,109.0,14.1796875,29.0,117.5,2.0,32.0,14.67218017578125,4.0,4.25,0.5,13.15216064453125,0.0,94.5,5.0,157.5,Red
21.312641143798828,0.3724368286132812,30.0,36.20295715332031,0.4141104507446289,64.49216842651367,9.82378387451172,29.0,56.431251525878906,5.0,12.452056884765623,3.683563232421875,3.6011962890625,0.84588623046875,3.55902099609375,4.902618408203125,0.754547119140625,51.0517578125,7.20574951171875,130.46267700195312,Red
24.625,0.5786596679687499,35.0,43.5,0.42125,57.5,6.125,29.0,55.0,5.0,30.80615234375,4.251708984375,3.413818359375,5.25,1.956298828125,9.35498046875,0.017333984375,35.2265625,3.547607421875,298.80078125,Blue
28.15625,0.180615234375,27.0,73.55859375,0.346484375,69.76171875,10.2578125,24.0,65.64453125,4.0,4.1845703125,0.8857421875,2.953125,8.453125,4.740234375,0.71484375,0.0009765625,21.82421875,2.896484375,174.146484375,Red
45.5,0.295,27.0,111.078125,0.35125,105.4375,14.1796875,26.0,117.5,1.0,14.0,14.67218017578125,15.9783935546875,2.640625,1.0,6.0,0.0,106.0,4.5,212.0,Blue
23.5,0.5,28.0,189.0,0.32,62.625,4.0,30.0,71.875,0.0,2.0,1.0,2.0,4.75,9.0,3.0,0.0,7.0,0.0,33.0,Blue
24.15625,0.3046707725524902,33.0,24.4375,0.59,44.98828125,5.291015625,29.0,61.658203125,5.0,18.7697172164917,13.042922019958496,10.08557415008545,2.056640625,1.0655736923217771,8.459248542785645,0.015625,114.56960391998292,13.875,42.12710857391357,Blue
14.37200927734375,0.2745416259765625,32.0,178.1049575805664,0.292252197265625,54.52817535400391,3.831825256347656,35.0,40.79005432128906,4.0,11.890655517578123,8.73675537109375,6.35308837890625,13.679214477539062,9.539825439453123,9.132232666015623,0.29693603515625,86.04177856445312,5.170684814453125,77.18014526367188,Red
20.0,0.58,21.0,66.0,0.515,35.0,11.0,35.0,47.5,0.0,13.0,1.5,5.0,1.0,14.0,13.15216064453125,1.25,16.5,9.0,192.5,Red
20.79296875,0.4409014892578125,32.0,252.69482421875,0.488115234375,67.12451171875,4.99072265625,25.0,54.1767578125,5.0,37.7607421875,6.551177978515625,12.710853576660156,18.875,0.887451171875,7.715599060058594,0.00048828125,108.22833251953124,12.066291809082031,298.80078125,Blue
13.75,0.42125,32.0,113.625,0.295,67.25,7.0,22.0,42.625,4.0,17.2275390625,12.9765625,15.9783935546875,18.875,2.033203125,7.0966796875,0.001953125,47.56640625,9.0771484375,298.80078125,Blue
25.296875,0.385,22.0,89.125,0.515,43.5,5.5,24.0,47.53125,1.0,16.0,4.5,1.0,8.5,7.0,5.5,0.0,31.0,1.5,161.5,Red
26.7421875,0.37273193359375,35.0,185.865234375,0.5134085083007812,67.0,8.400390625,25.0,66.0,4.0,27.5899658203125,2.58251953125,2.71484375,7.671310424804687,7.14697265625,3.0831298828125,1.25,74.2698974609375,7.1287841796875,48.08740234375,Red
17.0,0.415,29.0,1.0,0.06,84.0,6.0,27.0,102.0,2.0,37.7607421875,14.67218017578125,14.75,0.0,2.0,13.15216064453125,0.5,122.688232421875,13.875,240.75,Blue
16.0625,0.444072265625,34.0,88.4375,0.448125,57.1875,13.5,35.0,40.375,4.0,7.1103515625,1.03125,5.0927734375,5.5,6.2841796875,2.6611328125,0.0078125,7.470703125,3.8779296875,213.166015625,Red
45.5,0.57,27.0,51.25,0.5,109.0,6.5,33.0,117.5,1.0,37.5,13.5,15.9783935546875,1.0,2.5,13.15216064453125,0.0,100.0,13.875,106.5,Red
15.328125,0.5375,29.0,30.984375,0.4528125,28.0625,4.25,28.0,37.34375,2.0,37.7607421875,8.25,1.25,2.5625,3.0,9.0,1.25,58.25,1.25,298.80078125,Blue
31.53125,0.3775,23.0,72.0,0.58375,63.75,12.5,29.0,70.75,1.0,2.25,1.75,3.0,1.5,4.5,1.0,0.25,10.0,1.5,47.5,Red
23.6328125,0.58,25.0,130.375,0.5187499999999999,59.986328125,7.75,28.0,66.203125,3.0,19.140625,7.796875,1.96875,2.875,7.2890625,13.15216064453125,0.28125,38.609375,6.4453125,298.80078125,Blue
10.25,0.14,23.0,329.8321228027344,0.365625,54.5,11.0,27.0,26.0,0.0,1.0,1.0,4.0,18.875,14.0,0.0,0.0,6.0,13.875,19.0,Red
5.0,0.43,28.0,170.0,0.52,14.0,3.0,29.0,11.0,2.0,29.0,3.25,9.625,7.0,10.25,3.125,0.0,66.875,6.125,175.375,Red
19.875,0.41,31.0,229.875,0.41625,30.9375,4.8125,34.0,40.25,1.0,37.7607421875,5.0,8.0,7.0625,14.0,9.0,1.25,118.0,13.875,285.0,Blue
45.5,0.385,31.0,5.0,0.45,109.0,14.1796875,28.0,117.5,1.0,28.5,14.67218017578125,1.0,3.0,1.5,7.5,0.0,122.688232421875,5.5,90.0,Blue
1.0,0.48984375,33.0,139.0,0.5,9.0,0.0,30.0,11.0,4.0,37.7607421875,14.67218017578125,12.734375,0.0,2.4375,13.15216064453125,0.0,122.688232421875,13.875,65.875,Blue
24.25,0.29,32.0,36.625,0.26,53.5,2.0,28.0,76.0,0.0,20.25,8.75,15.9783935546875,4.0,5.625,7.625,0.0,122.688232421875,13.875,117.125,Red
21.0,0.225,26.0,13.0,0.435,49.125,6.34375,27.0,35.0,2.0,7.0,3.5,8.5,18.875,3.5,4.0,0.0,21.0,4.0,79.5,Blue
31.2236328125,0.25,26.0,44.8173828125,0.59,70.955078125,5.4287109375,32.0,76.05078125,0.0,0.5,0.0,1.0,0.7138671875,14.0,0.0,1.0,1.0,0.5,0.0,Red
20.810302734375,0.417119140625,32.0,122.5257568359375,0.59,56.40460205078125,4.697265625,35.0,59.39984130859375,4.0,22.21142578125,11.76123046875,5.7412109375,2.6534423828125,1.884765625,9.279296875,0.00830078125,88.33740234375,8.544921875,84.65966796875,Blue
23.523193359375,0.3,22.0,329.8321228027344,0.328828125,45.078125,7.5,30.0,39.0,0.0,18.984375,5.0625,6.0,18.875,7.140625,8.5,0.0,70.4453125,8.0625,53.0,Blue
5.5,0.546640625,32.0,256.5,0.375,29.5,0.0,23.0,18.5,3.0,4.2421875,0.421875,0.796875,16.5,0.3984375,1.2109375,0.5546875,5.7421875,3.125,32.3984375,Red
21.75,0.39880859375,35.0,329.8321228027344,0.39125,71.875,13.375,28.0,67.875,4.0,37.7607421875,10.1279296875,7.5048828125,8.375,3.62109375,13.15216064453125,0.16015625,122.688232421875,5.4072265625,33.24609375,Red
45.5,0.45775390625,30.0,281.0,0.34,109.0,6.0,26.0,117.5,5.0,29.4931640625,14.67218017578125,14.5859375,5.0,1.5146484375,13.15216064453125,0.015625,120.4658203125,11.3056640625,196.7490234375,Red
15.0,0.43,27.0,16.0,0.46292236328125,47.5625,7.70751953125,26.0,60.0,1.0,17.0,14.0,4.0,0.0,0.0,5.0,1.25,39.0,1.0,292.0,Blue
45.5,0.46625,33.0,56.75,0.373125,50.75,7.125,29.0,91.3125,2.0,37.7607421875,14.67218017578125,6.03125,5.875,0.03125,13.15216064453125,0.0,122.688232421875,13.875,80.28125,Blue
5.5,0.4178906249999999,32.0,329.8321228027344,0.3924999999999999,45.25,2.0,27.0,12.25,1.0,11.3515625,7.453125,15.9783935546875,18.875,4.4765625,0.71875,0.0,38.0625,2.890625,74.71875,Red
31.0,0.28,32.0,230.0,0.43,106.0,14.1796875,27.0,94.0,0.0,0.0,3.0,10.0,18.875,6.0,1.0,0.0,12.0,1.0,34.0,Red
14.77728271484375,0.329375,28.0,15.42864990234375,0.4039141845703125,37.75885009765625,3.2509765625,35.0,42.89752197265625,2.0,23.125,14.67218017578125,15.9783935546875,3.71136474609375,8.875,6.59375,0.03125,110.53125,4.21875,18.6875,Red
5.5,0.58,27.0,329.8321228027344,0.2905682373046875,19.0,3.40625,29.0,22.0,1.0,31.0,1.0,2.0,15.0,13.0,9.0,0.0,26.0,3.0,298.80078125,Red
2.32421875,0.47,26.0,329.8321228027344,0.280625,37.984375,3.64453125,34.0,17.1796875,0.0,13.75,5.064453125,6.0,16.76953125,1.0,5.625,0.0,12.6776123046875,7.0,177.0,Red
18.0,0.4098437499999999,35.0,329.8321228027344,0.59,29.0,1.0,29.0,38.5,4.0,11.7734375,8.61328125,1.734375,5.5,7.9375,7.6328125,0.92578125,44.65234375,3.87890625,298.80078125,Blue
1.96875,0.38524658203125,35.0,140.0625,0.30796875,8.15625,0.765625,29.0,6.609375,2.0,9.979736328125,2.63916015625,2.377685546875,4.25,5.421142578125,0.7099609375,0.0,26.939453125,0.99658203125,15.9599609375,Red
10.25,0.465,26.0,164.125,0.493125,19.375,2.6875,31.0,25.5625,0.0,16.5,6.015625,9.5,2.375,13.0,9.75,1.0,51.4964599609375,6.375,182.890625,Blue
20.79296875,0.335,34.0,132.2890625,0.3828515624999999,60.65234375,4.30859375,31.0,56.96484375,0.0,27.06754302978516,7.0,3.0,6.64453125,13.0,6.44140625,0.0,61.375,10.75,241.0741271972656,Blue
29.25,0.37734375,35.0,88.0,0.4425,71.25,2.0,34.0,63.62890625,0.0,22.25,3.501953125,1.796875,2.25,6.0,1.0,1.25,49.0,1.0,270.6875,Red
17.9833984375,0.553204345703125,35.0,79.8525390625,0.4072705078124999,52.67431640625,7.546875,35.0,51.59619140625,5.0,17.44609832763672,3.9942550659179688,2.6533660888671875,3.07421875,1.5027999877929688,7.682548522949219,0.0,32.37861633300781,5.7569427490234375,156.53263092041016,Red
18.0,0.43755859375,28.0,152.5,0.4425,62.5,2.808228015899658,23.0,62.0,0.0,26.0,4.203125,7.75,7.671310424804687,4.0,10.5,0.0,59.875,5.0,38.0,Red
43.3125,0.349375,27.0,93.25,0.3275,109.0,14.1796875,29.0,117.5,2.0,13.6875,7.1875,5.6875,2.0,4.125,2.53125,1.25,59.1875,7.375,9.59375,Red
13.0,0.37,29.0,178.5,0.15,53.5,6.0,30.0,37.5,1.0,1.0,3.0,2.0,15.0,0.0,0.0,1.25,4.0,0.0,190.0,Red
13.5,0.4825,26.0,123.0,0.345,33.25,1.5,35.0,33.75,1.0,19.75,7.75,7.25,5.5,2.75,8.0,1.0,57.5,3.5,196.25,Blue
15.0,0.4025,27.0,16.0,0.59,67.0,14.1796875,24.0,75.0,2.0,23.0,5.75,7.5,0.0,3.0,5.5,0.0,61.75,10.0,217.5,Blue
16.19175910949707,0.47233154296875,33.0,99.6143970489502,0.59,42.06627655029297,10.120784759521484,35.0,33.599069595336914,5.0,37.7607421875,13.6962890625,12.682861328125,8.177694320678711,0.9443359375,7.7255859375,0.0,122.688232421875,9.53857421875,28.484375,Red
13.684175729751589,0.5775,31.0,3.78125,0.57,42.96875,5.125,22.0,48.75,2.0,12.75,1.75,0.0,0.0,4.25,4.0,0.0,18.5,1.25,13.5,Red
7.00439453125,0.2675,30.0,163.3173828125,0.380927734375,29.3994140625,1.330078125,34.0,13.13671875,0.0,2.375,0.125,1.25,18.087890625,12.375,4.25,0.25,7.25,6.25,29.25,Red
23.523193359375,0.3844586181640625,22.0,102.0,0.4549999999999999,50.296875,14.1796875,27.0,52.0,0.0,18.25,7.875,15.9783935546875,10.78125,11.1484375,5.25,0.0,45.0,3.0,128.0,Red
34.69384765625,0.4425,35.0,219.060546875,0.4973046875,109.0,3.40673828125,32.0,117.5,2.0,37.7607421875,6.25,4.25,2.6455078125,2.0,8.75,0.25,122.688232421875,13.875,38.5,Blue
12.734375,0.2954687499999999,34.0,329.8321228027344,0.4434375,54.8125,3.578125,28.0,46.859375,2.0,16.171875,5.296875,7.25,10.640625,2.703125,6.8125,0.015625,97.75,6.640625,6.4375,Red
15.109375,0.2531933784484863,32.0,268.41015625,0.209443359375,48.2958984375,5.724609375,30.0,43.712890625,2.0,21.723617553710938,13.816495895385742,15.9783935546875,3.4560546875,14.0,13.15216064453125,0.21246337890625,122.688232421875,13.875,44.2333927154541,Red
3.0,0.58,35.0,0.0,0.5,5.0,0.0,33.0,6.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,Draw
6.0,0.404375,28.0,234.0,0.35,21.0,5.5,33.0,22.5,1.0,19.625,14.67218017578125,15.9783935546875,5.5,0.9375,13.15216064453125,0.625,86.875,12.3125,81.6875,Red
8.9375,0.0,30.0,29.6875,0.555,24.625,12.09375,33.0,18.5,1.0,0.0,0.0,2.5,6.75,0.0,0.0,0.0,7.5,0.5,41.0,Red
15.0,0.44,29.0,329.8321228027344,0.35,55.0,2.0,28.0,45.0,0.0,13.0,9.0,2.0,18.0,1.0,13.15216064453125,0.0,61.0,13.875,298.80078125,Red
6.5,0.20125,34.0,329.8321228027344,0.4175,36.0,5.0,32.0,41.5,2.0,9.0,2.75,2.125,3.0,2.0,4.375,0.0,39.625,3.25,78.125,Red
5.0,0.355,25.0,102.0,0.5,33.0,1.5,28.0,24.0,2.0,21.9375,7.4375,4.25,3.0,12.25,4.625,0.5625,93.375,4.375,102.375,Red
14.0,0.58,33.0,124.5,0.5275,26.25,9.25,31.0,30.25,5.0,30.54872131347656,3.004791259765625,4.684623718261719,2.0,8.432281494140625,5.5230560302734375,1.0648422241210938,37.42759704589844,8.077987670898438,298.80078125,Red
37.287109375,0.37,29.0,199.279296875,0.3886328125,109.0,4.166015625,35.0,115.275390625,0.0,27.0,14.67218017578125,14.75,13.13671875,0.25,13.15216064453125,0.0,122.688232421875,13.875,45.5,Blue
15.00929069519043,0.190625,32.0,32.28901672363281,0.4589914321899414,22.765554428100582,5.445234298706055,35.0,32.48296928405762,2.0,3.09375,9.15625,10.59375,2.128978729248047,2.375,9.25,0.0,54.125,9.90625,205.03125,Red
0.0,0.5,34.0,0.0,0.59,1.0,0.0,25.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.25,2.0,2.0,0.0,Red
10.0,0.469921875,24.0,180.0,0.4599999999999999,38.16015625,3.96875,23.0,26.5,0.0,9.71875,2.0625,9.5,4.0,1.0,1.25,0.25,35.5,4.75,15.86328125,Red
1.0,0.37517578125,31.0,38.0,0.5,3.0,1.0,34.0,3.0,3.0,27.1474609375,14.67218017578125,3.8408203125,0.0,8.12109375,2.58984375,0.02978515625,110.3095703125,6.046875,46.9609375,Red
1.5,0.39125,28.0,242.0,0.36,21.0,3.0,24.0,7.5,3.0,21.625,3.125,11.0,12.5,2.125,8.125,0.125,65.0,8.5,39.625,Red
21.375,0.4,27.0,19.25,0.485,52.0,2.625,35.0,54.33837890625,0.0,26.625,4.046875,9.34375,13.7548828125,10.75,4.0,0.0,82.2294921875,4.75,83.75,Red
33.875,0.3721875,31.0,150.0,0.3299999999999999,45.75,8.875,28.0,73.0,0.0,8.5390625,14.67218017578125,11.078125,5.375,3.359375,9.1875,0.1796875,63.109375,13.296875,87.7421875,Blue
45.5,0.47,31.0,0.0,0.36,109.0,11.0,22.0,117.5,1.0,28.5,14.67218017578125,15.9783935546875,1.0,0.0,10.5,0.0,111.0,8.5,7.5,Red
6.5,0.5475,28.0,111.5,0.45,17.25,1.5,32.0,18.0,2.0,16.9375,9.9375,7.0625,0.5,0.6875,7.125,0.0,69.4375,10.625,150.375,Red
23.25,0.32,34.0,110.0,0.3975,55.25,4.75,31.0,60.75,1.0,16.5,5.375,9.75,6.0,14.0,4.875,1.25,63.75,13.5,238.0,Blue
8.0,0.50625,25.0,329.8321228027344,0.48,33.5,1.0,29.0,22.75,3.0,37.7607421875,7.5,5.625,13.125,4.140625,8.40625,0.765625,118.484375,6.609375,128.921875,Blue
18.9375,0.58,27.0,100.0,0.3612499999999999,54.5,5.0,28.0,63.625,1.0,37.7607421875,5.0,10.0,11.52734375,1.0,8.0,0.0,80.0,5.0,239.0,Red
11.5,0.4246093749999999,35.0,85.5,0.4549999999999999,49.5,4.5,27.0,59.5,3.0,19.19140625,3.44140625,15.29296875,2.0,2.9453125,2.6015625,0.0,54.8984375,8.46484375,117.76953125,Blue
14.502197265625,0.315,25.0,105.65869140625,0.3654638671875,50.19970703125,5.1650390625,34.0,50.068359375,1.0,5.375,4.25,1.375,9.0439453125,11.875,4.25,0.25,11.5,3.125,132.25,Red
22.0,0.39,26.0,329.8321228027344,0.43,58.0,8.0,26.0,50.0,0.0,21.0,14.67218017578125,8.0,18.875,6.0,10.0,0.0,122.688232421875,6.0,35.0,Red
12.09765625,0.22890625,24.0,56.90234375,0.3313671875,31.0703125,3.9921875,31.0,26.3203125,1.0,14.328125,3.171875,4.359375,4.484375,7.4375,2.390625,0.15625,73.59375,12.265625,59.953125,Blue
7.5,0.4497460937499999,30.0,13.25,0.59,23.5,2.0,33.0,18.0,1.0,17.4375,0.27734375,3.015625,2.5,14.0,12.9375,0.015625,61.884765625,12.76171875,37.7265625,Red
5.767578125,0.2224999999999999,32.0,329.8321228027344,0.55498046875,38.44921875,2.728515625,31.0,17.998046875,0.0,6.75,4.3125,0.25,18.875,5.6875,1.0,1.25,35.8125,2.3125,150.9375,Red
22.8125,0.46,27.0,163.0,0.59,70.4375,9.0,27.0,76.5,1.0,14.0,0.0,0.0,16.125,0.0,0.0,0.0,6.0,1.0,1.0,Red
45.5,0.2237109375,34.0,116.87890625,0.4165234375,109.0,3.998046875,30.0,117.5,0.0,3.27734375,9.47265625,15.9783935546875,15.642578125,14.0,1.30859375,0.078125,39.49609375,7.69921875,107.4609375,Red
17.5,0.4275,30.0,227.5,0.53,57.0,1.0,32.0,54.0,2.0,37.25,7.125,8.0,3.5,14.0,13.15216064453125,0.0,119.375,6.75,28.625,Red
2.0,0.0,24.0,329.8321228027344,0.18,32.0,3.0,33.0,6.0,0.0,0.0,0.0,0.0,18.875,3.0,0.0,0.0,1.0,0.0,0.0,Blue
27.375,0.3703124999999999,28.0,87.9375,0.459375,71.6875,14.1796875,25.0,81.375,2.0,19.5625,5.25,5.6875,2.4375,0.6875,4.3125,0.0,61.875,8.75,11.90625,Blue
45.5,0.48,25.0,40.1875,0.3465625,104.78125,14.0625,30.0,117.5,1.0,12.0,4.0,0.0,6.53125,0.0,4.0,0.0,15.0,7.0,298.80078125,Blue
0.0,0.38125,29.0,3.0,0.59,0.0,0.0,27.0,0.0,2.0,9.0,1.0,6.25,0.0,8.75,1.375,0.875,23.0,0.625,98.125,Red
16.5,0.4825,24.0,64.65625,0.499884033203125,58.71875,14.1796875,29.0,62.0,0.0,26.5,13.5,1.75,2.78125,7.0,9.0,0.0,84.875,8.0,153.0,Red
44.4375,0.34390625,35.0,281.5078125,0.450390625,99.328125,3.796875,32.0,94.328125,4.0,13.296875,1.640625,0.625,11.859375,2.421875,1.015625,0.515625,8.109375,0.296875,87.46875,Red
23.8125,0.444412841796875,32.0,147.75,0.42625,48.125,10.578125,27.0,54.03125,5.0,13.7081298828125,3.573486328125,0.8907470703125,18.875,4.931640625,1.8492431640625,0.0,28.3734130859375,4.870361328125,84.6826171875,Blue
25.0,0.4525,29.0,50.0,0.42,67.0,11.0,25.0,83.0,1.0,37.7607421875,5.375,7.625,0.0,1.375,8.875,0.75,94.625,5.75,107.375,Red
14.359375,0.57,27.0,207.5,0.55,74.0,6.4375,30.0,81.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,Blue
23.8125,0.4974999999999999,35.0,99.0625,0.5856250000000001,59.625,14.1796875,32.0,70.5625,3.0,13.46875,2.53125,2.4375,1.875,6.03125,2.28125,0.5,25.25,7.5625,57.65625,Red
28.5,0.2709375,26.0,130.5,0.45,77.5,14.1796875,23.0,70.5,2.0,10.0625,0.71875,5.78125,8.0,5.28125,3.34375,0.03125,46.65625,7.53125,101.6875,Red
45.5,0.4159374999999999,26.0,329.8321228027344,0.50875,109.0,3.875,31.0,117.5,3.0,22.40625,14.67218017578125,8.25,6.90625,5.3125,7.96875,0.3125,104.34375,6.75,33.875,Red
2.0,0.58,34.0,24.0,0.33,5.0,0.0,26.0,4.0,1.0,13.5,2.5,2.0,1.0,11.0,3.5,1.0,18.0,13.0,232.0,Red
12.875,0.5284374999999999,34.0,6.0,0.4703124999999999,47.0,14.0,26.0,47.0,0.0,11.9375,3.4375,1.75,1.0,8.0,4.310546875,0.5,48.0,8.0,60.0,Blue
43.0,0.37,30.0,0.0,0.3025,86.0,1.8125,21.0,92.5625,0.0,14.1611328125,4.3125,1.5,2.0,1.0537567138671875,4.5,1.25,65.0,5.66015625,190.0,Blue
9.671875,0.4709375,29.0,83.171875,0.344375,73.625,2.140625,25.0,70.15625,0.0,1.625,3.0,4.125,9.578125,13.21875,2.5625,1.21875,7.875,3.375,136.625,Red
26.25,0.419296875,29.0,229.25,0.32,58.375,14.1796875,30.0,68.0,2.0,7.3828125,2.1015625,0.875,8.25,5.03125,0.8125,0.90625,20.078125,2.90625,23.1796875,Red
24.25,0.468203125,31.0,143.0,0.35,53.5,2.75,35.0,52.5,3.0,28.15625,14.67218017578125,15.9783935546875,4.0,0.6328125,7.0859375,0.015625,122.688232421875,10.19921875,165.3828125,Red
36.9833984375,0.511639404296875,33.0,162.3740234375,0.517666015625,67.45703125,3.9365234375,30.0,70.3935546875,5.0,19.4769287109375,6.79052734375,15.9783935546875,4.1025390625,1.5201416015625,8.1075439453125,0.064208984375,77.2958984375,12.238525390625,198.218994140625,Blue
11.25,0.375,29.0,85.75,0.475,36.5,2.0,35.0,32.75,0.0,17.0,4.5,3.0,2.25,5.25,4.0,0.5,91.25669654272497,5.8984375,43.0,Blue
28.421875,0.49220703125,30.0,60.390625,0.2940625,76.40625,5.8125,32.0,71.828125,2.0,37.7607421875,14.67218017578125,1.85546875,10.15625,2.6669921875,7.5166015625,0.5,86.9462890625,13.10595703125,298.80078125,Red
0.0,0.5075,29.0,0.0,0.59,6.0,14.0,34.0,7.0,0.0,32.0,6.0,1.0,0.0,0.6492919921875,4.703125,0.0,49.5,0.0,279.15069580078125,Red
19.5,0.53,25.0,102.95703125,0.39359375,47.5,8.0,28.0,56.5,1.0,36.0,0.0,10.0,8.46875,0.0,7.0,0.0,43.0,4.0,29.0,Blue
10.28125,0.3,25.0,0.0,0.5,42.0,3.0,26.0,44.625,0.0,5.0,1.0,2.0,8.5,0.0,5.0,1.0,31.0,4.0,56.0,Red
18.0,0.48265625,30.0,75.625,0.4309375,54.21875,14.1796875,28.0,62.34375,4.0,13.2890625,2.078125,6.421875,2.78125,3.671875,6.171875,1.0078125,23.765625,4.890625,220.90625,Red
6.0,0.4134375,29.0,249.5,0.5425,44.75,2.0,30.0,25.75,2.0,11.9375,2.5625,1.75,18.875,4.40625,4.0,0.0,33.9375,5.875,38.5625,Blue
16.85237979888916,0.34,32.0,8.0,0.42,42.0,7.0,34.0,44.625,0.0,12.399169921875,4.6640625,0.25,1.125,5.921875,8.8125,0.5625,54.5625,0.5,43.0,Red
8.75,0.58,33.0,207.25,0.5275000000000001,26.75,4.25,35.0,21.5,0.0,5.0,0.0,0.0,13.25,12.0,2.0,0.0,10.0,0.0,167.0,Red
15.53125,0.2575,33.0,16.8125,0.3303125,38.9375,7.65625,30.0,52.9375,2.0,36.5,14.67218017578125,7.875,4.21875,6.875,9.75,0.25,122.688232421875,9.75,30.0,Red
2.0,0.4499999999999999,23.0,13.0,0.0,3.0,0.0,22.0,2.0,0.0,32.88134765625,0.75,7.46875,0.0,1.4541015625,2.0,0.0,30.25,13.0,6.6953125,Red
6.5,0.245,26.0,124.0,0.19,15.0,5.5,31.0,12.5,1.0,9.5,0.3125,7.125,11.0,12.1875,4.5,1.25,47.9375,2.8125,29.1875,Red
8.5,0.54125,21.0,329.8321228027344,0.406767578125,33.625,1.0,31.0,27.0,0.0,9.0,5.0,2.0,15.0,7.458984375,2.0,0.0,23.5,3.63623046875,298.80078125,Red
41.96875,0.428125,29.0,329.8321228027344,0.38375,109.0,6.4375,35.0,103.5,1.0,20.75,8.5625,1.125,18.875,4.25,9.9375,0.5,68.3125,2.8125,49.125,Red
34.375,0.485,29.0,122.5,0.39875,107.5,5.75,30.0,117.5,1.0,20.5,3.5,2.5,11.25,1.5,7.0,0.5,28.5,0.5,298.80078125,Red
29.25,0.19,30.0,57.25,0.415,76.625,8.25,23.0,80.0,1.0,6.0,14.67218017578125,15.0,17.125,0.5,0.0,0.0,98.0,2.5,64.0,Blue
21.3828125,0.321875,30.0,60.390625,0.5217968749999999,51.0546875,8.15625,33.0,67.25,2.0,22.71875,10.59375,6.53125,3.21875,10.28125,4.75,0.0,99.21875,10.34375,77.09375,Red
14.37200927734375,0.4246093749999999,27.0,51.28271484375,0.448868408203125,45.546875,2.0,24.0,44.703125,0.0,20.125,4.59375,9.5,12.0,1.0,5.25,0.01171875,84.0625,3.828125,33.625,Red
4.0,0.4875,30.0,143.0,0.5,29.0,1.0,24.0,19.0,2.0,12.5,10.25,8.0,7.0,2.75,3.75,0.0,51.75,3.75,298.80078125,Blue
20.734375,0.58,32.0,45.6328125,0.4818749999999999,33.25,12.0,28.0,43.5,1.0,26.0,4.5,2.0,0.5,4.0,2.0,0.5,38.5,0.5,167.0,Red
19.4296875,0.519296875,35.0,87.86328125,0.454140625,70.6484375,8.16796875,34.0,78.1640625,5.0,28.078125,5.091796875,7.595703125,0.9453125,11.41796875,13.15216064453125,0.14453125,54.591796875,13.875,130.349609375,Blue
14.5,0.53,34.0,108.0,0.4449999999999999,21.0,7.0,28.0,38.0,2.0,13.75,0.25,1.5,1.5,0.0,0.75,1.25,11.0,0.0,298.80078125,Blue
19.6466064453125,0.39,25.0,176.54913330078125,0.2765377807617187,86.33074951171875,9.07843017578125,35.0,81.60003662109375,0.0,37.7607421875,8.0,15.9783935546875,12.67999267578125,14.0,13.15216064453125,1.0,122.688232421875,4.0,258.0,Red
23.9375,0.355,25.0,255.9375,0.559375,95.4375,7.4375,29.0,70.25,1.0,23.25,4.5,5.75,18.875,8.75,7.5,0.25,76.0,4.25,131.75,Red
45.5,0.5573828125,28.0,63.21875,0.350390625,109.0,14.1796875,30.0,117.5,2.0,13.61328125,6.5234375,0.1640625,6.3046875,5.97265625,6.43359375,0.84375,36.80859375,1.953125,84.28125,Blue
15.625,0.52,31.0,131.0625,0.5215625,35.1875,1.34375,31.0,48.28125,0.0,0.0,6.0,1.0,1.1875,9.0,6.0,0.0,16.0,0.0,80.0,Red
21.5,0.44671875,27.0,55.5,0.3249999999999999,37.0,8.5,28.0,44.0,2.0,28.296875,8.296875,11.140625,7.5,0.25,10.6875,0.0,102.1875,11.9375,184.3125,Blue
