B_avg_DISTANCE_landed,R_avg_opp_SIG_STR_landed,R_avg_opp_HEAD_landed,R_losses,R_age,Winner
31.31494140625,20.25146484375,8.4365234375,3.0,29.0,Red
15.0,40.65625,29.4375,0.0,31.0,Red
7.5,17.6875,8.375,2.0,30.0,Blue
45.5,34.87890625,18.8359375,1.0,35.0,Draw
10.0,34.5947265625,27.712554931640625,5.0,34.0,Red
3.0,6.375,5.25,2.0,35.0,Blue
23.523193359375,41.625030517578125,28.0,0.0,25.0,Blue
9.375,2.5,2.0,0.0,34.0,Red
45.5,48.6875,37.7607421875,3.0,32.0,Blue
45.5,3.0,1.0,0.0,27.0,Red
45.5,37.0,27.0,0.0,25.0,Red
21.25,28.146484375,17.1728515625,3.0,30.0,Blue
45.5,12.5,4.0,1.0,31.0,Blue
45.5,57.769317626953125,29.625,2.0,30.0,Red
31.515625,19.185546875,14.529296875,5.0,35.0,Blue
15.0,1.0,1.0,0.0,26.0,Blue
14.5,9.59375,5.84375,2.0,29.0,Red
7.0,9.25,7.25,1.0,24.0,Red
10.5,42.5,21.0,1.0,28.0,Red
11.0,14.3369140625,11.0029296875,4.0,28.0,Red
13.25,12.0,8.0,0.0,34.0,Red
45.5,19.5,9.1207275390625,0.0,26.0,Blue
32.1875,35.875,21.0,2.0,31.0,Blue
3.75,4.5,2.5,1.0,24.0,Red
20.125,35.25,24.25,1.0,31.0,Red
9.0,52.0,37.7607421875,2.0,24.0,Draw
7.0,25.625,19.046875,0.0,30.0,Red
45.5,55.0,25.0,1.0,33.0,Blue
17.0,57.769317626953125,37.7607421875,1.0,31.0,Blue
16.9375,16.90625,13.9296875,5.0,30.0,Blue
25.5234375,56.3857421875,36.7276611328125,3.0,29.0,Red
14.0,50.5,25.5,2.0,30.0,Red
0.0,53.25,37.7607421875,2.0,23.0,Blue
22.25,11.25,6.25,1.0,21.0,Red
39.26171875,18.647216796875,10.3115234375,2.0,28.0,Red
4.5,30.375,14.125,3.0,30.0,Red
0.0,0.25,0.0,0.0,28.0,Red
12.189453125,39.03177547454834,23.784298107028008,5.0,35.0,Draw
9.15625,13.328125,9.140625,3.0,27.0,Red
24.5,7.0,6.0,1.0,26.0,Red
26.0,28.75,16.0,2.0,32.0,Blue
15.25,48.5,28.375,0.0,33.0,Red
33.71336364746094,11.94268798828125,7.03961181640625,5.0,31.0,Red
28.42150115966797,38.9404296875,14.814453125,4.0,31.0,Red
38.361328125,27.631866455078125,20.11212158203125,5.0,34.0,Red
7.0,14.25,6.75,0.0,27.0,Red
19.0,20.25,13.125,1.0,29.0,Draw
2.0,10.0,6.0,0.0,26.0,Red
26.0,33.0,13.0,0.0,22.0,Red
24.52626037597656,19.189453125,11.181640625,4.0,35.0,Blue
45.5,9.273143529891968,6.914904832839966,5.0,35.0,Red
14.8369140625,45.61669921875,30.423828125,5.0,34.0,Red
41.7421875,35.75,18.0,1.0,26.0,Blue
36.25,45.75,31.625,1.0,24.0,Blue
9.65625,5.75,1.75,2.0,23.0,Red
8.0,34.5,12.0,2.0,28.0,Red
9.5,10.0,6.5,0.0,29.0,Blue
26.0,20.875,11.5,0.0,26.0,Red
19.75,49.71875,33.28125,2.0,26.0,Blue
45.5,11.375,6.375,2.0,31.0,Red
19.0,21.0,6.5,0.0,24.0,Blue
18.03125,8.125,4.375,1.0,35.0,Blue
2.0,38.5,33.0,2.0,28.0,Blue
15.0,32.75,21.280181884765625,0.0,28.0,Red
13.046875,44.015625,14.81640625,3.0,29.0,Red
23.75,7.75,5.0,0.0,27.0,Red
9.0,31.4033203125,16.5595703125,1.0,32.0,Red
7.84375,21.69921875,15.2197265625,4.0,29.0,Red
17.0625,57.769317626953125,37.7607421875,5.0,32.0,Blue
16.0,16.75,12.5,2.0,31.0,Red
45.5,46.953125,32.265625,3.0,35.0,Blue
25.5,7.0,5.0,1.0,29.0,Red
43.4140625,57.769317626953125,37.7607421875,2.0,29.0,Red
0.0,42.25,30.3125,3.0,35.0,Red
11.5283203125,57.769317626953125,37.7607421875,4.0,30.0,Red
29.0,29.5,20.8125,0.0,27.0,Red
11.5,18.0,7.5,0.0,27.0,Red
19.03125,8.0625,3.625,2.0,27.0,Blue
28.0,34.0,17.25,1.0,33.0,Blue
45.5,32.5,22.25,1.0,29.0,Red
33.0,57.769317626953125,37.7607421875,0.0,26.0,Blue
12.0,24.5,18.5,0.0,26.0,Red
27.396484375,57.769317626953125,37.7607421875,5.0,35.0,Red
45.5,57.769317626953125,36.693359375,4.0,28.0,Blue
5.1875,39.09375,21.78125,2.0,24.0,Red
20.0,15.6318359375,8.0,0.0,25.0,Red
7.0,42.75,28.25,0.0,26.0,Blue
19.125,25.328125,15.78125,3.0,29.0,Blue
45.5,34.25,15.75,0.0,26.0,Red
16.71309494972229,42.50160598754883,30.45696926116944,5.0,32.0,Blue
45.5,57.769317626953125,26.21826171875,3.0,30.0,Red
8.0,7.8125,5.4375,2.0,28.0,Blue
20.0,44.5,31.5,1.0,28.0,Red
0.0,33.0,30.0,2.0,30.0,Red
18.625,38.375,24.625,2.0,28.0,Red
26.0,36.5,24.5,1.0,26.0,Red
45.5,19.71484375,9.27734375,2.0,27.0,Red
16.0,12.0625,6.78125,3.0,35.0,Blue
42.640625,47.1875,28.5625,4.0,30.0,Red
12.85345458984375,21.56494140625,13.1279296875,3.0,30.0,Blue
32.125,48.0,37.7607421875,1.0,31.0,Red
18.03125,57.769317626953125,37.7607421875,5.0,32.0,Red
26.9453125,29.0,15.0,0.0,26.0,Red
8.25,15.83984375,12.35546875,5.0,30.0,Blue
45.5,35.89892578125,27.91064453125,5.0,35.0,Blue
8.125,18.0,4.0,0.0,26.0,Red
13.875,31.2587890625,27.92529296875,5.0,28.0,Blue
15.0,34.0,20.5,1.0,24.0,Red
23.0,22.0,17.0,1.0,26.0,Red
11.1591796875,44.5,34.25,1.0,27.0,Blue
14.5,27.78125,14.3359375,0.0,25.0,Red
23.5,11.40625,2.6785888671875,0.0,24.0,Draw
8.0,31.875,25.25,2.0,23.0,Red
45.5,12.2109375,9.640625,4.0,33.0,Blue
5.375,21.0,18.0,3.0,30.0,Red
3.314453125,34.5,16.5,2.0,28.0,Red
12.5,6.0,5.0,0.0,27.0,Red
19.75,5.640625,2.078125,0.0,31.0,Red
22.484375,57.769317626953125,37.7607421875,4.0,34.0,Red
12.0,2.0,2.0,0.0,26.0,Red
16.268157958984375,51.8173828125,28.2197265625,5.0,28.0,Red
45.5,11.5,4.4375,0.0,26.0,Red
25.296875,27.1875,20.75,2.0,33.0,Blue
45.25,39.97265625,26.4130859375,5.0,27.0,Blue
18.46875,10.426025390625,4.455078125,5.0,31.0,Red
30.0,16.0,14.0,1.0,29.0,Red
43.0,13.15625,9.4140625,5.0,35.0,Blue
23.125,5.0,1.0,0.0,29.0,Red
0.5,23.0,21.0,0.0,32.0,Red
12.1875,24.8203125,15.65625,2.0,34.0,Blue
22.009765625,57.769317626953125,37.7607421875,1.0,29.0,Red
13.784210205078123,5.5,1.5,1.0,31.0,Red
1.0,43.493255615234375,30.65327453613281,5.0,35.0,Red
23.523193359375,38.5625,25.15625,0.0,25.0,Red
45.5,44.53125,25.28125,2.0,30.0,Blue
16.0625,42.5,27.0,2.0,27.0,Blue
40.76683807373047,11.420166015625,2.6785888671875,4.0,33.0,Red
13.029296875,9.1953125,6.099609375,3.0,31.0,Red
28.47607421875,3.0,3.0,1.0,33.0,Red
30.1875,13.359375,5.890625,3.0,35.0,Blue
9.0,6.0,4.0,1.0,28.0,Red
10.0,34.625,29.875,3.0,26.0,Red
17.5,14.0,9.0,1.0,28.0,Red
7.24609375,54.0,22.0,1.0,30.0,Blue
1.25,3.0,1.0,0.0,31.0,Red
24.7421875,57.769317626953125,37.7607421875,0.0,30.0,Blue
9.0,43.75411224365234,32.64020538330078,5.0,35.0,Blue
10.5,12.1875,8.0625,1.0,29.0,Red
19.5,42.09375,26.234375,2.0,34.0,Red
36.5,29.5,20.8125,0.0,25.0,Red
30.0,29.375,21.625,0.0,24.0,Blue
2.5625,9.9375,5.84375,0.0,31.0,Red
45.5,52.9375,24.25,0.0,29.0,Red
12.5,43.5,30.75,3.0,32.0,Red
20.0,52.4375,37.7607421875,4.0,27.0,Red
44.3125,41.06516647338867,14.0,0.0,33.0,Red
8.5,39.15046167373657,31.731032848358154,5.0,35.0,Red
24.78125,57.769317626953125,37.7607421875,5.0,26.0,Blue
6.0,24.03125,14.34375,2.0,22.0,Red
22.98828125,27.01547479629517,25.38493156433105,5.0,35.0,Blue
27.6875,16.59375,8.8125,0.0,24.0,Blue
39.0,46.15489959716797,35.64878463745117,5.0,35.0,Blue
20.0,57.769317626953125,34.25,2.0,35.0,Blue
3.375,10.421875,6.765625,1.0,27.0,Blue
45.5,30.937259674072266,14.673290252685549,5.0,35.0,Red
4.0,17.0,5.0,0.0,30.0,Red
21.46875,29.0,22.5,2.0,26.0,Red
21.5,18.53125,3.765625,2.0,33.0,Red
26.0,26.5,22.5,1.0,27.0,Blue
21.46875,9.0,1.0,0.0,28.0,Red
0.0,22.0,20.0,1.0,34.0,Red
16.5625,18.75,12.84375,2.0,31.0,Blue
5.671043932437897,22.815673828125,18.9547119140625,5.0,33.0,Red
21.765625,24.3974609375,11.56982421875,2.0,29.0,Red
42.37109375,57.769317626953125,31.5,1.0,29.0,Blue
2.0,36.25,28.875,3.0,26.0,Red
18.75,6.375,4.3671875,2.0,35.0,Red
18.75,33.0,19.5,1.0,30.0,Blue
15.6875,25.0,19.0,1.0,22.0,Red
32.1875,39.0166015625,30.365234375,3.0,35.0,Red
23.5,21.25,18.0,2.0,29.0,Blue
5.0,5.0,5.0,1.0,35.0,Blue
17.75,27.40625,13.80810546875,5.0,35.0,Blue
45.5,45.0,31.53125,4.0,35.0,Red
7.4375,11.0,8.5,0.0,27.0,Red
37.0,12.3125,9.125,2.0,28.0,Red
2.75,57.769317626953125,29.0,2.0,23.0,Blue
19.0,34.0,19.0625,3.0,26.0,Red
2.0,15.59375,10.5625,3.0,26.0,Red
24.25,57.769317626953125,26.0,0.0,28.0,Red
3.125,11.0,10.0,0.0,24.0,Red
20.40625,12.0,10.0,0.0,27.0,Red
9.0,23.0625,9.46875,1.0,31.0,Red
7.25,26.28125,18.359375,0.0,32.0,Red
9.25,45.0,37.7607421875,1.0,28.0,Red
20.0,32.0,24.0,0.0,31.0,Red
26.375,1.0,1.0,0.0,30.0,Red
29.25,55.90625,30.71875,2.0,28.0,Red
6.6171875,28.5751953125,12.9296875,4.0,35.0,Red
26.125,16.0,13.0,0.0,29.0,Blue
20.0,40.5,27.5,1.0,29.0,Blue
7.0,22.0,11.5,2.0,32.0,Red
11.6875,48.5,37.0,1.0,23.0,Blue
27.0,44.0,27.0,1.0,34.0,Red
45.5,29.78125,17.296875,3.0,32.0,Red
45.5,43.048095703125,27.4095458984375,5.0,31.0,Blue
3.125,7.6640625,5.0703125,3.0,27.0,Red
2.0,16.125,12.0,2.0,31.0,Red
16.875,22.96875,11.828125,4.0,26.0,Blue
40.5,45.0,32.0788688659668,0.0,29.0,Blue
6.0,35.81477355957031,25.393051147460938,5.0,32.0,Red
15.25,23.953125,14.96875,2.0,31.0,Blue
4.4375,24.625,15.5,3.0,31.0,Red
11.513671875,16.25,14.15625,3.0,32.0,Red
25.75,20.0,16.0,0.0,34.0,Blue
9.1532564163208,6.203125,4.609375,2.0,31.0,Red
11.5859375,17.05078125,11.7421875,5.0,32.0,Blue
9.148651123046877,16.5390625,11.28125,3.0,32.0,Blue
45.5,22.002410888671875,19.0,0.0,32.0,Red
45.5,18.75,9.25,1.0,26.0,Red
38.4375,26.96875,17.830078125,3.0,31.0,Blue
32.0,24.5,16.75,2.0,32.0,Blue
23.5,0.5,0.0,0.0,28.0,Red
17.75,16.0,7.0,0.0,24.0,Blue
26.8037109375,24.421875,19.28125,4.0,33.0,Red
39.10939276218414,57.769317626953125,37.7607421875,5.0,35.0,Red
23.0,23.5,10.25,0.0,31.0,Red
28.0,41.0,7.0,0.0,23.0,Red
23.5,10.75,6.75,1.0,32.0,Blue
41.0,37.296875,23.3671875,3.0,35.0,Blue
38.6402006149292,32.0,11.5,0.0,26.0,Red
45.5,26.26953125,10.12109375,4.0,31.0,Blue
13.0,11.015625,9.109375,2.0,29.0,Red
1.0,14.0,12.0,0.0,27.0,Red
19.01629638671875,42.67301940917969,25.075340270996094,5.0,35.0,Blue
33.5,37.75,20.125,2.0,28.0,Red
32.0,19.26318359375,11.97314453125,5.0,33.0,Red
13.0,40.65625,14.3125,5.0,32.0,Blue
24.5,25.0,13.5,1.0,29.0,Blue
3.5,27.3203125,15.47265625,4.0,26.0,Blue
19.125,8.0,3.9453125,3.0,32.0,Red
45.5,22.002410888671875,14.084014892578123,5.0,31.0,Blue
10.0,31.25,16.0,2.0,31.0,Blue
33.01708984375,57.769317626953125,37.7607421875,5.0,29.0,Red
45.5,38.5,19.5,1.0,30.0,Blue
1.0,57.769317626953125,37.7607421875,1.0,23.0,Red
37.339556485414505,57.769317626953125,37.7607421875,5.0,33.0,Blue
2.0,34.0625,24.3671875,3.0,32.0,Red
6.0,47.419921875,37.7607421875,0.0,26.0,Red
14.40673828125,9.25,5.0,2.0,30.0,Red
30.0,37.625,25.25,4.0,30.0,Red
5.5,38.03857421875,14.533203125,3.0,31.0,Red
4.5,43.66015625,29.16796875,3.0,27.0,Red
19.0,23.578125,15.74609375,3.0,27.0,Red
18.03125,9.0,5.0,0.0,27.0,Red
26.0,17.0,12.0,0.0,31.0,Red
45.5,22.03125,5.95703125,2.0,30.0,Red
6.0,57.769317626953125,37.7607421875,5.0,34.0,Blue
11.5,0.0,0.0,0.0,25.0,Red
7.0,16.0,8.5,1.0,29.0,Red
24.0,19.75,17.0,1.0,21.0,Red
6.25,14.5,9.75,1.0,26.0,Red
9.15625,21.02020263671875,15.77911376953125,5.0,35.0,Red
8.483154296875,31.234375,19.6640625,2.0,24.0,Red
32.890625,57.769317626953125,37.7607421875,3.0,32.0,Red
21.69921875,24.5,17.0,1.0,31.0,Red
35.75,52.8125,31.84375,2.0,27.0,Red
45.5,49.0,35.0,0.0,33.0,Red
45.5,57.769317626953125,37.7607421875,2.0,35.0,Red
21.5,27.3125,9.40625,0.0,32.0,Red
8.0,36.125,24.75,1.0,22.0,Red
3.0,43.5,31.5,2.0,27.0,Red
1.5,29.4375,25.375,0.0,29.0,Red
9.0,20.875,11.564453125,0.0,25.0,Red
33.20703125,22.625,13.09375,0.0,22.0,Blue
43.5,25.0,24.0,1.0,32.0,Blue
28.25,27.3203125,21.69652557373047,0.0,24.0,Red
13.9732666015625,57.769317626953125,37.7607421875,5.0,32.0,Blue
30.0,57.769317626953125,32.5,0.0,31.0,Red
27.0,57.769317626953125,37.7607421875,5.0,28.0,Red
9.0,28.5,20.0,0.0,22.0,Red
4.7872467041015625,7.768646240234375,5.122467041015625,2.0,35.0,Red
5.0,37.0,28.0,1.0,25.0,Blue
45.5,43.5,27.5,2.0,32.0,Blue
45.5,9.25,4.5,1.0,35.0,Red
45.5,57.769317626953125,29.802734375,4.0,30.0,Red
9.875,22.0,11.15625,0.0,20.0,Red
34.85693359375,57.769317626953125,37.7607421875,4.0,32.0,Blue
0.5,21.5,4.75,2.0,29.0,Red
34.375,29.8125,18.9375,2.0,32.0,Blue
45.5,57.769317626953125,37.7607421875,5.0,35.0,Blue
30.04264640808105,34.083984375,18.662109375,3.0,29.0,Draw
14.40673828125,57.769317626953125,32.697998046875,5.0,35.0,Red
3.1220703125,48.76123046875,36.78466796875,0.0,35.0,Red
6.0,1.5,1.5,1.0,28.0,Red
10.84375,24.40625,21.03125,5.0,35.0,Red
16.9375,16.004638671875,8.34765625,0.0,28.0,Blue
25.3125,11.3125,7.828125,4.0,35.0,Blue
19.8125,20.3125,7.9375,1.0,34.0,Blue
24.125,35.5,28.75,2.0,29.0,Red
29.60107421875,20.0,15.5,0.0,23.0,Red
38.59765625,24.0,12.71484375,0.0,30.0,Blue
4.0,44.0,33.0,1.0,35.0,Blue
19.5,4.0,2.0,1.0,26.0,Blue
14.0,39.0,31.5,1.0,24.0,Red
28.226600646972656,24.65673828125,12.704345703125,3.0,24.0,Red
36.71129989624024,57.769317626953125,37.7607421875,5.0,35.0,Blue
23.5,47.5,32.8087158203125,0.0,30.0,Red
45.5,21.135498046875,12.332763671875,5.0,30.0,Blue
4.875,13.75,8.75,1.0,27.0,Red
0.0,3.5,3.0,1.0,35.0,Red
12.0,14.0,14.0,1.0,27.0,Red
4.0,14.3369140625,9.0,0.0,25.0,Red
40.0,26.0,21.0,1.0,31.0,Red
45.5,10.75,7.875,1.0,24.0,Red
17.9375,30.185148239135746,15.319238662719728,5.0,35.0,Red
30.9375,35.0,19.75,1.0,26.0,Red
33.2042236328125,8.3125,3.96875,1.0,29.0,Red
13.1875,25.359375,14.890625,2.0,32.0,Red
18.16015625,35.40625,27.8125,2.0,35.0,Red
6.25,43.046875,21.390625,2.0,24.0,Red
23.273290157318115,19.2265625,16.4765625,1.0,31.0,Red
14.25,6.0,3.34375,2.0,26.0,Red
10.0,20.421875,8.14453125,4.0,30.0,Blue
45.5,33.375,25.390625,5.0,30.0,Blue
24.5,14.8125,10.25,3.0,32.0,Red
35.59375,38.2333984375,20.84765625,5.0,34.0,Blue
45.5,14.890625,9.0,0.0,28.0,Red
20.25,52.25,37.7607421875,3.0,26.0,Blue
37.3663330078125,14.54296875,6.55078125,2.0,32.0,Red
4.0,18.0,10.0,0.0,29.0,Red
8.79296875,33.413177490234375,20.28094482421875,4.0,33.0,Red
45.5,23.1640625,2.94921875,2.0,31.0,Red
23.107421875,7.0,3.0,1.0,35.0,Red
4.0,6.25,3.75,1.0,30.0,Red
5.4921875,47.0,23.0,1.0,24.0,Blue
28.0,47.0,36.0,1.0,24.0,Red
10.90625,57.769317626953125,37.7607421875,1.0,29.0,Red
21.0,0.0,0.0,0.0,27.0,Red
44.0,30.5,13.0,1.0,33.0,Blue
33.5,15.25,4.75,3.0,26.0,Red
9.125,57.769317626953125,37.4024658203125,5.0,29.0,Blue
11.875832885503767,16.296875,6.64453125,0.0,25.0,Blue
9.5,37.375,30.5625,1.0,26.0,Draw
45.0,50.125,28.5,1.0,32.0,Red
22.47265625,17.25,13.25,2.0,30.0,Red
29.625,24.0,19.328125,0.0,35.0,Blue
12.5,34.0,29.0,0.0,21.0,Red
6.90625,18.25,12.25,2.0,33.0,Blue
27.125,36.0,26.0,1.0,25.0,Red
1.88671875,13.5,4.75,0.0,30.0,Red
14.75,36.96484375,27.09375,5.0,32.0,Blue
31.0,25.46875,18.359375,0.0,25.0,Blue
25.0,17.0,15.5,1.0,27.0,Red
26.0,34.4375,15.68359375,0.0,29.0,Blue
20.125,57.769317626953125,29.0,0.0,35.0,Red
11.0,26.6527099609375,16.123779296875,3.0,32.0,Red
3.0,33.75,24.96875,0.0,31.0,Red
19.5,22.0,6.5,1.0,30.0,Blue
1.0,26.5,21.0,0.0,24.0,Red
2.0,57.769317626953125,37.7607421875,1.0,22.0,Red
22.0,18.0,16.0,1.0,33.0,Red
0.0,3.0,3.0,0.0,30.0,Red
11.5859375,38.0,22.5,1.0,30.0,Red
24.5,57.769317626953125,37.7607421875,5.0,33.0,Blue
13.3125,2.5,1.0,0.0,23.0,Red
7.5,12.875,6.0625,2.0,30.0,Red
30.0,8.662109375,6.09765625,3.0,29.0,Blue
14.396484375,31.1943359375,28.41796875,4.0,31.0,Blue
36.1484375,57.769317626953125,37.7607421875,5.0,34.0,Blue
29.375,25.5625,13.3125,1.0,21.0,Blue
21.625,15.875,12.375,0.0,23.0,Blue
4.0,21.0,15.75,1.0,26.0,Red
29.9453125,19.0672607421875,12.39015769958496,5.0,35.0,Blue
7.552734375,20.297607421875,13.73846435546875,5.0,34.0,Blue
12.25,30.185148239135746,18.0,0.0,32.0,Blue
16.4375,40.55587959289551,29.74216651916504,5.0,33.0,Blue
17.9833984375,57.769317626953125,29.4375,2.0,32.0,Red
0.0,1.0,1.0,0.0,28.0,Draw
15.421875,49.859375,20.109375,1.0,26.0,Blue
11.0,35.07666015625,21.616943359375,5.0,33.0,Red
45.5,45.764068603515625,30.784393310546875,4.0,34.0,Blue
45.5,27.3125,23.5625,3.0,25.0,Blue
24.21484375,11.62548828125,9.31591796875,3.0,31.0,Blue
4.0,13.0,12.0,1.0,31.0,Red
24.21875,19.750301361083984,11.010501861572266,5.0,33.0,Blue
23.6328125,40.765625,20.609375,4.0,28.0,Red
24.75,22.1875,14.671875,3.0,27.0,Blue
9.5625,2.0,0.0,1.0,24.0,Red
17.49609375,31.25,18.5,1.0,26.0,Red
17.5,57.769317626953125,30.0,2.0,24.0,Red
5.625,17.8125,14.8125,2.0,24.0,Red
19.9375,3.0,2.25,2.0,31.0,Red
32.0,31.0,18.0,0.0,28.0,Red
45.5,57.769317626953125,37.7607421875,5.0,32.0,Blue
12.5,26.73974609375,15.9130859375,4.0,26.0,Blue
45.5,34.328125,21.0546875,4.0,32.0,Blue
9.46875,5.5,5.5,1.0,28.0,Blue
13.0,31.5,17.8828125,0.0,27.0,Red
22.8125,34.2900390625,27.38671875,5.0,35.0,Blue
21.25,49.0,20.0,0.0,31.0,Blue
1.0,18.375,11.75,0.0,25.0,Red
7.46875,54.0,15.0,0.0,29.0,Blue
36.39233426190913,57.769317626953125,37.7607421875,3.0,32.0,Blue
10.1640625,24.375,12.375,3.0,25.0,Red
23.099609375,31.5263671875,24.34375,4.0,32.0,Blue
45.5,37.08203125,29.7890625,4.0,31.0,Red
0.0,52.82421875,20.94921875,2.0,28.0,Red
9.78125,2.25,0.25,0.0,27.0,Red
17.521323204040527,21.775390625,19.380859375,4.0,27.0,Red
34.0,33.0,16.5,0.0,26.0,Red
45.5,14.00927734375,7.10791015625,4.0,35.0,Blue
13.5,28.983322143554688,16.721595764160156,5.0,32.0,Blue
29.7109375,28.671875,17.82666015625,4.0,31.0,Blue
0.0,0.5,0.5,0.0,30.0,Red
4.3125,34.4794921875,22.826171875,3.0,25.0,Blue
3.75,10.0,2.0,0.0,24.0,Red
18.5,27.40625,16.8203125,2.0,33.0,Red
3.0,37.00390625,33.578125,5.0,35.0,Red
11.28125,14.7838134765625,11.084228515625,5.0,33.0,Red
22.625,33.0,22.0,1.0,29.0,Red
24.35546875,45.11044196691364,36.21060509700328,5.0,35.0,Blue
13.0,25.46875,14.5,1.0,30.0,Red
14.5,31.0,29.5,1.0,26.0,Blue
20.5,35.5,24.25,2.0,30.0,Blue
45.5,17.5,14.0,0.0,32.0,Blue
27.6875,51.0625,37.7607421875,3.0,31.0,Blue
45.5,32.4296875,17.8828125,4.0,25.0,Red
7.8359375,29.8046875,15.0234375,2.0,32.0,Blue
23.0,21.0,11.5,0.0,28.0,Blue
45.5,14.65625,7.39453125,2.0,35.0,Red
23.08702089136932,56.14352416992188,37.7607421875,5.0,33.0,Red
45.5,57.769317626953125,27.1484375,2.0,29.0,Blue
1.25,38.5,33.0,1.0,27.0,Red
13.875,33.8125,16.75,0.0,27.0,Red
11.25,1.0,1.0,1.0,32.0,Red
35.25,46.81673431396485,30.041648864746094,5.0,31.0,Red
35.25,26.0677490234375,18.5,0.0,24.0,Red
45.5,9.5,6.0,2.0,33.0,Blue
22.25,19.0,12.0,1.0,35.0,Red
16.0,28.4853515625,16.697265625,5.0,33.0,Red
8.5,17.125,10.21875,1.0,25.0,Blue
4.0,22.12890625,17.595703125,4.0,33.0,Red
45.5,22.0,12.0,0.0,26.0,Red
5.5,44.34375,28.2158203125,3.0,33.0,Red
45.5,19.0,9.0,0.0,25.0,Red
23.0,2.0,0.0,1.0,29.0,Blue
31.0,19.0,12.0,0.0,29.0,Red
6.5,13.25,9.25,1.0,26.0,Red
38.5625,32.875,18.0,5.0,30.0,Blue
45.5,44.75,28.4375,1.0,27.0,Blue
45.5,3.875,3.0,0.0,28.0,Red
38.25,12.25,9.09375,2.0,26.0,Red
13.07763671875,31.1904296875,24.953857421875,5.0,33.0,Blue
32.0,57.769317626953125,37.7607421875,3.0,25.0,Blue
24.75,14.0,8.0,0.0,30.0,Red
14.0625,40.8828125,25.7890625,3.0,29.0,Blue
9.0625,28.50390625,15.7509765625,5.0,27.0,Blue
45.5,14.5,9.5,0.0,25.0,Blue
18.0,3.5,2.0,1.0,23.0,Red
12.0,6.5,3.0,1.0,27.0,Red
45.5,13.909042358398438,9.575302124023438,5.0,31.0,Red
45.5,57.769317626953125,27.986328125,4.0,29.0,Blue
14.90625,44.53662109375,25.134765625,5.0,34.0,Red
40.0,7.25,7.0,1.0,30.0,Red
6.0,33.0,20.0,0.0,23.0,Red
45.5,37.843021392822266,20.47725248336792,5.0,31.0,Blue
12.234375,31.140625,16.578125,1.0,29.0,Red
34.5,11.6015625,2.146636962890625,0.0,23.0,Red
4.869453430175781,13.537615418434145,10.93275821208954,5.0,35.0,Blue
45.5,39.980712890625,27.8182373046875,5.0,31.0,Red
2.0,36.25,31.5,2.0,27.0,Red
20.0,44.5,31.5,1.0,31.0,Red
8.94989013671875,13.0,9.0,1.0,22.0,Red
8.0,25.8125,33.0,0.0,29.0,Red
20.375,57.769317626953125,37.7607421875,4.0,29.0,Red
11.5859375,33.1171875,16.375,5.0,34.0,Blue
32.0,57.769317626953125,37.7607421875,5.0,35.0,Blue
45.5,17.0,10.75,1.0,29.0,Blue
9.0,20.916015625,8.625,0.0,22.0,Red
3.125,6.0,3.0,1.0,24.0,Red
2.0,57.769317626953125,37.7607421875,5.0,35.0,Red
32.375,57.769317626953125,32.25,1.0,23.0,Blue
28.15625,17.8125,9.6875,2.0,27.0,Blue
23.8125,8.5,6.0,2.0,34.0,Red
45.5,56.0,27.0,1.0,22.0,Red
10.90625,47.46484375,36.0029296875,0.0,26.0,Red
40.14453125,19.40295457839965,8.826480388641357,5.0,35.0,Blue
45.5,38.861328125,18.08203125,0.0,32.0,Red
45.5,57.769317626953125,37.7607421875,5.0,35.0,Blue
9.0,50.484375,36.79296875,0.0,27.0,Blue
24.5,20.544677734375,14.204833984375,5.0,29.0,Red
8.6875,57.769317626953125,37.7607421875,4.0,28.0,Red
19.760498046875,36.171875,23.203125,1.0,31.0,Blue
0.0,16.76953125,13.140625,4.0,34.0,Blue
29.8125,43.532583236694336,28.7924861907959,5.0,35.0,Blue
30.53631591796875,26.66015625,14.236328125,5.0,26.0,Red
0.0,5.0625,4.3125,1.0,24.0,Red
40.75,32.125,22.8125,3.0,35.0,Draw
11.477813720703123,51.0,18.0,1.0,30.0,Blue
25.375,47.345713835791685,37.7607421875,5.0,35.0,Red
35.25,36.0,13.0,1.0,33.0,Draw
11.0,39.0,20.25,2.0,24.0,Red
26.0,57.769317626953125,33.0,1.0,31.0,Red
33.5,14.0,5.0,1.0,34.0,Red
21.0,38.5,20.5,1.0,28.0,Red
18.375,28.0,13.0,1.0,29.0,Red
7.75,28.40625,20.5,0.0,24.0,Red
10.5,57.769317626953125,37.7607421875,1.0,27.0,Red
38.984375,34.0,18.5,1.0,23.0,Red
34.375,24.0,17.0,0.0,29.0,Blue
2.515625,20.5625,16.75,2.0,32.0,Red
45.5,21.61572265625,11.64501953125,4.0,26.0,Red
5.4375,10.21875,6.375,3.0,29.0,Red
8.25,49.53125,30.734375,3.0,26.0,Red
10.5,30.5,22.3125,1.0,28.0,Blue
45.5,54.375,34.75,1.0,35.0,Blue
19.0,26.25,15.0,2.0,26.0,Red
11.125,23.12109375,13.11376953125,5.0,33.0,Draw
8.94989013671875,16.0009765625,8.32275390625,3.0,33.0,Red
45.5,30.125,15.375,1.0,30.0,Red
20.125,6.0,6.0,1.0,33.0,Red
2.0,15.0,8.0,2.0,26.0,Red
16.5,17.0,8.5,2.0,27.0,Draw
4.0,30.5,19.5,1.0,31.0,Red
