R_avg_opp_DISTANCE_landed,R_age,R_avg_opp_SIG_STR_pct,B_avg_DISTANCE_landed,R_avg_opp_CLINCH_att,B_avg_opp_LEG_landed,B_avg_BODY_landed,B_avg_opp_BODY_landed,B_avg_GROUND_att,R_avg_opp_HEAD_landed,B_avg_opp_CTRL_time(seconds),R_avg_GROUND_landed,R_avg_opp_BODY_att,R_avg_CLINCH_att,R_avg_HEAD_landed,B_avg_CLINCH_att,B_age,R_avg_TD_landed,B_avg_BODY_att,R_avg_TOTAL_STR_landed,Winner
1.0,20.0,0.5125000000000001,1.0,14.5,0.0,1.0,0.0,0.0,15.5,0.0,3.875,2.125,8.625,9.5,0.0,31.0,0.25,1.0,14.5,Red
17.65625,25.0,0.23,0.0,9.40625,0.0,0.0,0.0,3.5,21.25,0.0,5.095458984375,13.5859375,7.71875,14.0,0.5,28.0,2.75,0.5,69.900390625,Red
27.203125,36.0,0.48078125,24.78125,10.09375,8.71875,1.96875,4.625,2.34375,19.5625,226.84375,2.609375,12.75,4.875,10.765625,2.375,34.0,0.265625,3.78125,28.40625,Red
16.75,24.0,0.4125,6.5,5.5,3.0,2.5,8.0,9.0,16.75,401.0,10.25,6.5,7.25,23.5,2.0,24.0,2.75,4.0,55.75,Red
41.984375,32.0,0.4090234375,20.5,3.55859375,1.5,6.5,11.5,7.5,27.1640625,42.0,1.265625,16.484375,0.1875,17.4296875,3.5,31.0,0.125,9.5,41.10546875,Red
45.5,31.0,0.445,35.0,17.5,2.0,7.0,13.0,0.0,37.5,0.0,5.5,21.0,16.5,28.5,0.0,31.0,0.0,17.0,100.0,Blue
28.44258117675781,40.0,0.4838093566894531,4.22265625,29.12606811523437,0.8671875,1.353515625,1.8046875,0.62890625,33.45758056640625,32.916015625,0.3990325927734375,17.134521484375,8.8690185546875,17.352310180664062,2.1484375,37.0,4.031509399414063,2.857421875,57.731842041015625,Red
2.0,26.0,0.4,33.5,0.0,2.0,2.5,3.0,2.5,2.0,57.0,10.0,1.0,6.0,12.0,4.5,24.0,1.0,4.0,28.0,Red
4.78125,30.0,0.44,19.03125,25.0,5.09375,7.0,5.875,28.25,13.28125,494.0,3.0625,9.375,16.84375,9.03125,18.66357421875,35.0,0.25,8.5,33.3125,Red
5.0,28.0,0.4125,0.0,6.625,0.25,0.0,0.0,5.375,16.59375,0.0,0.0,2.125,2.625,2.0,6.75,30.0,0.0,0.0,62.25,Red
33.3388671875,30.0,0.3844586181640625,1.9375,1.0,0.40625,1.75,0.96875,6.5,30.75,19.75,7.546875,13.5,1.4765625,48.1953125,1.28125,25.0,1.5,1.84375,74.5,Red
8.819806575775146,37.0,0.3030044984817505,6.89453125,2.9649806022644043,0.6875,1.7890625,1.44140625,11.34375,4.345905780792236,38.359375,2.41790771484375,3.5812225341796875,7.609991073608398,13.670299530029297,2.20703125,28.0,0.1301236152648925,3.97265625,32.559412479400635,Blue
13.0203857421875,36.0,0.5478283691406249,19.5,5.6734619140625,28.38671875,1.5,19.484375,38.0859375,49.836669921875,224.5,6.44189453125,7.281982421875,2.7574462890625,17.332275390625,6.0,30.0,0.604736328125,4.75,32.3720703125,Blue
14.5087890625,26.0,0.45990234375,11.8782958984375,4.5126953125,12.0,10.0,3.0,19.0,10.2900390625,388.0,4.4765625,10.30078125,6.4541015625,12.6240234375,11.0,25.0,0.6318359375,13.625,30.0546875,Red
42.0,28.0,0.38625,54.0,8.25,7.0,14.0,15.0,0.0,35.125,121.0,1.3125,13.3125,8.3125,29.4375,3.0,24.0,0.25,29.0,46.75,Blue
20.927734375,36.0,0.3676232910156249,4.273681640625,1.815185546875,1.016845703125,8.82952880859375,0.679931640625,22.00341796875,14.4898681640625,48.94091796875,8.2105712890625,2.2808837890625,2.262939453125,37.4486083984375,7.778564453125,42.0,0.125244140625,9.35833740234375,45.5977783203125,Red
53.0,25.0,0.5800000000000001,11.96875,6.5,1.0,6.5,2.546875,9.5,48.0,188.0,3.0,8.5,2.5,13.0,9.0,29.0,4.0,9.875,57.0,Blue
7.5,25.0,0.33,20.0,6.0,2.0,3.0,2.0,0.5,4.5,97.0,9.0,2.5,5.0,19.5,11.0,30.0,4.0,3.0,56.0,Red
27.375,31.0,0.44625,51.234375,5.875,3.171875,8.84375,4.0,1.8125,31.25,20.109375,0.125,2.625,8.125,18.5,4.21875,32.0,0.0,9.5,69.125,Red
31.53125,33.0,0.3475,15.40625,22.25,4.8046875,8.5390625,4.9921875,16.2890625,31.0625,402.5,2.375,20.5,7.625,19.84375,12.0859375,27.0,3.15625,12.6484375,45.5,Blue
14.906608581542969,42.0,0.4291490173339843,23.75,1.3313064575195312,11.75,4.375,2.375,1.0,16.762611389160156,151.5,1.0384597778320312,3.843536376953125,4.570777893066406,9.564689636230469,1.125,31.0,0.1894073486328125,8.5,18.04888153076172,Blue
2.125,31.0,0.33625,20.0,3.25,6.875,11.0,7.0,15.0,4.5,137.49609375,11.5,1.5,1.625,14.25,7.5,29.0,0.0,23.037772178649902,48.25,Blue
28.6484375,34.0,0.312265625,15.227951049804688,7.1171875,1.9869384765625,3.100555419921875,5.3189697265625,6.1610870361328125,21.703125,218.7314910888672,4.3828125,9.4140625,10.8828125,16.84375,11.497879028320312,30.0,0.75,5.4954681396484375,43.1328125,Blue
40.201171875,35.0,0.3296874999999999,29.96875,1.072265625,9.34375,6.015625,2.75,4.359375,17.11669921875,9.265625,0.28173828125,18.9521484375,2.76806640625,22.71044921875,9.5,31.0,0.12255859375,11.5,47.8837890625,Red
6.25,31.0,0.385,2.375,19.0,0.25,0.625,1.25,6.75,9.75,22.625,9.0,12.25,10.25,15.75,1.0,24.0,2.0,0.75,57.0,Red
5.5133056640625,31.0,0.452763671875,25.0,10.341552734375,4.5,4.5,0.75,2.25,17.9822998046875,4.75,21.379150390625,2.14599609375,8.03271484375,24.16253662109375,17.75,27.0,2.8216552734375,8.0,105.20294189453124,Red
3.25,31.0,0.42,10.4296875,14.25,4.78515625,1.859375,4.5390625,2.42578125,14.0,68.0,23.5,3.5,19.0,32.5,5.30078125,34.0,3.25,2.08203125,146.75,Red
22.890625,30.0,0.28609375,58.14453125,4.84375,6.09765625,6.72265625,8.99609375,5.01171875,15.390625,311.79296875,4.34375,12.0625,11.375,22.390625,3.7265625,24.0,1.625,11.2265625,49.515625,Red
6.1875,32.0,0.4175,20.625,9.625,2.0,5.0,6.25,0.0,3.5,273.0,1.5625,4.625,9.8125,6.0625,1.5,20.0,0.875,5.0,50.3125,Red
54.0,22.0,0.5175000000000001,21.5,15.25,2.5,5.0,8.5,0.5,38.5,21.0,2.75,35.0,12.0,26.0,19.0,28.0,4.0,11.5,60.75,Blue
0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,24.0,Red
10.2890625,36.0,0.5956250000000001,36.040435791015625,0.98046875,5.375030517578125,12.243499755859377,6.0341796875,7.6754150390625,12.5078125,318.4310302734375,0.7109375,2.953125,4.296875,5.6875,2.979766845703125,28.0,0.0,16.816162109375,16.9921875,Blue
32.0,28.0,0.27,30.625,14.0,3.375,12.1875,7.1875,3.625,17.0,176.5625,0.0,26.0,8.0,93.0,9.1875,30.0,0.0,18.8125,150.0,Blue
22.265625,30.0,0.3310937499999999,14.4375,0.390625,2.4375,5.5625,2.25,8.1875,18.953125,157.1875,0.703125,6.5,2.3125,17.390625,15.0625,31.0,0.3125,7.8125,52.0625,Red
28.3232421875,39.0,0.528818359375,12.178955078125,10.041015625,8.4422607421875,6.1529541015625,5.0087890625,12.2803955078125,22.482421875,92.7825927734375,1.427734375,4.005859375,7.1279296875,30.166015625,1.15966796875,34.0,0.41015625,10.1951904296875,50.40625,Red
38.89458256959915,34.0,0.5059949254989624,26.75,31.97072803974152,11.875,3.25,3.25,15.375,39.03500038385391,55.125,1.3542048931121826,31.0735741853714,21.257886171340942,36.186610639095306,2.875,24.0,0.6436931490898132,4.25,71.52348572015762,Blue
46.5,25.0,0.435,19.5,5.0,4.890625,2.4375,1.0,11.0,36.5,399.546875,0.5,5.0,6.5,24.0,6.0,28.0,0.5,3.0,49.5,Red
14.2734375,34.0,0.434375,8.25,20.640625,1.5,2.5,0.5,25.5,18.3046875,25.25,2.1015625,8.4453125,14.921875,19.5234375,4.5,26.0,0.15625,3.0,72.875,Blue
16.0,24.0,0.54,5.0,10.0,0.0,2.0,4.5,7.0,12.0,68.5,0.0,9.0,5.0,15.0,6.5,27.0,1.0,2.0,40.0,Blue
30.5,37.0,0.595,18.0,15.5,10.8125,23.4375,23.625,1.0,40.5,392.875,0.0,14.5,7.0,7.5,26.9375,37.0,0.5,25.6875,24.5,Blue
27.0,36.0,0.42875,24.5,11.25,0.5,5.5,8.890625,18.5,26.5,219.5,17.626953125,6.875,4.75,36.0,5.0,27.0,0.7887055277824402,6.0,63.375,Red
25.6875,29.0,0.3503124999999999,11.125,18.59375,6.372768402099609,7.375,7.1895751953125,0.0,16.125,549.0,36.84375,21.375,25.0,49.0625,8.0,31.0,4.5625,9.0,134.40625,Red
42.0,30.0,0.43,24.0,4.5,6.25,3.602386474609375,6.25,5.0,28.0,305.0,0.0,17.5,3.5,30.0,7.5,29.0,0.5,5.03125,62.0,Red
47.0,26.0,0.36,35.0,5.5,5.0,10.0,2.0,0.0,23.5,76.0,4.0,14.5,4.0,39.5,1.0,29.0,4.0,14.0,62.5,Red
31.62640380859375,32.0,0.4949826049804687,38.09375,11.633514404296877,2.109375,8.1796875,9.4609375,11.6796875,32.185028076171875,184.546875,4.216888427734375,14.5533447265625,8.093231201171875,25.835174560546875,9.9140625,24.0,3.260955810546875,11.6640625,62.47946166992188,Blue
14.0,27.0,0.5125,35.0,2.0703125,0.0,7.0,4.0,0.0,19.5,230.0,11.09375,4.0,4.046875,34.5,6.0,27.0,0.5,11.0,52.125,Blue
31.99113273620605,33.0,0.5126404571533203,23.5,9.99979305267334,13.5,10.5,10.0,9.0,36.86843204498291,308.0,0.7883234024047852,8.79851245880127,7.4686174392700195,15.96414566040039,12.0,29.0,0.2609386444091797,13.5,102.17677402496338,Blue
4.0,24.0,0.38,2.5,9.0,1.5,0.5,4.5,4.5,21.0,104.0,12.0,7.0,11.0,23.0,0.5,34.0,3.0,2.0,55.0,Red
48.0,26.0,0.4275,6.625,8.125,2.0,2.5,0.25,3.25,56.0,113.875,1.5,5.0,4.875,50.09375,5.125,34.0,1.9375,3.0,103.90625,Red
9.5625,32.0,0.359375,8.0,2.75,12.0,11.75,15.5,16.25,5.4375,290.0,2.5625,4.0,16.3125,16.625,32.25,37.0,0.25,13.0,34.0,Red
50.6875,29.0,0.33875,23.0,5.828125,3.0,16.0,3.0,33.5,45.5,59.5,5.90625,7.546875,12.09375,62.09375,26.5,30.0,1.171875,25.5,125.5,Blue
28.109375,22.0,0.25,1.0,2.75,0.0,0.5,0.0,0.5,16.5,0.0,7.15625,9.21875,3.0435791015625,25.5,0.0,30.0,1.14697265625,1.0,18.0,Red
16.916015625,29.0,0.5131054687500001,8.0,3.45458984375,1.0,0.25,0.75,0.25,16.64599609375,0.0,0.19091796875,2.21435546875,2.056640625,6.91943359375,6.25,38.0,0.0625,0.75,25.69921875,Red
7.625,29.0,0.424296875,40.75,2.59375,5.0,11.25,7.75,28.75,6.953125,38.125,1.8671875,4.6484375,2.7734375,11.390625,12.375,27.0,0.3046875,18.625,22.0078125,Red
14.5,26.0,0.5325,8.0,5.875,2.0078125,5.5,7.0,6.25,13.875,286.5,9.34375,7.5,6.0,32.1875,2.5,28.0,1.5,8.0,64.25,Red
25.896045684814453,31.0,0.367720947265625,46.6517333984375,5.717048645019531,2.04742431640625,6.878173828125,6.7169189453125,6.45330810546875,19.82787704467773,18.07598876953125,8.545215606689453,11.491447448730469,1.6927375793457031,20.936607360839844,10.7186279296875,33.0,0.9543075561523438,11.236328125,32.718902587890625,Blue
60.25,27.0,0.42,7.25,9.75,6.75,6.75,9.0,3.0,55.25,310.25,0.0,10.75,8.0,55.75,1.0,25.0,0.5,9.78125,94.5,Blue
6.0,28.0,0.545,42.84375,6.75,9.09375,7.625,7.4375,1.1875,11.25,215.78125,6.5,4.5,12.5,11.75,7.15625,26.0,0.75,9.28125,46.0,Red
10.6015625,31.0,0.290703125,4.59375,15.9140625,2.125,5.78125,5.125,16.75,9.8203125,145.34375,1.3203125,15.5625,5.078125,7.3984375,4.78125,23.0,1.1875,7.21875,45.765625,Blue
99.01123046875,31.0,0.38986083984375,66.756103515625,12.068115234375,11.3388671875,10.420166015625,16.0537109375,10.1552734375,86.480224609375,92.4560546875,2.735107421875,18.4267578125,24.745849609375,74.681396484375,10.513671875,32.0,3.087646484375,12.584716796875,140.835693359375,Blue
13.3125,19.0,0.4098437499999999,12.0,4.8125,3.5,12.5,9.25,8.125,21.46875,85.76171875,0.5,13.875,9.54541015625,27.75,18.5,30.0,0.0,13.0,70.6875,Red
26.0,31.0,0.34,15.75,3.0,6.171875,7.0,3.8912353515625,0.0,20.0,21.0,16.0,9.0,0.0,44.0,5.828125,30.0,1.0,7.0,71.0,Red
19.5,38.0,0.73375,0.0,11.5,0.0,0.0,1.0,0.0,25.75,0.0,9.625,16.0,21.625,16.875,0.0,28.0,1.75,0.0,64.25,Red
32.0625,26.0,0.493125,18.078125,10.0625,7.1328125,5.234375,11.1796875,7.79296875,30.4375,82.71484375,1.5,10.3125,8.3125,24.3125,15.2265625,28.0,1.0625,9.21875,49.75,Red
9.0546875,32.0,0.48515625,6.0,3.40625,0.0,2.0,2.0,0.0,9.0234375,20.0,1.84375,5.359375,5.265625,6.578125,1.0,29.0,0.125,3.0,19.53125,Blue
18.0,32.0,0.5275,25.32421875,22.75,6.16015625,1.46484375,4.54296875,22.046875,27.5,144.53515625,0.75,9.0,22.5,27.5,3.88671875,23.0,1.25,3.60546875,71.0,Blue
13.628409624099731,37.0,0.36790864944458,39.03748321533203,2.432944774627685,9.510414123535156,6.857994079589844,16.055831909179688,4.354698181152344,8.99940276145935,299.3420944213867,3.468800067901612,8.941408634185791,6.867867708206177,10.848364353179932,13.410270690917969,31.0,0.4770815372467041,10.768333435058594,31.46846461296081,Blue
35.0,26.0,0.68,29.0,3.0,13.0,19.0,13.0,1.0,42.0,254.0,0.0,7.0,9.0,10.0,12.0,28.0,0.0,26.0,25.0,Blue
2.0,31.0,0.66,10.5,0.0,6.125,24.875,11.25,42.375,0.0,387.75,15.0,0.0,0.0,16.0,7.25,30.0,1.0,31.125,32.0,Red
5.75,34.0,0.2875,21.125,3.125,6.0,6.125,10.46875,3.8125,4.625,70.8125,26.625,3.75,16.375,29.375,14.875,32.0,0.125,6.6875,92.625,Blue
14.0,26.0,0.4601380157470702,26.0,8.125,3.0,2.0,9.0,9.5,18.5,267.5,3.0270233154296875,2.353729248046875,12.625,32.75,0.5,24.0,1.0,2.25,82.7109375,Blue
46.0,27.0,0.37375,30.0,6.0,14.0,5.0,30.0,0.0,9.934616088867188,137.0,9.5,25.5625,4.625,29.25,3.0,28.0,2.5380859375,9.0,64.390625,Red
24.75,26.0,0.3675,12.0,8.5,2.5,7.75,5.06787109375,12.21875,22.5,104.0,2.0,5.0,5.9375,34.5,18.0,30.0,1.25,11.4375,42.0,Red
28.28125,26.0,0.5471875,38.25,8.875,10.0,10.375,5.25,13.625,24.53125,15.25,12.46875,15.3125,2.65625,22.21875,4.75,27.0,1.0,17.625,53.4375,Blue
6.796875,24.0,0.53640625,6.6796875,16.265625,2.0234375,2.171875,1.71875,3.3125,10.21875,276.171875,2.75,5.25,10.65625,14.59375,2.8671875,26.0,1.265625,3.2421875,64.546875,Red
13.75,26.0,0.29,0.5,12.75,2.5,7.0,1.75,29.25,14.0,108.25,8.0,11.0,6.5,22.25,10.75,31.0,5.75,7.5,48.75,Red
22.4140625,36.0,0.410546875,16.453125,10.81640625,3.609375,6.21875,17.328125,19.515625,19.78125,267.65625,1.80078125,12.45703125,5.69921875,20.01171875,8.390625,27.0,1.8359375,11.515625,40.40625,Blue
32.4375,30.0,0.38625,69.79011631011963,19.8125,23.79544734954834,12.068929672241213,16.996956825256348,7.015071868896484,29.6875,12.326958656311035,0.375,18.1875,18.5,31.625,2.730772018432617,32.0,1.0625,20.42902374267578,66.0,Blue
22.5,26.0,0.5075,6.0,21.75,0.0,18.0,3.0,30.0,20.75,163.0,6.75,15.0,19.75,28.75,3.0,29.0,5.75,19.0,71.75,Red
6.25,24.0,0.29375,7.875,1.125,0.375,2.75,1.5,13.0,11.125,87.75,9.0,2.25,2.0,10.75,3.875,24.0,1.625,3.875,37.25,Red
25.75,33.0,0.4325,8.09033203125,7.25,0.904296875,8.77978515625,1.5986328125,3.48974609375,25.25,157.732421875,0.75,10.25,12.0,29.875,9.84033203125,31.0,1.5,9.64599609375,78.375,Draw
3.166015625,32.0,0.4003125,23.5894775390625,4.677734375,13.72113037109375,5.07647705078125,14.50439453125,6.64019775390625,4.201171875,91.39129638671876,15.716796875,3.279296875,12.111328125,26.5625,1.579833984375,34.0,0.56640625,10.59759521484375,38.568359375,Red
16.6953125,27.0,0.26,17.125,6.0,3.5,5.0,5.375,15.75,15.671875,72.875,0.0,5.0,8.5,16.875,9.984375,33.0,0.5,6.0,55.5,Red
0.0,27.0,0.61,12.5,0.0,0.1875,2.0,5.0,2.0,8.0,244.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,3.0,0.0,Red
31.0,27.0,0.23,57.0,6.0,5.0,12.0,18.0,0.0,34.0,4.0,7.0,2.0,35.0,80.0,9.0,30.0,1.0,18.0,201.0,Blue
22.6875,29.0,0.37625,32.0,5.29296875,6.375,8.0,4.5,1.0,13.673828125,141.953125,11.953125,13.625,1.0,26.469001293182373,4.0,31.0,1.44140625,8.0,55.987674206495285,Red
2.0,34.0,0.49,1.5,16.875,0.5,2.5,8.5,0.0,9.6875,115.5,5.0,7.0,17.5625,12.875,4.0,24.0,0.0625,3.5,44.0,Red
1.5,34.0,0.54,17.9375,23.5,6.90625,6.625,2.875,4.71875,7.0,258.28125,12.0,14.0,1.5,11.5,5.875,32.0,0.0,10.46875,44.0,Red
12.1796875,29.0,0.2777734375,20.64306640625,15.08984375,3.65106201171875,6.1094970703125,7.35638427734375,2.0301513671875,15.68359375,188.48834228515625,0.76171875,9.828125,21.93359375,21.90234375,12.191162109375,30.0,1.40234375,8.5859375,56.37109375,Red
2.22698974609375,30.0,0.33441162109375,1.75,0.4222412109375,0.0,0.5,0.0,5.75,12.74932861328125,14.5,2.001953125,1.2886962890625,1.590087890625,5.511962890625,1.0,35.0,0.1881103515625,0.5,8.3480224609375,Blue
5.59747314453125,28.0,0.2437884521484375,14.8369140625,0.267822265625,4.7861328125,4.4033203125,11.6015625,3.611328125,2.63653564453125,357.8154296875,1.6712646484375,2.9317626953125,2.06146240234375,9.03851318359375,6.138671875,28.0,0.02935791015625,7.53125,15.24908447265625,Blue
59.85201406478882,31.0,0.4317638063430786,37.328125,3.9216694831848153,3.0234375,6.2421875,4.9609375,4.15625,42.48429012298584,75.15625,2.573570251464844,24.94873809814453,9.793293952941896,71.27275371551514,2.890625,28.0,0.5320820808410645,10.84375,96.99357748031616,Blue
8.2734375,24.0,0.375625,1.8033447265625,10.625,2.4150390625,0.1351318359375,0.5704345703125,12.7742919921875,4.5,0.0,6.75,6.110376358032227,9.5517578125,17.45053005218506,2.43115234375,37.0,0.0,0.1429443359375,26.0,Red
34.0,29.0,0.34,6.0,2.0,2.0,7.5,2.0,0.875,8.0,415.0,0.0,37.0,3.0,19.0,6.1875,26.0,0.0,10.0,36.0,Blue
0.75,22.0,0.6425000000000001,12.0,2.0,14.25,4.75,5.125,0.5,2.75,116.0,6.5,1.0,3.0,5.5,20.6875,22.0,0.5,5.625,100.75,Red
31.875,27.0,0.415,15.5625,12.9375,15.75,12.0,12.4375,1.8125,25.875,219.875,2.125,12.875,8.5625,29.1875,14.4375,28.0,0.3125,19.0625,56.1875,Red
35.0,28.0,0.37,7.375,0.0,1.75,3.5,2.875,4.375,25.0,135.25,25.0,4.0,3.0,70.0,4.375,31.0,1.0,4.875,104.0,Red
25.125,27.0,0.34375,25.0,4.75,8.5,1.5,13.0,8.25,12.75,26.5,0.25,14.0,17.0,14.875,3.0,30.0,0.0,4.75,32.5,Blue
10.783203125,30.0,0.47373046875,12.75,2.45703125,1.25,3.25,2.0,9.0,12.57421875,40.5,10.5,1.92578125,6.361328125,13.01171875,2.75,31.0,1.0390625,3.25,41.373046875,Red
12.5,33.0,0.3425,3.0625,4.75,2.125,1.875,1.875,3.625,9.0,153.1875,3.0,4.25,12.0,24.0,3.3125,36.0,0.5,1.875,67.75,Red
86.38580322265625,36.0,0.3936239624023437,19.734375,13.12445068359375,10.4921875,6.7421875,8.8125,13.9375,54.47134399414063,182.7734375,2.732879638671875,41.20941162109375,21.581298828125,67.764404296875,4.0859375,33.0,0.206298828125,9.8828125,115.50103759765624,Red
31.109375,26.0,0.365703125,9.3125,6.046875,2.40625,3.640625,1.359375,13.90625,26.515625,231.8828125,2.5546875,5.15625,9.7421875,42.359375,10.84375,23.0,0.125,4.359375,91.46875,Blue
15.064697265625,28.0,0.5650244140625,42.34375,4.69384765625,11.40625,4.59375,6.53125,0.59375,6.576416015625,195.71875,1.375,10.812744140625,4.5556640625,16.634033203125,8.96875,33.0,0.0,17.375,40.9501953125,Red
12.0,25.0,0.4727685546875,44.75,0.25,8.0,14.0,0.0,1.5,20.25,200.125,10.27734375,12.5,2.125,19.75,11.1875,24.0,2.046875,18.0,37.63101196289063,Red
1.0,24.0,0.11,5.75,0.0,9.0,9.9375,26.5,35.5,0.0,224.5,15.0,0.0,2.0,19.0,17.0,25.0,1.0,12.109375,28.0,Red
3.3280029296875,45.0,0.4898324584960937,19.890625,1.9017333984375,5.109375,3.234375,9.1875,27.0625,7.47576904296875,77.765625,2.244537353515625,2.128173828125,1.309234619140625,4.057342529296875,10.25,38.0,0.00823974609375,4.703125,7.68829345703125,Red
9.689453125,33.0,0.422470703125,7.1328125,14.765625,1.9609375,1.515625,2.9921875,7.3515625,8.9736328125,224.3671875,1.11083984375,10.42431640625,12.609375,7.96484375,2.234375,30.0,0.69921875,1.8125,42.90234375,Red
4.21875,33.0,0.5140625000000001,14.0,0.40625,8.0,6.0,13.0,21.0,28.1875,0.0,7.125,2.1875,0.90625,11.0625,9.0,29.0,0.8125,8.0,29.25,Red
41.25,26.0,0.4225,82.0,5.75,9.0,31.0,21.0,10.0,35.75,0.0,7.0,11.0,4.0,29.0,40.0,27.0,0.25,46.0,121.75,Red
4.5,25.0,0.5549999999999999,11.625,4.0,3.0,9.0,3.0,19.5,5.5,487.50390625,1.0,4.0,8.5,4.5,14.0,30.0,0.5,13.328125,28.5,Red
18.315277755260468,25.0,0.4425,9.0,15.3125,11.291259765625,2.96875,2.0,9.5,27.0,224.5,8.432281494140625,7.7265625,25.0,15.0,5.0,24.0,1.0,4.162109375,60.25,Red
20.0,24.0,0.47,18.0,5.0,1.0,1.0,3.0,1.0,34.0,218.0,18.0,14.0,10.0,29.0,4.0,28.0,3.0,2.0,45.0,Red
2.81591796875,29.0,0.57529296875,36.0,2.3779296875,4.5,6.5,2.5,2.0,11.99462890625,111.0,2.015625,1.3095703125,1.720703125,2.095703125,5.0,32.0,0.5048828125,7.0,10.7841796875,Red
43.5859375,35.0,0.5914062499999999,9.0,33.28125,0.5,3.5,4.5,0.5,56.03125,178.5,2.5390625,26.96875,28.625,32.734375,4.5,32.0,0.8359375,4.5,80.703125,Blue
27.5791015625,26.0,0.25,11.0,11.5,6.0,13.0,3.625,16.640625,27.0,277.0,0.0,8.0,7.765625,28.824951171875,8.3359375,27.0,2.5,16.0,43.05449295043945,Red
25.3125,34.0,0.4109374999999999,76.02261543273926,1.59375,15.66489601135254,27.298370361328125,9.918497085571287,2.777677536010742,19.34375,82.25421714782715,5.40625,8.125,1.40625,14.75,2.236505508422852,32.0,0.375,40.82741928100586,30.21875,Red
37.5,30.0,0.305,14.0,7.5,2.5,2.75,4.75,13.0,27.5,35.75,8.5,21.5,22.5,32.0,4.0,24.0,1.5,4.25,102.5,Red
11.0,28.0,0.38,10.08203125,4.0,1.57421875,5.982421875,3.951171875,22.96484375,10.0,94.5625,11.0,8.0,0.0,8.0,15.3896484375,28.0,5.0,6.7236328125,108.0,Blue
17.5,28.0,0.31875,42.75,3.875,6.5,11.75,3.5,20.25,12.25,6.75,3.5,5.5,3.0,14.75,7.0,28.0,0.0,16.25,38.375,Blue
75.15830594301224,38.0,0.3667371964454651,34.578125,7.588522553443909,9.828125,2.90625,7.25,10.1875,68.02206814289093,33.21875,5.161023616790772,21.28272783756256,8.032103180885315,44.49131566286087,4.46875,32.0,0.756976842880249,4.5625,76.25456529855728,Blue
28.0,22.0,0.36,16.0,8.25,2.0,3.0,3.0,8.0,20.0,99.5,2.0,16.5,12.25,26.75,10.0,28.0,1.5,6.5,54.75,Red
1.0,36.0,0.5,30.5,0.0,3.0,7.0,9.333984375,20.25,0.0,256.0,0.0,2.0,0.0,0.0,5.75,34.0,1.0,6.875,0.0,Red
19.36455345153809,32.0,0.49952730178833,53.37255859375,15.593740463256836,3.552734375,13.30029296875,10.869140625,7.5537109375,23.77825355529785,96.2041015625,6.784938812255859,7.099613189697266,4.461544036865234,19.12519073486328,0.884765625,32.0,1.2960128784179688,18.0791015625,40.791595458984375,Blue
4.0,34.0,0.78,4.0,0.0,0.0,1.5,0.0,4.0,7.0,14.0,11.0,2.0,2.0,10.0,16.5,33.0,0.0,3.0,43.0,Draw
21.3125,35.0,0.44,13.875,6.625,3.625,8.75,5.0,13.8125,26.125,60.125,0.5,3.0,2.0,11.875,20.25,28.0,0.375,13.25,44.0625,Red
38.296875,26.0,0.3875,29.125,7.859375,7.40625,20.1875,9.3125,35.28125,34.703125,47.15625,5.9375,13.578125,11.5,42.734375,9.21875,31.0,3.234375,24.53125,76.78125,Red
0.0,32.0,0.0,48.0,0.0,1.0,13.0,4.0,14.0,0.0,144.0,2.0,0.0,0.0,7.0,13.0,25.0,0.0,14.0,7.0,Red
27.75,25.0,0.2725,5.0,5.75,0.75,3.25,0.75,2.0,21.25,10.25,2.5,9.5,7.5,16.0,1.5,27.0,2.0,4.0,59.0,Red
11.0,38.0,0.4925,27.412109375,6.75,4.5,7.0,5.02734375,14.75,6.25,250.5,4.5,9.75,9.75,17.0,6.0,27.0,0.0,7.25,59.25,Blue
6.4375,29.0,0.376953125,24.75,1.4921875,10.125,5.625,14.75,5.625,6.8359375,277.5,5.6171875,1.9765625,1.921875,25.1015625,7.375,29.0,0.2890625,8.875,35.3984375,Red
15.484375,38.0,0.5758593750000001,10.78125,27.3515625,4.0,2.03125,4.8671875,2.203125,23.8671875,18.203125,2.546875,10.2734375,60.671875,50.8046875,3.71875,34.0,0.0859375,2.171875,120.0234375,Blue
101.0,27.0,0.36,43.75,9.0,0.75,13.0,2.0,13.25,71.0,258.5,0.0,29.0,6.0,85.0,4.25,23.0,2.0,18.75,148.0,Red
17.5,29.0,0.20989990234375,17.125,5.03125,1.0,18.0,9.75,4.5,13.484375,318.375,2.875,2.0078125,2.8125,33.625,8.125,30.0,2.40625,20.0,49.65625,Red
24.4375,26.0,0.50875,18.0,2.90625,10.0,2.0,2.0,5.0,16.3125,0.0,18.78125,7.53125,7.15625,36.5625,0.0,33.0,0.5,5.0,61.6875,Blue
28.7744140625,38.0,0.3423291015624999,29.65625,5.10205078125,12.96875,11.71875,10.21875,8.21875,23.090576171875,183.34375,7.2626953125,20.44873046875,22.54833984375,60.71142578125,13.15625,32.0,1.3515625,15.03125,95.651611328125,Red
