B_Height_cms,B_Weight_lbs,B_avg_opp_CTRL_time(seconds),gender,B_avg_CLINCH_att,B_avg_opp_GROUND_landed,R_Reach_cms,B_avg_REV,B_avg_SIG_STR_pct,R_avg_SIG_STR_pct,weight_class,B_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,B_avg_LEG_landed,B_age,B_win_by_Submission,B_avg_HEAD_landed,R_avg_opp_TD_att,B_avg_LEG_att,B_avg_GROUND_att,B_Reach_cms
177.8,170.0,238.875,1,17.0,2.5,182.88,0.0,0.4862499999999999,0.43302734375,6,11.75,3.28125,0.75,29.0,0.0,18.5,2.25,0.75,5.25,187.96
190.5,225.0,277.375,1,9.625,0.5,195.58,0.0,0.55125,0.2433032226562499,9,13.25,0.418701171875,1.75,32.0,0.0,38.375,0.18408203125,1.875,18.875,195.58
177.8,135.0,15.5,1,15.0,6.5,175.26,0.0,0.44,0.3975,3,15.0,4.5,4.0,27.0,0.0,26.5,5.25,4.0,18.875,177.8
187.96,225.0,119.0,1,5.875,0.0,182.88,0.0,0.3965625,0.31,9,24.71875,7.5,1.734375,22.0,0.0,20.5,3.1875,2.224609375,11.52734375,187.96
190.5,155.0,70.0,1,2.625,0.5,195.58,0.375,0.3025,0.615,5,17.375,0.0,4.125,29.0,2.0,16.875,6.375,6.125,0.25,193.04
177.8,155.0,99.89453125,1,17.0,0.037109375,190.5,0.0,0.52888671875,0.4285607910156249,5,22.169921875,3.24462890625,9.39453125,27.0,2.0,23.80859375,3.66290283203125,11.11328125,7.3515625,182.88
185.42,170.0,167.828125,1,5.2578125,4.9140625,193.04,0.0078125,0.36390625,0.4276025390624999,6,16.7578125,1.4990234375,8.625,26.0,0.0,31.1328125,0.283203125,9.171875,18.875,190.5
187.96,205.0,23.0,1,2.5,4.0,195.58,0.09375,0.2799999999999999,0.37,7,16.0,0.0,10.0,29.0,0.0,3.0,2.0,14.0,0.0,193.04
190.5,225.0,79.75,1,8.17578125,0.7578125,193.04,0.0,0.484765625,0.5150140380859375,8,30.45703125,4.09417724609375,7.73046875,31.0,0.0,32.890625,4.283599853515625,8.92578125,8.140625,193.04
190.5,225.0,0.0,1,0.0,5.0,185.42000000000002,0.0,0.0,0.615,10,0.0,16.536739349365234,0.0,31.0,0.0,0.0,1.375,0.0,0.0,195.58
165.1,155.0,324.5,1,0.0,12.314453125,177.8,0.625,0.605,0.4225,5,3.0,16.536739349365234,2.0,31.0,0.0,0.0,1.625,3.0,0.0,172.72
177.8,170.0,47.5625,1,2.84375,4.0625,177.8,0.0,0.4271875,0.58955078125,6,42.1781005859375,3.4140625,9.65625,26.0,0.0,24.109375,2.296875,10.46875,0.859375,180.34
172.72,155.0,171.78125,1,3.9375,2.71875,180.34,0.03125,0.3546875,0.23234375,5,12.84375,4.9765625,5.53125,26.0,1.0,16.125,0.765625,9.625,13.875,177.8
165.1,125.0,80.3017578125,1,4.134765625,2.6669921875,175.26,0.0,0.4698828125,0.3689355468749999,2,9.2001953125,7.751953125,2.33203125,33.0,2.0,16.1748046875,6.375,2.76953125,7.841796875,170.18
177.8,170.0,11.0,1,2.0,0.0,190.5,0.0,0.34,0.4,6,42.1781005859375,16.536739349365234,11.0,33.0,0.0,31.0,2.0,14.0,5.0,190.5
185.42,170.0,61.5,1,7.25,1.25,182.88,0.25,0.485,0.2676025390625,6,4.25,16.536739349365234,4.0,22.0,0.0,35.25,2.51416015625,4.5,18.875,190.5
187.96,225.0,119.0,1,1.0,1.0,185.42,0.0,0.29,0.39,9,5.0,7.4751434326171875,2.0,24.0,0.0,8.0,1.5,2.0,8.0,187.96
177.8,170.0,19.0,1,2.0,2.0,193.04,0.0,0.59,0.35044921875,6,42.1781005859375,8.6640625,11.5,28.0,0.0,40.46875,6.375,14.0,7.0,177.8
203.2,225.0,218.0,1,17.0,11.0,195.58,0.625,0.49,0.615,9,31.0,16.536739349365234,11.5,34.0,1.0,39.0,1.2578125,14.0,3.0,195.58
187.96,170.0,149.751953125,1,8.7021484375,2.2607421875,187.96,0.16796875,0.39611328125,0.4683013916015625,6,25.3974609375,1.070556640625,10.3173828125,31.0,0.0,38.4990234375,6.375,14.0,14.5263671875,190.5
175.26,155.0,0.0,1,2.216796875,0.0,187.96,0.0,0.4075,0.4599999999999999,5,7.0,0.1881736600771546,3.0,28.0,0.0,16.5,1.5,3.0,2.0,180.34
190.5,225.0,138.0,1,14.625,0.25,195.58,0.0,0.5025000000000001,0.5700000000000001,8,42.1781005859375,0.0,11.5,29.0,0.0,35.5,0.5,14.0,4.5,193.04
177.8,170.0,50.23995971679688,1,5.83770751953125,2.37835693359375,170.18,0.000244140625,0.4095468139648437,0.44984375,5,42.1781005859375,2.34375,11.5,35.0,1.0,14.66412353515625,2.390625,14.0,0.787445068359375,182.88
193.04,185.0,67.25,1,5.875,0.25,180.34,0.0,0.525625,0.440999755859375,7,21.3125,8.0799560546875,11.5,29.0,0.0,27.5,6.375,14.0,1.375,195.58
175.26,155.0,212.578125,1,17.0,2.75,175.26,0.25,0.555390625,0.5025,5,42.1781005859375,1.375,11.5,28.0,0.0,40.46875,0.875,14.0,2.578125,187.96
172.72,135.0,311.4375,1,8.40625,9.40625,170.18,0.0,0.405625,0.47880859375,3,17.96875,4.583984375,6.1875,33.0,0.0,28.625,0.296875,7.5625,5.46875,177.8
182.88,205.0,4.5,1,10.0,0.0,187.96,0.0,0.605,0.615,8,2.0,2.5,0.5,35.0,0.0,15.5,1.0,0.5,13.0,182.88
182.88,225.0,0.0,1,1.375,12.314453125,177.8,0.0,0.605,0.615,10,0.1875,1.0,0.0,24.0,2.0,5.0,0.0,0.0,6.21875,187.96
190.5,225.0,58.0,1,14.75,10.25,190.5,0.0,0.475,0.615,9,13.4375,0.0,11.5,34.0,0.0,18.0,0.0,14.0,1.1875,187.96
167.64,135.0,324.5,1,12.6181640625,1.625,172.72,0.0,0.45999999999999996,0.39,3,22.8515625,2.0,2.25,25.0,0.0,31.75,3.0,2.19921875,2.875,175.26
193.04,205.0,69.5,1,1.5,3.0,195.58,0.0,0.505,0.4305682802200317,8,14.5,1.4496726989746094,6.5,29.0,0.0,29.0,2.043313503265381,7.0,2.0,195.58
185.42,185.0,324.5,1,11.0,0.0,190.5,0.0,0.605,0.5,7,4.0,15.0,8.0,33.0,0.0,2.0,0.0,8.0,0.0,182.88
180.34,170.0,323.25,1,0.0,12.314453125,193.04,0.0,0.15,0.4599999999999999,7,30.0,5.5,4.5,31.0,0.0,21.59375,2.0,6.5,0.0,180.34
180.34,170.0,52.1875,1,2.140625,3.0625,182.88,0.03125,0.2871875,0.3914062499999999,6,14.203125,3.296875,2.15625,32.0,0.0,7.71875,1.203125,3.203125,6.25,182.88
193.04,225.0,138.75,1,2.75,4.3341064453125,195.58,0.25,0.568828125,0.47,9,23.4375,6.0,4.4140625,28.0,0.0,15.5,1.0,4.9375,10.5,195.58
182.88,170.0,77.63330078125,1,0.046875,0.60009765625,182.88,0.0,0.3874267578125,0.46421875,6,42.1781005859375,1.390625,0.89306640625,35.0,2.0,17.9169921875,2.95703125,0.9638671875,1.24560546875,182.88
185.42,185.0,12.375,1,6.75,0.0,195.58,0.0,0.578125,0.4069531249999999,7,42.1781005859375,0.03125,3.5,29.0,0.0,40.46875,3.1953125,4.625,5.4375,182.88
175.26,170.0,117.1875,1,2.875,7.75,187.96,0.125,0.308125,0.3015322875976562,6,41.125,13.562728881835938,0.1875,29.0,0.0,19.875,2.4364471435546875,0.6875,10.6875,182.88
185.42,145.0,29.125,1,5.375,0.125,180.34,0.375,0.605,0.3575826402381062,4,25.875,12.948377184569836,7.75,28.0,2.0,39.5,0.4701266586780548,9.5,12.25,185.42
175.26,135.0,118.375,0,11.375,1.75,175.26,0.0,0.49,0.35125,4,5.5,5.0625,3.0,32.0,0.0,12.125,6.1875,4.125,0.0,180.34
185.42,185.0,28.0,1,3.75,0.5,195.58,0.0,0.345,0.3825,6,34.75,16.536739349365234,4.75,24.0,1.0,32.5,2.0,8.5,5.75,193.04
182.88,170.0,115.75,1,10.65625,2.0,187.96,0.0,0.5,0.486572265625,6,23.24267578125,16.536739349365234,7.8848876953125,23.0,0.0,16.15625,5.0478515625,8.578125,1.0,185.42
180.34,155.0,324.5,1,1.5,0.0,177.8,0.0,0.605,0.146875,5,5.5,2.765625,0.5,30.0,0.0,15.0,2.546875,0.5,12.0,177.8
185.42,225.0,1.5,1,4.5,0.5,195.58,0.0,0.345,0.51875,9,9.0,0.5625,2.0,26.0,0.0,3.5,0.890625,3.0,0.5,195.58
170.18,145.0,116.9375,1,1.4375,12.314453125,182.88,0.0,0.4775,0.50625,4,22.9375,7.3671875,2.8125,26.0,2.0,21.125,1.1015625,4.1875,10.9375,162.56
180.34,145.0,167.89453125,1,6.25,10.0,175.26,0.0,0.605,0.3646875,0,5.0,3.921875,9.5,21.0,0.0,5.0,6.375,12.0,6.51171875,185.42
177.8,155.0,299.3125,1,15.625,5.75,177.8,0.625,0.36,0.240390625,5,42.0,4.234375,11.5,24.0,0.0,15.34375,0.2734375,12.589839935302734,2.0,182.88
193.04,205.0,144.125,1,5.0,7.625,187.96,0.0,0.53625,0.375,8,11.5,1.5,6.25,31.0,0.0,12.5,0.5,9.0,3.0,195.58
180.34,185.0,305.5625,1,17.0,12.314453125,187.96,0.625,0.459453125,0.53854248046875,8,32.96875,1.190185546875,6.6953125,35.0,0.0,37.6796875,1.0634765625,7.2421875,16.1953125,187.96
182.88,155.0,23.0,1,17.0,0.0,185.42,0.0,0.39,0.41375,5,42.1781005859375,3.25,11.5,29.0,0.0,40.46875,2.5,14.0,0.0,185.42
193.04,225.0,104.41015625,1,5.7890625,2.361328125,195.58,0.125,0.412109375,0.4954296875,9,8.388671875,3.40625,0.046875,31.0,1.0,18.392578125,3.56640625,0.359375,18.806640625,195.58
165.1,125.0,161.1875,1,9.8125,3.0,195.57999999999998,0.0,0.401875,0.42,2,7.25,5.25,6.75,24.0,0.0,20.75175702571869,6.0,6.71875,7.5,170.18
172.72,135.0,205.25,1,2.75,11.0,180.34,0.0,0.425625,0.3246875,3,15.7421875,2.4375,1.0,23.0,0.0,13.5,3.09375,1.0,0.0,165.1
170.18,125.0,181.6875,0,9.03125,5.34375,177.8,0.0,0.2628125,0.615,2,42.1781005859375,3.40625,7.0,27.0,1.0,32.40625,6.375,9.96875,2.875,170.18
175.26,170.0,99.5,1,8.390625,0.0,185.42,0.5,0.605,0.615,6,9.0,0.0,5.6396484375,24.0,0.0,22.875,0.0,9.0,10.75,177.8
190.5,205.0,125.984375,1,5.46875,5.7734375,193.04,0.1875,0.565390625,0.4793767547607422,8,3.65625,0.5117721557617188,1.171875,31.0,2.0,10.1953125,1.1604499816894531,1.265625,9.296875,193.04
187.96,185.0,1.5,1,4.5,1.0,187.96,0.0,0.415,0.526875,7,11.0,3.375,3.5,27.0,1.0,22.0,1.0,4.0,17.0,195.58
165.1,125.0,86.5,1,11.5,11.5,170.18,0.0,0.27,0.4615625,2,37.5,16.0,4.5,28.0,0.0,29.0,6.375,5.5,12.0,165.1
187.96,205.0,166.6875,1,11.1875,6.75,190.5,0.1875,0.415,0.3500799560546874,8,9.875,1.39453125,1.0,35.0,0.0,19.0625,3.485595703125,1.0,18.875,190.5
193.04,225.0,102.5677490234375,1,4.51641845703125,2.515625,195.58,0.0,0.5389312744140625,0.600048828125,9,42.1781005859375,0.193359375,0.949462890625,33.0,0.0,40.46875,0.3330078125,1.48193359375,1.15740966796875,195.58
172.72,135.0,324.5,1,13.0,12.314453125,182.88,0.0,0.39,0.305,3,42.1781005859375,1.744140625,7.0,31.0,0.0,40.46875,1.2890625,9.0,4.0,180.34
180.34,155.0,239.4375,1,9.4375,2.75,190.5,0.0,0.3893749999999999,0.38,5,22.1875,0.0,5.875,29.0,0.0,9.5625,2.0,8.3125,0.3125,185.42
170.18,170.0,245.703125,1,6.59375,4.984375,195.58,0.53125,0.5025,0.57,7,33.03125,10.0,11.5,30.0,0.0,7.125,6.0,14.0,2.890625,182.88
170.18,125.0,52.5,0,5.0,2.0,175.26,0.0,0.39875,0.42,2,25.125,1.5,4.625,31.0,0.0,40.46875,6.375,5.5,8.75,180.34
160.02,125.0,103.0,0,8.1875,0.0,160.02,0.0,0.4337499999999999,0.52,1,18.0,0.75,1.0,25.0,0.0,27.75,1.0,4.0,5.6875,167.64
175.26,170.0,133.0,1,3.5,4.875,185.42,0.625,0.4075,0.615,6,6.625,0.1875,1.75,25.0,2.0,3.125,0.0,1.875,1.625,180.34
167.64,125.0,324.5,1,0.875,3.5,172.72,0.625,0.424375,0.2615625,2,15.5,3.953125,2.5,29.0,0.0,18.75,4.4765625,3.0625,9.25,167.64
177.8,170.0,137.0,1,9.5,1.3232421875,190.5,0.015625,0.58375,0.3675,5,14.0,1.0,4.75,29.0,0.0,36.0625,2.0,8.0625,11.0,177.8
185.42,170.0,137.734375,1,8.21875,1.96875,180.34,0.0625,0.44125,0.3946112632751465,5,30.734375,4.758468627929688,2.765625,28.0,2.0,30.25,4.380748748779297,2.828125,8.65625,190.5
185.42,185.0,80.578125,1,5.77734375,4.05859375,195.58,0.0,0.380625,0.497879638671875,7,27.58203125,5.09130859375,3.42578125,32.0,2.0,28.36328125,4.7550048828125,3.56640625,15.02734375,195.58
185.42,185.0,132.125,1,12.046875,3.328125,190.5,0.015625,0.3384375,0.615,8,42.1781005859375,1.625,6.625,30.0,0.0,26.203125,1.5,8.125,4.546875,190.5
177.8,155.0,157.75,1,2.25,3.5,185.42,0.625,0.1575,0.36,5,16.5,8.25,2.25,32.0,0.0,8.5,4.75,2.75,0.5,182.88
187.96,185.0,27.5863037109375,1,8.1500244140625,6.539306640625,195.58,0.0,0.399852294921875,0.4787499999999999,8,38.549560546875,0.5625,2.8763427734375,35.0,2.0,35.51513671875,6.0625,3.298828125,3.306884765625,195.58
165.1,125.0,136.5625,1,7.0234375,3.0,180.34,0.625,0.46,0.52125,3,26.75,5.25,0.5,32.0,0.0,30.25,3.5,0.9140625,10.875,170.18
190.5,225.0,29.0,1,2.5,0.0,190.5,0.0,0.54,0.5375,8,42.1781005859375,14.8125,11.5,28.0,0.0,19.0,4.84375,14.0,2.0,193.04
185.42,170.0,0.0,1,7.5,0.25,185.42,0.0,0.235,0.27,6,25.76953125,0.50390625,1.43817138671875,23.0,0.0,20.5,2.5,1.375,0.0,193.04
170.18,135.0,253.0625,1,2.9375,12.314453125,175.26,0.0,0.5,0.0,3,19.672119140625,2.0,1.5,28.0,0.0,25.046875,0.0,3.0,5.25,165.1
167.64,145.0,30.38916015625,1,8.30023193359375,0.888671875,177.8,0.0040283203125,0.42121337890625,0.45375,4,24.4591064453125,5.9375,11.5,34.0,2.0,40.46875,6.0625,14.0,18.875,177.8
195.58,225.0,188.5,1,17.0,3.0,195.58,0.0,0.51,0.455,9,27.0,1.5,4.0,27.0,0.0,40.46875,2.5,4.5,18.875,195.58
185.42,205.0,0.0,1,0.0,0.0,182.88,0.0,0.41,0.27,8,5.0,6.03125,2.0,26.0,0.0,4.0,0.25,3.0,5.0,190.5
165.1,125.0,92.5,0,11.5,3.125,177.8,0.25,0.48875,0.4475,2,38.9375,3.0,11.5,32.0,0.0,26.625,2.25,14.0,5.0,162.56
162.56,125.0,67.25,1,12.75,5.75,167.64,0.0,0.4725,0.5518359374999999,2,18.5,3.06640625,2.5,29.0,0.0,30.75,2.83203125,2.75,18.875,165.1
177.8,170.0,0.0,1,5.0,0.0,185.42,0.0,0.52,0.55,6,9.0,6.5,3.0,33.0,0.0,9.0,3.5,4.0,0.0,180.34
180.34,205.0,116.1875,1,17.0,2.5,187.96,0.625,0.401875,0.37671875,8,18.1875,3.359375,3.9375,35.0,0.0,26.4375,1.98828125,7.25,9.375,180.34
154.94,115.0,10.78125,0,6.0,0.0,165.1,0.0,0.39375,0.37375,1,9.5,5.25,1.0,27.0,0.0,20.0,4.125,1.0,2.0,165.1
190.5,225.0,10.98193359375,1,1.958984375,0.16552734375,195.58,0.0,0.605,0.55296875,9,5.9765625,2.515625,0.61474609375,35.0,0.0,11.171875,1.96875,0.6298828125,4.72412109375,195.58
182.88,185.0,41.428466796875,1,1.940570831298828,2.740142822265625,195.58,0.001953125,0.5606775283813477,0.410546875,7,5.3421630859375,1.0234375,0.604736328125,35.0,2.0,10.704818725585938,0.21875,0.6361083984375,10.126750946044922,187.96
198.12,225.0,41.5,1,9.080078125,0.25,182.88,0.0,0.475,0.45,9,16.796875,14.0,5.25,35.0,0.0,22.0,2.296875,6.0,10.5,195.58
175.26,155.0,51.0078125,1,7.830078125,1.84765625,172.72,0.009765625,0.312265625,0.3958203125,5,42.1781005859375,8.294921875,0.65625,32.0,0.0,40.09765625,6.375,1.03125,13.77734375,177.8
182.88,185.0,0.0,1,0.0,0.0,185.42,0.0,0.605,0.615,7,1.0,16.536739349365234,1.0,23.0,0.0,15.0,3.5,1.0,18.875,193.04
187.96,225.0,0.0,1,0.0,0.0,195.58,0.0,0.605,0.4639890825375914,9,18.625,0.3763473201543093,11.5,29.0,0.0,14.75,0.3611655798740685,14.0,6.25,190.5
175.26,155.0,183.0,1,12.0,12.314453125,190.5,0.0,0.39,0.15,5,16.0,15.0,4.0,27.0,0.0,12.0,0.0,5.0,5.0,180.34
162.56,135.0,147.0,0,2.0,12.314453125,170.18,0.5,0.385,0.395,3,35.0,16.536739349365234,9.5,31.0,0.0,21.0,0.875,11.0,8.0,172.72
182.88,180.0,324.5,1,7.5,12.314453125,187.96,0.0,0.55,0.615,10,27.984375,1.0,6.65625,33.0,0.0,40.46875,0.0,7.3125,0.0,177.8
180.34,170.0,105.3023452758789,1,10.758621215820312,1.7817153930664062,185.42,0.625,0.6020159149169921,0.5814898109436035,6,19.49853134155273,2.766427993774414,8.944625854492188,35.0,0.0,31.11851119995117,0.4132366180419922,12.589839935302734,18.875,190.5
180.34,155.0,140.5,1,7.75,5.0,177.8,0.0,0.4275,0.5,5,30.75,16.536739349365234,7.0,32.0,0.0,32.25,6.375,10.0,6.25,177.8
180.34,205.0,145.0,1,0.5,8.0,187.96,0.5,0.5,0.2799999999999999,7,3.0,0.0625,3.5,33.0,0.0,0.5,1.0,4.0,0.5,185.42
172.72,145.0,58.515625,1,6.26171875,0.4375,177.8,0.0625,0.3466796875,0.615,4,16.61328125,0.0,2.35546875,29.0,0.0,11.17578125,0.0,2.93359375,6.01953125,170.18
187.96,225.0,77.0,1,4.0,12.314453125,185.42,0.0,0.44,0.435,9,6.0,11.0,3.0,35.0,0.0,0.0,2.25,3.0,0.0,195.58
175.26,155.0,96.53125,1,17.0,2.4375,177.8,0.53125,0.4549999999999999,0.4475,4,24.90625,5.875,5.8125,24.0,2.0,30.09375,3.125,6.71875,1.6875,182.88
170.18,135.0,60.5,1,9.5,1.5,180.34,0.5,0.415,0.494453125,3,18.0,14.078125,1.5,28.0,1.0,26.5,2.71875,1.5,15.5,177.8
187.96,170.0,97.0625,1,3.46875,1.34375,193.04,0.375,0.435625,0.4392949676513672,6,42.1781005859375,2.2709732055664062,11.5,28.0,0.0,32.96875,4.146995544433594,14.0,5.84375,190.5
167.64,170.0,282.4375,1,4.91015625,12.314453125,185.42,0.142578125,0.31794921875,0.5653797721862792,6,8.32421875,12.059392929077148,2.7470703125,34.0,1.0,6.37890625,1.346588134765625,2.9482421875,5.6484375,172.72
187.96,225.0,52.671875,1,1.0,4.25,195.58,0.0,0.44,0.36330078125,9,40.25,9.0,7.0,22.0,0.0,17.5,2.0,7.3125,0.0,187.96
180.34,170.0,6.1875,1,1.25,3.46875,182.88,0.0,0.605,0.51125,6,8.09375,0.625,0.71875,28.0,2.0,16.125,3.0,0.71875,17.4375,182.88
185.42,205.0,251.9375,1,17.0,2.8125,185.42,0.0,0.42765625,0.35,8,20.296875,16.536739349365234,11.1875,33.0,2.0,30.71875,0.25,13.890625,10.203125,195.58
170.18,155.0,134.3125,1,3.5,2.0,177.8,0.625,0.4669531249999999,0.475,5,20.0,0.53125,0.0,22.0,0.0,14.0,0.25,0.0,15.646484375,182.88
182.88,225.0,5.0,1,6.0,0.0,195.58,0.0,0.56,0.4281683349609375,9,28.0,1.948699951171875,0.0,27.0,0.0,40.46875,0.408782958984375,0.0,5.0,190.5
187.96,225.0,0.0,1,2.0,1.0,187.96,0.0,0.28,0.615,9,1.0,4.25,0.0,30.0,0.0,0.0,0.625,0.0,0.0,190.5
162.56,135.0,62.25,0,12.5,5.68603515625,162.56,0.0,0.51302001953125,0.4375,3,10.0625,4.25,2.5,29.0,0.0,10.6875,1.625,3.7109375,3.46875,160.02
162.56,125.0,12.1875,0,2.6875,1.5625,170.18,0.0,0.456875,0.3561328125,1,22.9375,7.07421875,3.875,31.0,2.0,16.6875,2.2890625,10.25,10.6875,162.56
187.96,170.0,22.1806640625,1,0.7451171875,0.9462890625,187.96,0.01953125,0.5052050781249999,0.3087499999999999,6,4.28515625,16.536739349365234,2.822265625,31.0,0.0,15.6904296875,3.75,3.91796875,18.875,193.04
180.34,205.0,66.375,1,5.125,1.0,185.42000000000002,0.625,0.445,0.330185546875,9,16.7421875,7.015625,2.75,30.0,0.0,19.0,0.2763671875,6.0,18.875,180.34
167.64,145.0,0.0,1,0.0,0.0,172.72,0.0,0.0,0.615,5,1.0,9.25,0.0,22.0,1.0,0.0,2.5,0.0,0.0,172.72
160.02,125.0,138.0,0,2.0,7.5,165.1,0.0,0.32,0.42625,2,20.5,12.3125,2.0,27.0,1.0,12.0,2.640625,3.5,0.0,157.48
175.26,125.0,166.0,1,3.5,1.5,177.8,0.5,0.51,0.373828125,2,16.0,4.6796875,4.0,28.0,2.0,18.0,6.078125,4.5,2.0,172.72
162.56,125.0,318.0,0,15.5,10.0,175.26,0.0,0.43,0.344375,2,40.5,11.0,6.5,30.0,0.0,31.5,1.5625,6.5,1.0,162.56
175.26,145.0,263.25,1,17.0,8.125,162.56,0.0625,0.605,0.401875,4,25.1875,16.536739349365234,3.0625,27.0,2.0,23.5625,1.859375,4.0625,6.3125,180.34
177.8,155.0,187.75,1,7.75,10.75,177.8,0.0,0.4825,0.615,5,32.25,1.0,11.5,26.0,0.0,38.5,5.0,13.25,12.25,177.8
187.96,205.0,265.125,1,10.5,7.0,195.58,0.0,0.38498046875,0.54125,8,13.5345458984375,13.75,2.0,30.0,0.0,15.75,3.625,2.375,18.875,193.04
170.18,155.0,324.5,1,9.0,2.0,177.8,0.0,0.3,0.5038476562499999,5,4.0,16.536739349365234,1.0,22.0,0.0,5.0,6.0400390625,3.0,0.0,182.88
187.96,185.0,151.83984375,1,2.0517578125,12.267578125,195.58,0.515625,0.49412109375,0.469351806640625,7,8.9453125,5.025390625,3.7412109375,29.0,2.0,13.431640625,0.53173828125,3.78125,7.3359375,195.58
187.96,225.0,235.625,1,12.0,9.25,195.58,0.625,0.35375,0.355,9,7.25,13.5,3.0,22.0,0.0,13.4375,6.375,4.5,7.8125,190.5
193.04,225.0,60.6640625,1,11.125,3.5078125,195.58,0.109375,0.605,0.615,9,5.390625,0.0,11.5,34.0,0.0,21.04296875,0.25,14.0,18.875,195.58
182.88,225.0,228.0,1,17.0,10.0,190.5,0.0,0.605,0.31,9,29.0,0.0,11.5,31.0,0.0,22.0,1.0,14.0,4.0,187.96
177.8,155.0,321.4501953125,1,1.583984375,12.314453125,195.58,0.0,0.395517578125,0.55489501953125,5,42.1781005859375,6.0419921875,5.9365234375,31.0,0.0,22.9970703125,0.693115234375,6.8154296875,1.0947265625,177.8
182.88,185.0,27.375,1,2.0625,4.0,185.42,0.0,0.5434375,0.4394140625,7,1.296875,11.04296875,0.015625,26.0,0.0,8.421875,4.5234375,0.015625,6.46875,182.88
170.18,155.0,26.0,1,16.0,0.0,172.72,0.0,0.4425,0.37,5,22.0,0.0,4.0,29.0,0.0,19.72487697005272,2.0,4.5,11.5,175.26
165.1,125.0,257.0,1,17.0,4.625,165.1,0.625,0.56,0.3187890625,2,12.875,1.38671875,3.375,25.0,0.0,19.25,2.1640625,4.75,18.875,165.1
180.34,145.0,149.3151454925537,1,2.067644596099853,9.765752792358398,180.34,0.0,0.4810712623596191,0.5231250000000001,4,42.1781005859375,5.21875,11.333155632019045,34.0,0.0,26.249170303344727,5.375,13.60692834854126,2.721688747406006,190.5
175.26,185.0,90.375,1,9.3125,0.625,187.96,0.625,0.431875,0.615,6,19.5,1.0,3.8125,23.0,2.0,24.6875,1.0625,4.9375,5.4375,180.34
182.88,185.0,0.0,1,0.0,0.0,182.88,0.0,0.605,0.43,7,0.0,4.0,0.0,26.0,1.0,4.0,6.375,0.0,8.0,185.42
175.26,125.0,117.25,0,6.75,1.125,172.72,0.0,0.28875,0.4182031249999999,2,42.1781005859375,14.1796875,11.5,29.0,0.0,35.0,4.5546875,14.0,0.375,172.72
182.88,200.0,0.0,1,0.0,8.0,193.04,0.0,0.5,0.615,5,0.0,2.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,182.88
185.42,170.0,52.671875,1,0.0,4.5,195.58,0.0,0.25,0.37,6,6.875,1.0,4.578125,32.0,0.0,15.0,3.5,6.59375,0.0,195.58
177.8,170.0,223.0,1,9.625,4.875,182.88,0.0,0.39875,0.47,6,42.1781005859375,16.536739349365234,11.5,29.0,1.0,22.125,3.5,14.0,2.0,187.96
170.18,135.0,96.5,1,10.25,5.25,182.88,0.0,0.3925,0.37234375,3,18.75,10.046875,5.5,29.0,1.0,16.25,3.90625,5.5,3.0,180.34
180.34,170.0,166.5,1,17.0,2.5,185.42,0.625,0.4599999999999999,0.369375,6,24.5,9.4375,5.5,29.0,0.0,40.46875,1.90625,6.0,2.0,185.42
182.88,170.0,152.0,1,2.0,2.5,177.8,0.0,0.385,0.44,6,20.9375,3.5625,7.5,25.0,0.0,40.46875,4.0,8.75,1.25,187.96
167.64,155.0,40.8046875,1,17.0,0.703125,180.34,0.140625,0.41625,0.3718749999999999,4,23.3515625,0.6875,9.5234375,27.0,2.0,36.4609375,3.375,11.7265625,16.203125,167.64
177.8,170.0,166.0,1,2.0,4.0,180.34,0.0,0.42,0.461875,0,42.1781005859375,16.536739349365234,8.0,27.0,0.0,40.46875,4.234375,8.0,1.0,190.5
175.26,135.0,137.0,1,8.125,12.314453125,182.88,0.625,0.350625,0.36875,3,17.0,11.375,4.0,24.0,0.0,10.38577651977539,6.375,4.0,2.5,185.42
193.04,225.0,273.875,1,14.125,9.75,195.58,0.125,0.5599999999999999,0.516962890625,9,25.875,1.1572265625,8.75,32.0,0.0,31.75,1.099609375,10.75,2.0,195.58
185.42,185.0,324.5,1,5.5,9.0,195.58,0.0,0.3825,0.360625,7,30.0,5.6875,4.6357421875,23.0,0.0,20.9375,4.0,5.375,2.0,193.04
182.88,170.0,164.0625,1,17.0,11.0,187.96,0.625,0.475,0.42,6,7.25,8.141845703125,3.0,24.0,0.0,21.375,2.25,4.5,12.0,185.42
182.88,155.0,243.0,1,5.5,9.0,185.42,0.5,0.53,0.5359375,5,21.5,0.8125,11.5,29.0,0.0,15.5,0.625,14.0,8.5,180.34
172.72,145.0,35.0,1,0.0,3.0,185.42,0.0,0.5,0.31,4,3.0,9.0,1.0,27.0,0.0,0.0,6.375,1.0,0.0,182.88
190.5,205.0,200.96875,1,4.9375,11.546875,193.04,0.375,0.47078125,0.5900000000000001,8,6.3125,9.0,2.34375,31.0,2.0,4.390625,0.0,2.53125,0.59375,193.04
185.42,185.0,278.921875,1,6.75,1.671875,182.88,0.0,0.46,0.465,7,35.125,6.5,5.0,27.0,0.0,10.5,4.0,6.578125,6.50927734375,193.04
182.88,185.0,43.0,1,2.0,0.0,180.34,0.0,0.605,0.37,7,3.5,1.0,0.5,27.0,1.0,17.5,0.0,0.5,17.0,182.88
